year,quarter,disclosure_date,code,name,sector,prediction,reason
2023,Q4,2024-03-15,120,CJ대한통운,산업재,up,"요약본에서는 CJ대한통운이 택배 물량 증가, 시장 점유율 확대, 신선식품 시장 진출 등으로 인해 강력한 성장 전망을 보이고 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q4,2024-03-20,150,두산,산업재,down,요약본에서는 두산의 주가가 현재 가격보다 낮아질 것이라는 단기 및 장기 예측이 제시되어 있어 주가에 부정적인 영향을 미칠 수 있습니다.
2023,Q4,2024-03-13,1120,LX인터내셔널,산업재,up,"요약본에서는 LX인터내셔널이 배터리 광물인 니켈과 리튬 분야에서 상류부터 하류까지 투자하는 사업 전략을 밝히고 있으며, 이는 전기차 산업의 성장과 관련된 긍정적인 영향을 미칠 수 있습니다."
2023,Q4,2024-03-13,3490,대한항공,산업재,down,요약본에서는 대한항공(003490)에 대한 매도 권고와 합병의 제한적인 긍정적 영향이 언급되어 주가에 부정적인 영향을 줄 수 있습니다.
2023,Q4,2024-02-21,3570,SNT다이내믹스,산업재,up,"SNT다이내믹스가 국방신속획득기술연구원과의 계약을 체결하고, 소형 전술차량 탑재 120mm 박격포 체계의 개발 및 공급에 참여하고 있다는 점에서 주가에 긍정적인 영향을 미칠 수 있습니다. 계약 규모와 향후 양산 가능성도 긍정적인 요소로 작용할 수 있습니다."
2023,Q4,2024-03-20,6260,LS,산업재,up,"요약본에서는 LS 그룹의 IPO 증가 계획과 새로운 산업으로의 확장이 언급되어 있으며, 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q4,2024-03-13,10120,LS일렉트릭,산업재,up,LS일렉트릭이 LG전자와 스마트 팩토리 관련 협업을 통해 기술 및 시장 경쟁력을 강화하고 글로벌 시장 진출을 추진하고 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2023,Q4,2024-03-20,11200,HMM,산업재,down,"요약본은 HMM의 이사회 구성 변화와 관련된 내용이지만, 주가에 직접적인 영향을 미칠 만한 구체적인 경제적 또는 재무적 정보가 부족합니다. 따라서 정보가 불충분하여 기본적으로 하락으로 판단했습니다."
2023,Q4,2024-03-21,25540,한국단자,산업재,down,"요약본에는 한국단자(025540)의 주가에 영향을 미칠 만한 구체적인 정보가 포함되어 있지 않으므로, 정보 부족으로 인해 기본적으로 하락으로 판단했습니다."
2023,Q4,2024-03-15,47050,포스코인터내셔널,산업재,up,요약본에서는 포스코인터내셔널이 여러 외국기업과 희토류 영구자석 공급 계약을 체결했다는 소식이 주가 상승에 긍정적인 영향을 미쳤다고 언급하고 있습니다.
2023,Q4,2024-03-20,47810,한국항공우주,산업재,up,"요약본에서는 한국항공우주산업(KAI)에서 열린 우주산업 클러스터 출범식과 관련된 내용이 언급되어 있으며, 이는 회사의 주가에 긍정적인 영향을 미칠 수 있습니다."
2023,Q4,2024-03-20,51600,한전KPS,산업재,down,"요약본에서는 한전KPS의 부적절한 휴가 관행이 언급되었으나, 이는 주가에 긍정적인 영향을 줄 만한 정보가 아니며, 오히려 부정적인 영향을 미칠 수 있는 내용입니다. 따라서 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2023,Q4,2024-03-12,86280,현대글로비스,산업재,up,"요약본에서는 현대글로비스가 자동차 해상 운송 사업과 전기차 배터리 재활용 사업에 대한 적극적인 투자와 확장을 계획하고 있어, 이는 회사의 성장 가능성을 높이고 주가에 긍정적인 영향을 미칠 수 있습니다."
