year,quarter,disclosure_date,code,name,sector,prediction,reason
2021,Q3,2021-11-15,120,CJ대한통운,산업재,down,"요소수 부족으로 인해 물류 산업에 차질이 발생하고 있으며, 이는 CJ대한통운과 같은 대형 물류 회사에도 부정적인 영향을 미칠 수 있습니다."
2021,Q3,2021-11-12,150,두산,산업재,up,두산그룹이 재무구조 개선과 신사업 분야 진출을 통해 긍정적인 변화를 보이고 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2021,Q3,2021-11-15,1120,LX인터내셔널,산업재,up,"LX인터내셔널이 요소수와 요소를 확보하여 물류 대란을 해결할 수 있는 능력을 보여주었으며, 이는 회사의 위기 대응 능력을 긍정적으로 평가할 수 있는 요소로 작용할 수 있습니다."
2021,Q3,2021-11-12,3490,대한항공,산업재,up,"요약본에서는 대한항공이 여행 산업 회복에 대한 기대감으로 주가가 3% 상승하고 있으며, 백신 접종률 증가와 여행 버블 확대로 국제선 승객이 증가하고 있다는 긍정적인 전망이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q3,2021-11-10,3570,S&T중공업,산업재,,
2021,Q3,2021-11-15,6260,LS,산업재,,
2021,Q3,2021-11-15,10120,LS일렉트릭,산업재,up,"영상에서는 LS일렉트릭이 전력 인프라 부문에서 중요한 역할을 하고 있으며, 전력망 현대화와 전기차 충전소 수요 증가로 인해 혜택을 받을 것으로 예상된다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q3,2021-11-12,11200,HMM,산업재,up,"요약본에서는 HMM의 3분기 실적이 사상 최대치를 기록하며 영업이익과 매출이 크게 증가한 것으로 나타났습니다. 또한 부채비율이 크게 개선되었고, 해운 운임 상승과 초대형 컨테이너선 투입 효과로 인해 긍정적인 실적을 보였습니다. 이러한 요소들은 주가에 긍정적인 영향을 미칠 수 있습니다."
2021,Q3,2021-11-15,25540,한국단자,산업재,,
2021,Q3,2021-11-12,47050,포스코인터내셔널,산업재,down,"요약본은 주로 기술적 분석과 투자 전략에 대한 개인적인 의견을 다루고 있으며, 주가에 영향을 미칠 수 있는 구체적인 경제적 또는 재무적 요인에 대한 정보가 부족합니다. 따라서 기본적으로 하락으로 판단합니다."
2021,Q3,2021-11-15,47810,한국항공우주,산업재,up,요약본에서는 한국항공우주가 이라크 공군과의 계약 체결 및 주가 목표가 상향 조정된 점이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2021,Q3,2021-11-15,51600,한전KPS,산업재,up,"요약본에서는 한전KPS가 품질경쟁력 우수기업으로 선정되고, 해외시장 개척 및 신재생사업 확장 등 긍정적인 성과와 계획이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q3,2021-11-15,86280,현대글로비스,산업재,up,"요약본에서는 현대글로비스의 주가가 현재 저평가되어 있으며, 향후 성장 가능성과 전략적 위치를 고려할 때 주가 상승 가능성이 높다고 언급하고 있습니다."
