year,quarter,disclosure_date,code,name,sector,prediction,reason
2016,Q3,2016-11-14,120,CJ대한통운,산업재,up,"CJ대한통운이 전기화물차 도입 및 친환경 택배서비스를 추진하고 있어, 이는 환경보호와 관련된 긍정적인 이미지와 함께 장기적으로 비용 절감 효과를 가져올 수 있어 주가에 긍정적인 영향을 미칠 수 있습니다."
2016,Q3,2016-11-14,150,두산,산업재,up,영상에서는 미국의 인프라 투자 확대가 두산그룹주에 긍정적인 영향을 미칠 수 있다고 언급하고 있습니다.
2016,Q3,2016-11-14,1120,LG상사,산업재,up,"LG상사가 인도네시아에서 수력발전사업을 성공적으로 추진하고 있으며, 프로젝트 파이낸싱을 완료하여 안정적인 수익 창출이 기대됩니다. 이는 주가에 긍정적인 영향을 미칠 수 있습니다."
2016,Q3,2016-11-14,3490,대한항공,산업재,down,대한항공이 엔진 결함을 제대로 고치지 않고 운항하여 과징금을 부과받았다는 내용은 회사의 신뢰도와 안전성에 부정적인 영향을 미칠 수 있습니다.
2016,Q3,2016-11-09,3570,S&T중공업,산업재,,
2016,Q3,2016-11-14,6260,LS,산업재,down,"요약본에는 LS니꼬동제련의 사업 방향과 관련된 정보가 포함되어 있지만, LS(006260) 주가에 직접적인 영향을 미칠 만한 구체적인 정보는 부족합니다. 따라서 기본적으로 주가에 부정적인 영향을 미친다고 판단했습니다."
2016,Q3,2016-11-14,10120,LS산전,산업재,up,"요약본에서는 LS산전이 스마트에너지 사업에서의 기술 확보와 글로벌 시장 개척에 성공적인 성과를 거두고 있으며, 특히 수상 태양광 분야에서의 혁신적인 기술 개발과 시장 확장을 강조하고 있습니다. 이러한 긍정적인 사업 성과는 주가에 긍정적인 영향을 미칠 수 있습니다."
2016,Q3,2016-11-14,11200,현대상선,산업재,down,"요약본에서는 현대상선이 한진해운의 자산 인수에서 탈락하여 우려를 표명하고 있으며, 이는 경쟁 압력과 산업 통합에 대한 걱정을 증가시킬 수 있습니다. 이러한 상황은 주가에 부정적인 영향을 미칠 수 있습니다."
2016,Q3,2016-11-14,25540,한국단자,산업재,,
2016,Q3,2016-11-10,47050,포스코대우,산업재,up,포스코대우가 포스코피앤에스의 사업부문을 흡수합병한다는 소식은 회사의 사업 확장과 시너지 효과를 기대할 수 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2016,Q3,2016-11-14,47810,한국항공우주,산업재,down,요약본에서는 한국항공우주산업(KAI)이 공급업체와의 계약을 종료하거나 주문량을 줄이는 등의 부정적인 소식이 언급되어 주가에 부정적인 영향을 줄 수 있습니다.
2016,Q3,2016-11-14,51600,한전KPS,산업재,,
2016,Q3,2016-11-14,86280,현대글로비스,산업재,up,현대글로비스가 윤리경영 대상을 수상하고 윤리경영을 강화하고 있다는 내용은 기업 이미지 개선과 신뢰도 상승에 긍정적인 영향을 미칠 수 있습니다.
