year,quarter,disclosure_date,code,name,sector,prediction,reason
2016,Q4,2017-03-31,120,CJ대한통운,산업재,up,"요약본에서는 물류 스타트업의 증가와 대기업과의 협업이 물류 산업에 긍정적인 변화를 가져오고 있으며, CJ대한통운이 이러한 협업에 참여하고 있다는 점이 주가에 긍정적인 영향을 미칠 수 있습니다."
2016,Q4,2017-03-31,150,두산,산업재,up,"요약본에서는 두산그룹의 실적 턴어라운드와 주요 계열사의 성장, 부채비율 감소 등이 긍정적으로 평가되고 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2016,Q4,2017-03-31,1120,LG상사,산업재,,
2016,Q4,2017-03-31,3490,대한항공,산업재,up,대한항공의 주주총회에서 조원태 회장이 사업 운영의 강력한 유지와 위기 관리의 중요성을 강조하며 안전하고 수익성 있는 운영을 위한 기반을 마련하겠다는 포부를 밝혔습니다. 이는 회사의 긍정적인 미래 전망을 시사할 수 있습니다.
2016,Q4,2017-03-08,3570,S&T중공업,산업재,down,"요약본은 S&T그룹의 경영진 변화에 대한 내용만을 포함하고 있으며, S&T중공업의 주가에 직접적인 영향을 미칠 수 있는 경제적 또는 금융적 정보는 제공되지 않았습니다. 따라서 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2016,Q4,2017-03-31,6260,LS,산업재,,
2016,Q4,2017-03-31,10120,LS산전,산업재,up,요약본에서는 LS산전이 에너지 저장 시스템(ESS)과 태양광 발전을 통합하여 지속 가능성과 수익성을 높이고 있다는 점이 강조되어 주가에 긍정적인 영향을 줄 수 있습니다.
2016,Q4,2017-03-31,11200,현대상선,산업재,,
2016,Q4,2017-03-31,25540,한국단자,산업재,,
2016,Q4,2017-03-31,47050,포스코대우,산업재,up,포스코대우의 영업이익 증가와 관련된 긍정적인 전망이 주가에 긍정적인 영향을 줄 수 있습니다.
2016,Q4,2017-03-31,47810,한국항공우주,산업재,up,"요약본에서는 한국항공우주산업(KAI)이 조선업에서 항공우주 산업으로의 인력 전환을 통해 숙련된 인력을 확보하고 있으며, 이는 KAI의 항공기 및 우주 기술 개발 역량을 강화하는 데 긍정적인 영향을 미칠 수 있음을 보여줍니다. 이러한 전략적 인력 채용은 KAI의 성장과 경쟁력 향상에 기여할 수 있습니다."
2016,Q4,2017-03-31,51600,한전KPS,산업재,down,요약본에는 한전KPS의 주가에 직접적인 영향을 미칠 수 있는 정보가 부족합니다. 따라서 기본적으로 하락으로 판단했습니다.
2016,Q4,2017-03-31,86280,현대글로비스,산업재,down,"요약본에는 현대글로비스가 총수일가 사익편취 규제 대상에 포함될 수 있다는 내용이 있으며, 이는 주가에 부정적인 영향을 미칠 수 있습니다."
