year,quarter,disclosure_date,code,name,sector,prediction,reason
2022,Q1,2022-05-16,120,CJ대한통운,산업재,up,"요약본에서는 CJ대한통운이 네이버와의 파트너십을 통해 주가에 긍정적인 영향을 받았으며, 시장 점유율 증가와 가격 결정력 향상 가능성이 언급되어 주가 상승이 예상됩니다."
2022,Q1,2022-05-16,150,두산,산업재,up,"요약본에서는 두산의 기계 부문, 특히 두산밥캣이 북미 시장에서 강세를 보이고 있으며, 비용 전가를 통해 운영 마진을 유지하고 있다고 언급되어 있습니다. 또한, 수소 지게차 개발과 관련 법안 통과가 긍정적인 주가 모멘텀 요인으로 작용하고 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2022,Q1,2022-05-16,1120,LX인터내셔널,산업재,up,"LX인터내셔널이 한국유리공업을 인수하면서 안정적인 수익기반을 확보하고, LX하우시스와의 시너지 효과가 기대된다는 점에서 주가에 긍정적인 영향을 줄 수 있습니다."
2022,Q1,2022-05-13,3490,대한항공,산업재,down,"요약본에서는 대한항공이 뇌물 수수 스캔들에 연루되었다는 내용이 포함되어 있어, 이는 기업 이미지와 신뢰도에 부정적인 영향을 미칠 수 있습니다. 따라서 주가에 부정적인 영향을 줄 가능성이 있습니다."
2022,Q1,2022-05-11,3570,S&T중공업,산업재,up,"영상에서는 SNT중공업의 주식 차트가 상승 추세에 있으며, 장기 이동 평균선과 지지선이 미래 성장 가능성을 시사한다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2022,Q1,2022-05-16,6260,LS,산업재,up,"요약본에서 LS(6260)는 현재 1% 상승 중이며, 강력한 매출과 유망한 포트폴리오를 보유하고 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2022,Q1,2022-05-16,10120,LS일렉트릭,산업재,,
2022,Q1,2022-05-13,11200,HMM,산업재,up,"요약본에서는 HMM의 1분기 실적이 역대 최고 기록을 달성할 것으로 기대되며, 영업이익이 전분기 대비 증가할 것으로 전망되어 주가에 긍정적인 영향을 줄 수 있습니다."
2022,Q1,2022-05-16,25540,한국단자,산업재,,
2022,Q1,2022-05-13,47050,포스코인터내셔널,산업재,up,요약본에서는 포스코인터내셔널이 프라이빗테크놀로지와의 계약을 통해 제로 트러스트 보안 솔루션을 글로벌 네트워크로 유통할 예정이라고 언급되어 있습니다. 이는 포스코인터내셔널의 글로벌 사업 확장과 관련된 긍정적인 요소로 작용할 수 있습니다.
2022,Q1,2022-05-16,47810,한국항공우주,산업재,up,"요약본에서는 한국항공우주가 방위산업에서 중요한 역할을 하고 있으며, KF-21 및 KF-X 항공기 프로젝트와 같은 진행 중인 프로젝트가 곧 대량 생산에 들어갈 것으로 예상된다고 언급하고 있습니다. 또한, 지정학적 긴장으로 인해 방위 제품에 대한 수요가 증가하고 있으며, 한국항공우주가 비용 효율적인 대안으로 유리한 위치에 있다고 평가되고 있습니다. 이러한 요인들이 주가에 긍정적인 영향을 미칠 수 있습니다."
2022,Q1,2022-05-16,51600,한전KPS,산업재,down,"요약본은 브랜드 평판 순위와 관련된 정보만 제공하며, 주가에 직접적인 영향을 미칠 수 있는 구체적인 경제적 또는 재무적 정보는 포함되어 있지 않습니다. 따라서 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2022,Q1,2022-05-16,86280,현대글로비스,산업재,up,"현대글로비스는 1분기 실적이 시장 기대치를 초과했으며, 글로벌 조건의 호조로 2분기 이후에도 긍정적인 영향을 받을 것으로 예상됩니다. 또한, 해상 물류 사업의 생산 및 운송량 증가, 환율 및 유가 상승이 2분기 실적에 긍정적인 영향을 미칠 것으로 보입니다. 주식 매수 전략도 추천되고 있어 주가에 긍정적인 영향을 줄 수 있습니다."
