year,quarter,disclosure_date,code,name,sector,prediction,reason
2021,Q1,2021-05-14,120,CJ대한통운,산업재,down,영상에서는 CJ대한통운의 영업이익이 전년 대비 17% 감소했다고 언급되어 주가에 부정적인 영향을 줄 수 있습니다.
2021,Q1,2021-05-14,150,두산,산업재,,
2021,Q1,2021-05-17,1120,LG상사,산업재,up,영상에서는 LG상사의 지배구조 개편으로 인한 주가 상승과 M&A를 통한 사업 확장 가능성이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2021,Q1,2021-05-14,3490,대한항공,산업재,up,"요약본에서는 대한항공이 화물 운송 능력 증가와 글로벌 물류 위기를 통해 수익성을 개선했으며, 유럽 및 미국 노선에서 화물 요금이 크게 증가했다고 언급하고 있습니다. 또한 아시아나 항공과의 잠재적 합병으로 인해 대한항공의 수익성이 유지될 가능성이 높다고 제시하고 있습니다. 이러한 요소들은 대한항공의 주가에 긍정적인 영향을 미칠 수 있습니다."
2021,Q1,2021-05-11,3570,S&T중공업,산업재,,
2021,Q1,2021-05-17,6260,LS,산업재,up,"요약본에서는 구리 가격 상승으로 인해 LS그룹의 주요 계열사 제품 판매 가격이 상승하고 있으며, 이는 LS그룹에 긍정적인 영향을 미칠 것으로 보입니다. 구리 가격 상승은 실물경기 회복의 신호로도 해석되며, 이는 LS의 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q1,2021-05-17,10120,LS일렉트릭,산업재,up,"요약본에서는 LS일렉트릭이 현대차와 함께 수소 연료전지 발전 시스템 개발에 참여하고 있다는 내용이 포함되어 있습니다. 이는 수소 산업의 성장과 관련된 긍정적인 요소로, LS일렉트릭의 주가에 긍정적인 영향을 미칠 수 있습니다."
2021,Q1,2021-05-14,11200,HMM,산업재,up,"요약본에서는 HMM이 한국 시장에서 독점적인 위치를 차지하고 있으며, COVID-19로 인한 비대면 경제의 확산으로 인해 운송 서비스 수요가 증가하고 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q1,2021-05-17,25540,한국단자,산업재,up,"요약본에서는 한국단자가 전기차 수요 증가로 인해 커넥터 수요가 증가하고 있으며, 이는 회사의 주요 수익원에 긍정적인 영향을 미칠 수 있다고 언급하고 있습니다. 또한, 회사의 영업 이익이 크게 증가했으며, 주가가 긍정적인 모멘텀을 보이고 있다는 점에서 주가 상승 가능성이 있습니다."
2021,Q1,2021-05-14,47050,포스코인터내셔널,산업재,up,"요약본에서는 포스코인터내셔널이 인플레이션과 원자재 가격 상승으로 이익을 볼 수 있으며, 미얀마 가스전과 배터리 소재 및 수소 에너지 분야의 새로운 사업에서 유망한 전망을 가지고 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q1,2021-05-17,47810,한국항공우주,산업재,down,"요약본에서는 한국항공우주 주식이 하락세에 있으며, 외국인 투자자의 매도 압력으로 인해 주가가 더 큰 폭으로 하락했다고 언급하고 있습니다. 따라서 주가에 부정적인 영향을 미칠 것으로 판단됩니다."
2021,Q1,2021-05-17,51600,한전KPS,산업재,up,"요약본에서는 한전KPS가 강력한 실적을 보고했으며, 특히 발전 및 유지보수 분야에서 두드러진 성과를 보였다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q1,2021-05-17,86280,현대글로비스,산업재,up,"요약본에서는 현대글로비스의 주가가 시장 조정에도 불구하고 긍정적인 방향으로 나아갈 가능성이 있으며, 새로운 사업 진출과 구조조정이 주가 재평가의 잠재적 촉매제가 될 수 있다고 언급하고 있습니다."
