year,quarter,disclosure_date,code,name,sector,prediction,reason
2019,Q2,2019-08-14,120,CJ대한통운,산업재,up,"CJ대한통운은 배달 가격 인상과 다국적 운영의 성공으로 강력한 재무 실적을 보고했으며, 주가가 약 5% 상승했습니다. 이는 주가에 긍정적인 영향을 미칠 수 있습니다."
2019,Q2,2019-08-14,150,두산,산업재,down,"요약본에서는 두산이 투명 PI 사업에 진출하려는 계획을 검토 중이지만, 이미 시장에 선발주자들이 존재하고 특허 문제와 공급 과잉 우려가 있어 주가에 부정적인 영향을 미칠 수 있습니다."
2019,Q2,2019-08-14,1120,LG상사,산업재,down,요약본에 따르면 LG상사의 영업이익이 전년보다 7% 감소하여 실적이 악화되었습니다. 이는 주가에 부정적인 영향을 미칠 수 있습니다.
2019,Q2,2019-08-14,3490,대한항공,산업재,down,"요약본에는 대한항공의 주가에 긍정적인 영향을 줄 만한 정보가 부족하며, 오히려 일본과의 외교적 긴장과 항공 산업의 도전 과제가 언급되어 있어 부정적인 영향을 미칠 수 있습니다. 기본적으로 정보가 불충분하여 하락으로 판단했습니다."
2019,Q2,2019-08-12,3570,S&T중공업,산업재,,
2019,Q2,2019-08-14,6260,LS,산업재,,
2019,Q2,2019-08-14,10120,LS산전,산업재,,
2019,Q2,2019-08-14,11200,현대상선,산업재,up,"현대상선이 인도 노선 서비스 강화를 통해 물류 운송의 신뢰성을 높이고, 고객 만족도를 향상시키려는 노력이 주가에 긍정적인 영향을 줄 수 있습니다."
2019,Q2,2019-08-14,25540,한국단자,산업재,,
2019,Q2,2019-08-14,47050,포스코인터내셔널,산업재,up,"요약본에서는 포스코인터내셔널이 포함된 포스코 그룹의 청년 취·창업 프로그램이 성공적으로 운영되고 있으며, 이는 청년 인재 육성과 지역 경제 활성화에 긍정적인 영향을 미칠 수 있음을 보여줍니다. 이러한 프로그램의 성공은 포스코인터내셔널의 이미지 개선과 장기적인 성장 가능성에 긍정적인 영향을 줄 수 있습니다."
2019,Q2,2019-08-14,47810,한국항공우주,산업재,up,"요약본에서는 외국인 투자자들의 지속적인 매수, 수출 및 수익 성장, 환율 상승의 긍정적 영향, 그리고 향후 수익성 개선 전망이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2019,Q2,2019-08-14,51600,한전KPS,산업재,up,요약본에 따르면 한전KPS가 한국중부발전과 발전설비 경상정비공사 계약을 체결하였다는 내용이 있습니다. 이는 회사의 매출 증가와 안정적인 수익 창출에 긍정적인 영향을 미칠 수 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2019,Q2,2019-08-14,86280,현대글로비스,산업재,up,요약본에서는 현대글로비스가 선박엔진고장예측시스템(e-CBM)을 도입하여 운항지연 문제를 해결하고 있다는 점이 언급되었습니다. 이는 회사의 운영 효율성을 높이고 비용 절감에 기여할 수 있어 주가에 긍정적인 영향을 미칠 수 있습니다.
