year,quarter,disclosure_date,code,name,sector,prediction,reason
2016,Q1,2016-05-16,120,CJ대한통운,산업재,up,요약본에서는 CJ대한통운이 드론 운영 신기술과 자율주행 운송로봇 등 첨단 기술을 선보이며 물류 산업의 혁신을 주도하고 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2016,Q1,2016-05-16,150,두산,산업재,up,"요약본에서는 두산그룹의 구조조정이 긍정적으로 진행되고 있으며, 재무구조 개선과 중국 시장에서의 회복세가 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2016,Q1,2016-05-16,1120,LG상사,산업재,up,"요약본에서는 LG상사가 이란에서 전기차 프로젝트를 확보하고, 다양한 LG 계열사가 참여하여 전기차 부품을 공급하는 등 긍정적인 사업 확장을 보여주고 있습니다. 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2016,Q1,2016-05-16,3490,대한항공,산업재,up,"대한항공이 Boeing 737 MAX의 중요한 부품을 개발하고 공급하는 역할을 맡고 있어, 이는 회사의 기술력과 글로벌 시장에서의 영향력을 강화하여 주가에 긍정적인 영향을 미칠 수 있습니다."
2016,Q1,2016-05-09,3570,S&T중공업,산업재,,
2016,Q1,2016-05-11,6260,LS,산업재,,
2016,Q1,2016-05-16,10120,LS산전,산업재,,
2016,Q1,2016-05-16,11200,현대상선,산업재,down,요약본에서는 현대상선의 부채 구조조정 실패 가능성과 재정적 어려움이 강조되어 주가에 부정적인 영향을 미칠 수 있습니다.
2016,Q1,2016-05-16,25540,한국단자,산업재,,
2016,Q1,2016-05-16,47050,포스코대우,산업재,up,"요약본에서는 포스코대우가 중국 시장 진출을 위한 다양한 전략과 협약을 체결하고 있다는 내용이 포함되어 있어, 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2016,Q1,2016-05-16,47810,한국항공우주,산업재,down,"요약본에는 한국항공우주(047810)와 관련된 정보가 없으므로 주가에 영향을 미칠 만한 내용이 부족하지만, 기본적인 판단으로 하락을 선택했습니다."
2016,Q1,2016-05-16,51600,한전KPS,산업재,down,"요약본은 한전KPS와 관련된 노조 교섭 상황을 설명하고 있지만, 주가에 직접적인 영향을 미칠 만한 긍정적 또는 부정적 정보가 부족하여 기본적으로 하락으로 판단했습니다."
2016,Q1,2016-05-16,86280,현대글로비스,산업재,,
