year,quarter,disclosure_date,code,name,sector,prediction,reason
2019,Q1,2019-05-15,120,CJ대한통운,산업재,down,"CJ대한통운은 매출은 증가했으나 운영 이익이 정체되었고, 최저임금 인상과 안전 비용 증가로 인한 비용 증가, 택배 물량 성장 둔화 등의 도전에 직면해 있습니다. 또한, 주가가 3월 최고점에서 14% 하락한 상황이므로 부정적인 영향을 받을 수 있습니다."
2019,Q1,2019-05-15,150,두산,산업재,up,"두산이 물류 자동화 솔루션 사업에 진출하고, 이를 위한 새로운 회사를 설립했다는 내용은 사업 확장과 새로운 수익원 창출 가능성을 시사하여 주가에 긍정적인 영향을 줄 수 있습니다."
2019,Q1,2019-05-15,1120,LG상사,산업재,down,"요약본에는 LG상사의 채무보증에 대한 정보만 포함되어 있으며, 주가에 긍정적인 영향을 미칠 만한 추가적인 정보가 부족합니다. 기본적인 판단으로 하락을 선택했습니다."
2019,Q1,2019-05-15,3490,대한항공,산업재,down,"요약본에서는 대한항공의 공동 사업이 긍정적인 발전을 보였음에도 불구하고, 경영권 분쟁으로 인해 대한항공의 우선주가 급락했다고 언급되어 주가에 부정적인 영향을 미칠 수 있습니다."
2019,Q1,2019-05-10,3570,S&T중공업,산업재,,
2019,Q1,2019-05-15,6260,LS,산업재,down,요약본에는 LS(006260) 주가에 직접적인 영향을 미칠 만한 정보가 포함되어 있지 않습니다. 따라서 정보가 불충분하지만 기본적으로 하락으로 판단했습니다.
2019,Q1,2019-05-15,10120,LS산전,산업재,up,"요약본에서는 LS산전이 스마트공장을 통해 생산 효율성과 품질을 크게 향상시켰으며, 에너지 절감과 불량률 감소를 이루었다고 설명하고 있습니다. 이는 회사의 경쟁력을 높이고 비용을 절감할 수 있는 긍정적인 요소로 작용하여 주가에 긍정적인 영향을 줄 수 있습니다."
2019,Q1,2019-05-15,11200,현대상선,산업재,,
2019,Q1,2019-05-15,25540,한국단자,산업재,,
2019,Q1,2019-05-15,47050,포스코인터내셔널,산업재,up,"요약본에서는 포스코인터내셔널의 가스 판매 증가, LNG 가치 사슬 확장, 주가 저평가 및 투자 기회 등이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2019,Q1,2019-05-15,47810,한국항공우주,산업재,up,요약본에서는 한국항공우주(KAI)가 타임기술과 협업하여 S1000D 기반 전자식 기술교범 소프트웨어를 개발 중이라는 내용이 포함되어 있습니다. 이는 한국항공우주가 무기체계 수출 및 기술 발전에 긍정적인 영향을 받을 수 있음을 시사합니다.
2019,Q1,2019-05-15,51600,한전KPS,산업재,up,"한전KPS가 알제리에서 대규모 시운전기술용역계약을 체결하고, 중동·아프리카 지역에서의 입지를 강화할 수 있는 기회를 얻었다는 내용이 주가에 긍정적인 영향을 줄 수 있습니다."
2019,Q1,2019-05-15,86280,현대글로비스,산업재,up,"현대글로비스는 1분기 매출과 영업이익이 전년 동기 대비 각각 12.6%, 23.1% 상승했으며, 이는 국내·외 완성차 생산·판매 증가로 인한 물류 매출 증가가 주효했기 때문에 주가에 긍정적인 영향을 줄 수 있습니다."
