year,quarter,disclosure_date,code,name,sector,prediction,reason
2020,Q1,2020-05-15,120,CJ대한통운,산업재,up,"요약본에서는 CJ대한통운이 COVID-19로 인한 배송 수요 증가와 Naver와의 협력으로 긍정적인 실적을 기대할 수 있으며, 주가 상승 가능성이 언급되었습니다."
2020,Q1,2020-05-15,150,두산,산업재,down,"두산그룹의 재무 구조 조정 계획과 자산 매각 가능성에 대한 정보는 있지만, 구체적인 세부 사항이 부족하여 주가에 미치는 영향을 판단하기 어렵습니다. 따라서 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2020,Q1,2020-05-14,1120,LG상사,산업재,up,"요약본에서는 LG상사가 LG 그룹의 강력한 재무 성과에 크게 기여했으며, 이는 주가에 긍정적인 영향을 미칠 수 있습니다."
2020,Q1,2020-05-15,3490,대한항공,산업재,down,"요약본에서는 대한항공의 자본 증가 계획과 1분기 예상 영업 손실이 언급되어 있으며, 이는 주가에 부정적인 영향을 줄 수 있습니다."
2020,Q1,2020-05-13,3570,S&T중공업,산업재,,
2020,Q1,2020-05-15,6260,LS,산업재,down,"요약본에서는 LS그룹 계열사인 LS니꼬동제련에 대한 검찰의 압수수색이 언급되어 있으며, 이는 회사에 부정적인 영향을 미칠 수 있는 사건으로 주가에 부정적인 영향을 줄 가능성이 있습니다."
2020,Q1,2020-05-15,10120,LS일렉트릭,산업재,,
2020,Q1,2020-05-15,11200,HMM,산업재,up,"요약본에서는 HMM이 세계 최다 선적량 기록을 경신하고, 초대형 선박을 추가로 인도받아 선복량을 크게 늘릴 계획이 언급되어 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2020,Q1,2020-05-15,25540,한국단자,산업재,,
2020,Q1,2020-05-15,47050,포스코인터내셔널,산업재,up,포스코가 물류 기능을 통합하여 효율성과 전문성을 강화하려는 계획은 포스코인터내셔널의 운영 효율성을 높이고 비용 절감에 기여할 수 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2020,Q1,2020-05-15,47810,한국항공우주,산업재,up,"요약본에서는 한국항공우주가 대규모 공급 계약 체결, 과거 문제 해결, 정부의 방위 산업 지원, 그리고 국내 생산 장려 등 긍정적인 요소들이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2020,Q1,2020-05-15,51600,한전KPS,산업재,up,"한전KPS는 외부 프로젝트에서 70% 이상의 매출 증가를 기록하며 성장세를 보이고 있으며, 추가적인 유지보수 프로젝트가 미래 성장을 지원할 것으로 예상됩니다. 또한, 배당 수익률이 6% 이상으로 주가를 지지할 것으로 보입니다."
2020,Q1,2020-05-15,86280,현대글로비스,산업재,up,"요약본에서는 현대글로비스의 주가가 저평가되어 있으며, 성장 가능성이 있다고 언급하고 있습니다. 또한, 지속적인 매출 및 영업 이익의 성장이 긍정적으로 평가되고 있습니다."
