year,quarter,disclosure_date,code,name,sector,prediction,reason
2021,Q2,2021-08-17,120,CJ대한통운,산업재,up,"요약본에서는 CJ대한통운이 투썸플레이스와 협력하여 친환경 물류 시스템을 구축하고, 일회용 플라스틱 폐기물 문제를 해결하기 위한 지속 가능한 노력을 강조하고 있습니다. 이러한 친환경 프로젝트는 기업 이미지 개선과 사회적 책임을 다하는 모습으로 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q2,2021-08-13,150,두산,산업재,,
2021,Q2,2021-08-17,1120,LX인터내셔널,산업재,,
2021,Q2,2021-08-13,3490,대한항공,산업재,up,"영상에서는 대한항공이 인천-하와이 노선의 재개와 운항 횟수 증가 계획을 언급하고 있어, 이는 항공사의 매출 증가로 이어질 수 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q2,2021-08-10,3570,S&T중공업,산업재,,
2021,Q2,2021-08-17,6260,LS,산업재,down,"요약본은 LS그룹의 지배구조와 관련된 법적 문제에 대한 내용으로, 주가에 부정적인 영향을 미칠 수 있는 요소가 포함되어 있습니다."
2021,Q2,2021-08-17,10120,LS일렉트릭,산업재,,
2021,Q2,2021-08-13,11200,HMM,산업재,down,요약본에서는 HMM의 노사 교섭 결렬과 파업 가능성이 언급되어 주가에 부정적인 영향을 줄 수 있습니다.
2021,Q2,2021-08-13,25540,한국단자,산업재,up,"요약본에서는 한국단자가 친환경 차량 성장에 따른 수혜를 받고 있으며, 재무 성과가 긍정적이고 시장 점유율 확대를 위해 적극적으로 노력하고 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q2,2021-08-13,47050,포스코인터내셔널,산업재,up,"요약본에서는 포스코인터내셔널이 말레이시아에서 가스층 탐사에 성공할 경우 개발비 절감과 개발 기간 단축의 장점이 있으며, 친환경 에너지 기술 개발 협력도 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2021,Q2,2021-08-17,47810,한국항공우주,산업재,down,"요약본에서는 한국항공우주가 관련된 부정 행위와 군사 기밀 유출 혐의가 언급되어 있으며, 이는 회사의 평판과 주가에 부정적인 영향을 미칠 수 있습니다."
2021,Q2,2021-08-17,51600,한전KPS,산업재,up,"요약본에 따르면 한전KPS가 광양그린에너지와 대규모 계약을 체결했으며, 이는 회사의 매출에 긍정적인 영향을 미칠 수 있는 요소로 판단됩니다."
2021,Q2,2021-08-17,86280,현대글로비스,산업재,up,"요약본에서는 현대글로비스의 주가가 하락했지만, 미래 성과에 대한 낙관적인 전망이 제시되고 있습니다. 또한, 중고차 시장 진입과 같은 전략적 사업 확장이 주가에 긍정적인 영향을 미칠 수 있다고 언급되어 있습니다."
