year,quarter,disclosure_date,code,name,sector,prediction,reason
2018,Q4,2019-04-01,120,CJ대한통운,산업재,up,"요약본에서는 CJ대한통운의 배송료 인상과 시장 점유율 증가 가능성이 주가에 긍정적인 영향을 미칠 수 있다고 언급하고 있습니다. 또한, CJ 그룹의 안정성에 대한 신뢰가 긍정적인 장기 전망을 제시하고 있습니다."
2018,Q4,2019-03-29,150,두산,산업재,up,"요약본에서는 두산이 북미 시장에서 스포츠 마케팅을 통해 브랜드 가치를 높이고 있으며, MLB와 뉴욕 양키스 후원을 통해 북미 시장 입지를 강화하고 있다는 점이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q4,2019-04-01,1120,LG상사,산업재,down,요약본에는 엘지상사의 주가에 영향을 미칠 만한 구체적인 경제적 또는 금융적 정보가 부족하여 기본적으로 하락으로 판단했습니다.
2018,Q4,2019-04-01,3490,대한항공,산업재,down,요약본에서는 대한항공의 주주총회와 관련된 거버넌스 문제와 조양호 회장의 법적 문제로 인한 주주들의 반대가 언급되어 있습니다. 이는 기업의 리더십과 전략적 방향에 부정적인 영향을 미칠 수 있는 요소로 판단됩니다.
2018,Q4,2019-02-28,3570,S&T중공업,산업재,,
2018,Q4,2019-04-01,6260,LS,산업재,up,"요약본에서는 LS그룹이 전력인프라, 스마트에너지, 디지털 전환 분야에서의 시장 수요 증가와 해외 투자 확대 계획을 언급하고 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q4,2019-04-01,10120,LS산전,산업재,,
2018,Q4,2019-04-01,11200,현대상선,산업재,down,요약본에는 주가에 영향을 미칠 만한 구체적인 경제적 또는 재무적 정보가 부족하여 기본적으로 하락으로 판단하였습니다.
2018,Q4,2019-03-29,25540,한국단자,산업재,,
2018,Q4,2019-04-01,47050,포스코인터내셔널,산업재,up,"요약본에서는 포스코인터내셔널의 가스 판매 정상화, 수익성 개선, 전략적 확장 계획, 저평가된 주가, 배당 증가 가능성 등이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q4,2019-04-01,47810,한국항공우주,산업재,up,요약본에서는 한국항공우주가 방위사업청과 304억원 규모의 계약을 체결했다는 긍정적인 소식이 포함되어 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2018,Q4,2019-04-01,51600,한전KPS,산업재,down,"요약본에는 한전KPS의 주가에 영향을 미칠 만한 구체적인 정보가 포함되어 있지 않으므로, 정보가 불충분하지만 기본적으로 하락으로 판단했습니다."
2018,Q4,2019-04-01,86280,현대글로비스,산업재,down,"요약본에서는 현대글로비스가 현대모비스와의 합병 계획에 포함되었으나, 엘리엇의 반대와 국내 자문사의 반대로 인해 해당 계획이 중단되었다고 언급하고 있습니다. 이는 현대글로비스의 주가에 부정적인 영향을 미칠 수 있습니다."
