year,quarter,disclosure_date,code,name,sector,prediction,reason
2023,Q1,2023-05-15,120,CJ대한통운,산업재,up,"요약본에서는 CJ대한통운이 중동 시장으로의 확장을 통해 글로벌 매출 비중을 높이고, 첨단 기술을 활용하여 배송 효율성을 향상시키려는 전략적 움직임이 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q1,2023-05-15,150,두산,산업재,up,요약본에서는 두산로보틱스의 상장이 두산의 주가 재평가에 긍정적인 영향을 줄 것으로 예상된다고 언급하고 있습니다. 이는 두산의 주가에 긍정적인 영향을 미칠 수 있습니다.
2023,Q1,2023-05-15,1120,LX인터내셔널,산업재,up,"요약본에서는 LX인터내셔널이 인도네시아에서 다양한 사업을 확장하고 있으며, 특히 친환경 에너지와 2차전지 전략광물 분야에서 새로운 사업 기회를 모색하고 있다는 점이 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q1,2023-05-12,3490,대한항공,산업재,up,"영상에서는 대한항공의 기내 Wi-Fi 서비스 도입과 서비스 확장이 언급되어 있으며, 이는 고객 만족도를 높이고 시장 점유율을 증가시킬 수 있는 긍정적인 전략적 움직임으로 보입니다."
2023,Q1,2023-05-11,3570,SNT다이내믹스,산업재,up,"SNT다이내믹스는 R&D 투자액이 크게 증가하였으며, 사명 변경과 함께 기술 융합 및 글로벌 마케팅 확장을 계획하고 있어 주가에 긍정적인 영향을 미칠 수 있습니다."
2023,Q1,2023-05-15,6260,LS,산업재,up,"요약본에서는 LS그룹이 인도네시아 전력 인프라 개발 및 전기차 산업 육성에 기여하고 있으며, 새로운 해외 시장을 개척하고 있다는 내용이 포함되어 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q1,2023-05-15,10120,LS일렉트릭,산업재,up,"LS일렉트릭이 중국 우시시에 대규모 투자를 통해 해외 시장에서의 입지를 강화하고, 자동화기기 공장 증설을 통해 생산 능력을 확대하려는 계획이 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q1,2023-05-15,11200,HMM,산업재,up,"요약본에서는 HMM이 2M 해체 이후 전략적 제휴를 고려하고 있으며, Maersk와의 협력이 아시아에서 선도적인 물류 제공자가 될 수 있는 기회를 제공할 수 있다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다."
2023,Q1,2023-05-15,25540,한국단자,산업재,down,"요약본은 주가의 과거 변동과 거래량에 대한 정보만 제공하며, 미래 주가에 영향을 미칠 수 있는 구체적인 경제적 또는 재무적 요인을 제시하지 않습니다. 따라서 정보가 불충분하여 기본적으로 하락으로 판단했습니다."
2023,Q1,2023-05-15,47050,포스코인터내셔널,산업재,up,요약본에서는 포스코인터내셔널이 LNG 운송을 위한 장기 계약 체결과 자체 LNG 운반선 확보를 통해 효율성을 높이고 글로벌 시장 진출을 계획하고 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2023,Q1,2023-05-15,47810,한국항공우주,산업재,down,"요약본에서는 주가 하락, 실적 부진, 외국인 및 기관 투자자의 매도 압력 등 부정적인 요소들이 언급되어 주가에 부정적인 영향을 줄 수 있습니다."
2023,Q1,2023-05-15,51600,한전KPS,산업재,,
2023,Q1,2023-05-15,86280,현대글로비스,산업재,up,요약본에 따르면 현대글로비스가 테슬라와 대규모 계약을 체결하며 전기차 운송으로 사업 영역을 확장하고 있다는 점이 주가에 긍정적인 영향을 줄 수 있습니다.
