접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330001300,Y,00141149,영진약품,소액주주,"22,214",-,99.9%,"83,452,653",-,47.0%,2015-12-31,2015,Q4
20170529000120,Y,00141149,영진약품,소액주주,"62,982",-,99.9%,"83,485,425",-,47.0%,2016-12-31,2016,Q4
20180705000501,Y,00141149,영진약품,소액주주,"59,628",-,99.9%,"84,788,927",-,46.36%,2017-12-31,2017,Q4
20190401002575,Y,00141149,영진약품,소액주주,"55,746",-,99.99%,"86,958,196",-,47.55%,2018-12-31,2018,Q4
20200330001716,Y,00141149,영진약품,소액주주,"52,485",-,99.99%,"83,915,852",-,45.89%,2019-12-31,2019,Q4
20210311000691,Y,00141149,영진약품,소액주주,"86,763","86,768",99.99%,"80,723,245","182,892,731",44.14%,2020-12-31,2020,Q4
20220318000145,Y,00141149,영진약품,소액주주,"98,527","98,531",100.00%,"81,176,112","182,892,731",44.38%,2021-12-31,2021,Q4
20230315001174,Y,00141149,영진약품,소액주주,"99,322","99,325",100.00%,"84,395,101","182,892,731",46.14%,2022-12-31,2022,Q4
20240320001268,Y,00141149,영진약품,소액주주,"90,848","90,850",100.00%,"86,963,799","182,892,731",47.55%,2023-12-31,2023,Q4
20250320001017,Y,00141149,영진약품,소액주주,"82,673","82,676",100.00%,"86,963,799","182,892,731",47.55%,2024-12-31,2024,Q4
