접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160517000164,Y,00356370,LG생활건강,소액주주,"19,081",-,94.6%,"9,404,289",-,53.1%,2015-12-31,2015,Q4
20170331004790,Y,00356370,LG생활건강,소액주주,"20,861",-,95.1%,"9,190,733",-,51.9%,2016-12-31,2016,Q4
20180402002902,Y,00356370,LG생활건강,소액주주,"10,829",-,99.89%,"7,208,732",-,46.16%,2017-12-31,2017,Q4
20190401004774,Y,00356370,LG생활건강,소액주주,"16,131",-,99.94%,"7,245,024",-,46.38%,2018-12-31,2018,Q4
20200330004543,Y,00356370,LG생활건강,소액주주,"14,435",-,99.94%,"7,393,764",-,47.34%,2019-12-31,2019,Q4
20210311001010,Y,00356370,LG생활건강,소액주주,"18,295","18,303",99.97%,"7,672,756","15,618,197",49.13%,2020-12-31,2020,Q4
20220516002048,Y,00356370,LG생활건강,소액주주,"88,973","88,981",99.99%,"7,907,439","15,618,197",50.63%,2021-12-31,2021,Q4
20230320000833,Y,00356370,LG생활건강,소액주주,"119,458","119,464",100.00%,"8,358,004","15,618,197",53.32%,2022-12-31,2022,Q4
20240318000511,Y,00356370,LG생활건강,소액주주,"139,062","139,070",100.00%,"8,167,755","15,618,197",52.31%,2023-12-31,2023,Q4
20250317000790,Y,00356370,LG생활건강,소액주주,"129,688","129,696",100.00%,"8,094,399","15,618,197",51.83%,2024-12-31,2024,Q4
