접수번호,법인구분,회사코드,회사명,구분,주주 수,전체 주주 수,주주 비율,보유 주식 수,전체 주식 수,보유 주식 비율,결제일시,연도,분기
20160330003054,Y,00828497,한미약품,소액주주,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004264,Y,00828497,한미약품,소액주주,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402002687,Y,00828497,한미약품,소액주주,"35,940",-,99.98%,"5,020,994",-,44.98%,2017-12-31,2017,Q4
20190329003969,Y,00828497,한미약품,소액주주,"33,336",-,99.98%,"5,000,754",-,43.92%,2018-12-31,2018,Q4
20200330004799,Y,00828497,한미약품,소액주주,"38,681",-,99.98%,"5,071,668",-,43.67%,2019-12-31,2019,Q4
20210318001419,Y,00828497,한미약품,소액주주,"52,057","52,065",99.98%,"4,905,426","11,843,029",41.42%,2020-12-31,2020,Q4
20220316001397,Y,00828497,한미약품,소액주주,"57,979","57,983",99.99%,"4,942,555","12,078,282",40.92%,2021-12-31,2021,Q4
20230321001525,Y,00828497,한미약품,소액주주,"46,299","46,304",99.99%,"5,583,393","12,317,971",45.33%,2022-12-31,2022,Q4
20240319000649,Y,00828497,한미약품,소액주주,"41,901","41,952",99.9%,"4,667,145","12,562,158",37.15%,2023-12-31,2023,Q4
20250318001206,Y,00828497,한미약품,소액주주,"43,193","43,200",99.9%,"4,848,364","12,810,991",37.85%,2024-12-31,2024,Q4
