,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,매출액 변화율,영업이익 변화율,비유동부채 변화율,Label,Code
11,CJ대한통운,2022,Q3,산업재,-0.2919578137856079,0.00723049276425769,0.010892240963914945,-0.001995230735212905,-0.005216584991264983,-0.20137013722812247,-0.04243272193061387,-0.061765240826804194,000120
11,두산,2022,Q3,산업재,0.12457118079094609,-0.08036067819292292,-0.015099546463954172,0.05856229340504937,0.0277137663801299,-0.5563839335626599,-0.13225393477488445,0.05179321370162725,000150
11,LG상사,2022,Q3,산업재,0.17330242061976894,0.10622636804219554,0.06703954766745257,0.1402223741241715,-0.015741349033228658,0.08230819093419917,0.005205317064289616,-0.2869584587629165,001120
11,대한항공,2022,Q3,산업재,0.03071685910812423,0.002838863023367555,0.014380406324091988,0.05372907609539923,0.10082089502115932,0.14047141927507312,0.04376735663913456,-0.11782432836874501,003490
11,S&T중공업,2022,Q3,산업재,-0.05284889273027481,0.07429892664158588,0.012372677420228628,-0.001470213040872026,0.03165549992703465,-0.03771903255938436,0.0005518025564106299,-0.017363925193253953,003570
11,LS,2022,Q3,산업재,0.1240645951779775,0.25807589091556693,0.22542526420298592,0.01830375129425943,0.02796835758415006,1.5232388229774112,2.864223186961782,0.06716336646308435,006260
11,LS산전,2022,Q3,산업재,-0.06192980258112614,0.00266658621847915,0.011869707913852556,0.0029157578701324294,-0.10569656892986334,0.052158722569875415,0.004635743154832506,0.040290271645179655,010120
11,현대상선,2022,Q3,산업재,-0.11666530333880626,-0.30084775405920505,0.19531074966310014,0.27237371311405933,0.018312089283430755,-0.10219497374062703,-0.055946026632306745,-0.028079600288833804,011200
11,한국단자,2022,Q3,산업재,0.015174622806776462,-0.003702210369055714,0.027062289986059973,0.024105922323694795,0.032499938997174516,0.4101620692880943,0.02360566775026207,-0.02270664698380045,025540
11,대우인터내셔널,2022,Q3,산업재,-0.034828530860939094,0.041074537123573895,-0.07287914678581142,0.016723983804959097,-0.24199429902827418,-0.3047838773577435,0.07911699121034266,-0.06240760963826894,047050
11,한국항공우주,2022,Q3,산업재,-0.11021093321519795,0.012720427758748043,-0.027111508200969636,0.039565752656415265,-0.08720664822986879,-0.13580654260754021,0.030033001531429848,-0.0674122028950937,047810
11,한전KPS,2022,Q3,산업재,-0.15331635720297487,0.0027048435867249587,0.022186962930242693,0.0424408793465767,-0.1140835001411673,0.08661481734255583,-0.3398796726683503,0.07455719861677496,051600
11,현대글로비스,2022,Q3,산업재,-0.033670246105912585,0.011807206184249353,0.05857725173423889,0.038422106996926386,-0.0006720373036068761,0.06017734067980829,0.0806797133817565,-0.11626092073241576,086280
