,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,매출액 변화율,영업이익 변화율,비유동부채 변화율,Label,Code
30,CJ대한통운,2017,Q4,산업재,-0.04470224114191514,0.0495674409000626,0.023534007076173147,-0.0027923349158969213,0.007952262938571764,-0.2752392838065062,-0.0059897860768090005,0.2566929321227336,000120
30,두산,2017,Q4,산업재,-0.11400940401704274,-0.006196657855485177,-0.015307945489514196,0.023541949106684612,0.1620321001701599,0.39321891349362703,-0.020822373418038498,0.12522688227297457,000150
30,LG상사,2017,Q4,산업재,0.050692495700190125,-0.03658325896205772,-0.05101972798224119,-0.0670723559851415,-0.033738413134798195,-1.6586289812390946,-0.08857160672382924,0.11123620679735753,001120
30,대한항공,2017,Q4,산업재,0.11194860920558938,0.004855742463422352,-0.00539429363093924,0.2788665558471901,-0.035603533845815605,-0.39066892261128916,-0.02762126717363944,0.0004496945734456734,003490
30,S&T중공업,2017,Q4,산업재,0.023455636848211,-0.023768753345824067,-0.0531907448045158,-0.0732445088320739,0.1231353478702788,17.791374006998385,-0.17431701871485017,-0.12154778944719302,003570
30,LS,2017,Q4,산업재,0.1527635016173499,-0.00101246587161552,-0.01742044504780127,0.0025724582946673458,-0.08086907930170573,0.32717009849916523,-0.012425973542449564,0.1264004085713014,006260
30,LS산전,2017,Q4,산업재,0.03309249570019013,0.00772660547839199,-0.025180321892762758,0.015200295598661873,-0.012183986436541505,-0.6681760357393509,-0.1690454190749059,0.3166361425701143,010120
30,현대상선,2017,Q4,산업재,-0.13459614489571303,-0.07157615498461856,0.0023799263092976197,0.2509064676926658,-0.06541930102488225,2.0232533304856237,-0.042915305849370866,0.40572645455697803,011200
30,한국단자,2017,Q4,산업재,-0.16910371972921306,0.019899973540922877,0.010425948398601559,0.030389553904083266,-0.0213743306729276,-0.05163321319324499,-0.02718493449787096,-0.0575968537136987,025540
30,대우인터내셔널,2017,Q4,산업재,0.29525771309149446,-0.01071172615879401,-0.04757607886739079,0.0087322024762857,0.0299104051351764,-0.11804043109013762,0.030797206163168056,0.08859971145192685,047050
30,한국항공우주,2017,Q4,산업재,0.03010426040607248,0.09954746560242866,-0.13553108697243677,-0.09215628407887022,-0.29162236545134523,0.941601439245068,0.0017984595078830434,-0.14556752890467015,047810
30,한전KPS,2017,Q4,산업재,0.2248860440872869,-0.0015109977605550773,0.02168113649114045,0.04659367549926685,0.2274946842126191,0.16832725870359666,-0.7607888401470023,-0.039812006981483544,051600
30,현대글로비스,2017,Q4,산업재,0.245049419559636,0.05494000629381013,-0.012736710289968034,0.053699710661595956,-0.07298963784395873,-0.04321041386094637,-0.04800876004493071,-0.08846953832206397,086280
