,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,매출액 변화율,영업이익 변화율,비유동부채 변화율,Label,Code
13,CJ대한통운,2022,Q1,산업재,0.05647136989208372,0.0006098864316907981,0.01653411344010669,0.007389135974415595,-0.09865796587446496,-0.445338565022507,0.020243360189777793,0.02343612097174363,000120
13,두산,2022,Q1,산업재,-0.13124257593663016,0.07040648845748398,-0.0007861059317445518,-0.003688978534823195,0.0385958834486666,-1.544819098530279,0.5215653575029571,0.06110258333314108,000150
13,LG상사,2022,Q1,산업재,0.04108268945029331,0.054700403477110804,0.1074373787663927,0.05798969977837087,0.056259761124088925,-0.17864490757158602,0.5789428333768525,-0.020619585210161863,001120
13,대한항공,2022,Q1,산업재,-0.04222469310004226,-0.004362880069243569,0.018618670544577,0.07775984271711134,-0.007332014250651886,0.1192473792339892,0.013969052333073773,-0.055648369557917944,003490
13,S&T중공업,2022,Q1,산업재,0.07684502945725569,0.04971025308253352,-0.016445353097042426,-0.0038120023268932712,-0.28778468174787086,-0.7442489213547215,-0.07119586769219755,0.12426998381088122,003570
13,LS,2022,Q1,산업재,0.038534628933856035,0.006544825028329537,0.0302787737084238,0.021311978778530527,0.0386236373877924,0.3890449751376903,-0.0010203937519419615,0.10199314310659517,006260
13,LS산전,2022,Q1,산업재,0.09756468934849512,0.0014431137590427134,0.04009178726436935,-0.003417554604181916,-0.10347637265536425,-0.1899748804082324,0.2631795043883205,0.2320632259623455,010120
13,현대상선,2022,Q1,산업재,0.18542306809398756,0.22635392288065992,0.19900432638481114,0.29338962458158657,0.10740227819989778,0.15956080718517662,-0.008755256330701622,-0.16653974071695793,011200
13,한국단자,2022,Q1,산업재,0.12766890959356042,0.015761808030653413,0.025882443985186354,0.005073273577945736,0.06591819246530872,-0.5465501288091466,0.0338809602679202,-0.08217714884401714,025540
13,대우인터내셔널,2022,Q1,산업재,0.04648068324404375,0.17873001588923332,0.17092506288147336,-0.0026949886947285062,0.03389466553746057,0.5269223087769128,0.32410142655320073,0.07938123563492551,047050
13,한국항공우주,2022,Q1,산업재,0.12882594867358665,-0.01476422358904872,0.03110067434364283,0.015862986411254054,-0.1970191260805686,-5.047248121207438,-0.0030845894170128396,0.20520050444633672,047810
13,한전KPS,2022,Q1,산업재,-0.07526919187754838,0.04027613178550471,0.03170448441494611,-0.018039280748624265,-0.19994869378394875,11.810724993141912,-0.1597957414518255,0.17835880642878021,051600
13,현대글로비스,2022,Q1,산업재,0.08620666616881266,0.036944962794405845,0.10294727889561361,0.02478522933842764,0.07504558363526592,0.30187703647422537,0.08373176161322093,-0.04074932541132024,086280
