code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
100,유한양행,헬스케어,2022,Q3,"1,033,031,857,682","1,192,464,495,286","2,225,496,352,968","292,235,069,039","39,346,452,342","331,581,521,381","1,815,099,976,202","1,893,914,831,587",424156196907.0,4482291111.0,19645906321.0,5586058289.0,5586058289.0,"74,412,416,000",,,,,,,,,,,,
230,일동제약,헬스케어,2022,Q3,"5,357,324,024","259,171,200,048","264,528,524,072","42,029,362,712","45,608,420,671","87,637,783,383","46,577,387,588","176,890,740,689",5051697096.0,633103561.0,192747611.0,163240497.0,163240497.0,"11,540,400,000",,,,,,,,,,,,
640,동아쏘시오홀딩스,헬스케어,2022,Q3,"61,088,478,145","924,372,113,371","985,460,591,516","198,993,814,660","115,707,932,725","314,701,747,385","444,485,413,580","670,758,844,131",20699636457.0,14688407465.0,12410625437.0,12951957242.0,12951957242.0,"31,744,565,000",,,,,,,,,,,,
3000,부광약품,헬스케어,2022,Q3,"194,668,569,400","220,550,620,082","415,219,189,482","44,974,288,279","62,535,084,639","107,509,372,918","283,489,345,779","307,709,816,564",49540745643.0,3217371570.0,3844273750.0,2838404387.0,2838404387.0,"36,401,993,000",,,,,,,,,,,,
3520,영진약품,헬스케어,2022,Q3,"101,258,592,863","102,613,865,734","203,872,458,597","53,260,127,422","50,722,210,824","103,982,338,246","-2,129,764,428","99,890,120,351",54327589849.0,-2321908690.0,-2341816269.0,-2098121712.0,-2098121712.0,"91,446,365,500",,,,,,,,,,,,
6280,녹십자,헬스케어,2022,Q3,"868,193,576,935","1,141,929,326,993","2,010,122,903,928","408,723,784,524","333,549,184,879","742,272,969,403","924,405,242,794","1,267,849,934,525",354737384829.0,50720499826.0,55025396069.0,42014905088.0,42014905088.0,"58,432,690,000",,,,,,,,,,,,
7570,일양약품,헬스케어,2022,Q3,"110,485,698,756","243,102,680,969","353,588,379,725","144,778,100,209","18,878,683,986","163,656,784,195","16,846,922,135","189,931,595,530",73516612209.0,4044444685.0,4885842650.0,4018066549.0,4018066549.0,"48,826,860,000",,,,,,,,,,,,
8490,서흥,헬스케어,2022,Q3,"204,408,771,763","349,427,627,014","553,836,398,777","128,545,661,284","102,168,713,612","230,714,374,896","299,933,938,657","323,122,023,881",96714394762.0,10302174849.0,11364797301.0,9913996250.0,9913996250.0,"6,084,556,500",,,,,,,,,,,,
9290,광동제약,헬스케어,2022,Q3,"410,969,795,032","339,547,996,958","750,517,791,990","223,823,519,106","29,055,952,353","252,879,471,459","430,713,814,385","497,638,320,531",237553823115.0,6179882495.0,7773305000.0,5982970858.0,5982970858.0,"52,420,851,000",,,,,,,,,,,,
69620,대웅제약,헬스케어,2022,Q3,"411,356,564,372","946,717,221,377","1,358,073,785,749","410,234,764,292","271,801,145,604","682,035,909,896","554,176,352,661","676,037,875,853",301468981034.0,30311577994.0,28962219113.0,21509390678.0,21509390678.0,"28,966,437,500",,,,,,,,,,,,
128940,한미약품,헬스케어,2022,Q3,"338,837,744,874","1,093,320,484,999","1,432,158,229,873","602,255,363,545","257,042,643,885","859,298,007,430","184,861,976,050","572,860,222,443",250772346960.0,23139103685.0,18791833879.0,13349290301.0,13349290301.0,"30,794,927,500",,,,,,,,,,,,
170900,동아에스티,헬스케어,2022,Q3,"562,961,036,015","637,670,626,265","1,200,631,662,280","225,896,019,608","297,799,156,427","523,695,176,035","199,963,771,120","676,936,486,245",158278945846.0,14174110588.0,22174352075.0,21413258954.0,21413258954.0,"42,232,690,000",,,,,,,,,,,,
185750,종근당,헬스케어,2022,Q3,"693,688,960,894","384,925,060,812","1,078,614,021,706","349,572,776,645","120,789,580,116","470,362,356,761","360,267,521,648","608,251,664,945",380687463189.0,39657541820.0,37721864699.0,29201111464.0,29201111464.0,"29,970,095,000",,,,,,,,,,,,
