code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
100,유한양행,헬스케어,2018,Q1,2018-05-15,"1,007,437,480,005","873,214,459,641","1,880,651,939,646","286,233,861,382","88,722,739,298","374,956,600,680","1,398,853,815,961","1,505,695,338,966",336148685855.0,25674566338.0,59380701535.0,44500896300.0,"62,227,710,000",,,,,,,,,,,,
230,일동제약,헬스케어,2018,Q1,2018-05-15,"33,537,121,992","175,977,074,295","209,514,196,287","21,760,269,995","15,235,001,391","36,995,271,386","45,462,232,715","172,518,924,901",5732449410.0,2816815982.0,2760893490.0,2523191288.0,"10,490,296,000",,,,,,,,,,,,
640,동아쏘시오홀딩스,헬스케어,2018,Q1,2018-05-15,"123,545,185,106","790,660,842,439","914,206,027,545","162,330,770,972","105,423,270,751","267,754,041,723","431,099,223,578","646,451,985,822",32046078063.0,18134787389.0,16573655298.0,15604168994.0,"30,691,470,000",,,,,,,,,,,,
3000,부광약품,헬스케어,2018,Q1,2018-05-15,"118,980,796,170","132,584,075,349","251,564,871,519","20,498,855,628","8,872,515,846","29,371,371,474","210,711,529,838","222,193,500,045",35152927119.0,2113707872.0,4911254362.0,4063475583.0,"24,435,141,500",,,,,,,,,,,,
3520,영진약품,헬스케어,2018,Q1,2018-05-15,"111,435,748,954","88,161,271,232","199,597,020,186","34,287,063,445","45,318,828,435","79,605,891,880","17,971,243,527","119,991,128,306",48027345412.0,1177602299.0,729439686.0,343944877.0,"91,446,365,500",,,,,,,,,,,,
6280,녹십자,헬스케어,2018,Q1,2018-05-15,"796,239,123,261","760,067,476,545","1,556,306,599,806","197,329,178,857","327,126,828,446","524,456,007,303","684,246,240,904","1,031,850,592,503",249268197422.0,12269745298.0,20065517267.0,15923488077.0,"58,432,690,000",,,,,,,,,,,,
7570,일양약품,헬스케어,2018,Q1,2018-05-14,"134,366,946,693","266,332,751,956","400,699,698,649","176,052,074,752","33,704,651,717","209,756,726,469","2,562,913,514","190,942,972,180",46639550345.0,3449014741.0,5739786738.0,5444979234.0,"48,727,660,000",,,,,,,,,,,,
8490,서흥,헬스케어,2018,Q1,2018-05-15,"128,960,484,105","290,236,118,450","419,196,602,555","143,411,032,867","51,145,096,710","194,556,129,577","178,457,408,988","224,640,472,978",77269534983.0,5998561264.0,6827521490.0,6533683407.0,"6,084,556,500",,,,,,,,,,,,
9290,광동제약,헬스케어,2018,Q1,2018-05-15,"290,745,642,311","303,453,949,106","594,199,591,417","186,013,532,197","19,843,583,759","205,857,115,956","329,982,905,163","388,342,475,461",161180032682.0,9268976275.0,10051764669.0,7427846098.0,"52,420,851,000",,,,,,,,,,,,
69620,대웅제약,헬스케어,2018,Q1,2018-05-15,"379,549,846,608","680,582,303,234","1,060,132,149,842","218,794,798,870","295,032,538,408","513,827,337,278","468,348,910,660","546,304,812,564",215852606240.0,8018814994.0,7085796460.0,5009409247.0,"28,966,437,500",,,,,,,,,,,,
128940,한미약품,헬스케어,2018,Q1,2018-05-15,"435,246,231,408","965,214,143,876","1,400,460,375,284","609,621,708,146","238,262,281,848","847,883,989,994","146,198,581,847","552,576,385,290",179641969171.0,8682691973.0,9292666750.0,5776050736.0,"28,464,227,500",,,,,,,,,,,,
170900,동아에스티,헬스케어,2018,Q1,2018-05-15,"420,820,302,994","536,285,438,173","957,105,741,167","224,220,995,299","148,595,371,997","372,816,367,296","96,101,079,004","584,289,373,871",135632590440.0,10535329073.0,9215354717.0,7554041725.0,"42,219,340,000",,,,,,,,,,,,
185750,종근당,헬스케어,2018,Q1,2018-05-15,"363,217,486,693","299,630,109,846","662,847,596,539","237,643,890,430","37,978,992,307","275,622,882,737","101,064,417,704","387,224,713,802",218440074396.0,19219233844.0,12563201837.0,3009893599.0,"24,698,090,000",,,,,,,,,,,,
