code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
100,유한양행,헬스케어,2023,Q4,2024-03-07,"1,041,572,652,089","1,361,516,984,683","2,403,089,636,772","359,869,228,161","59,509,786,361","419,379,014,522","1,918,919,777,801","1,983,710,622,250",426660637658.0,6452818283.0,14749616733.0,28156046537.0,28156046537.0,"77,819,597,000",68111473322.0,,,,,,,,,,,
230,일동제약,헬스케어,2023,Q4,2024-03-14,"13,617,533,580","289,498,057,472","303,115,591,052","95,991,528,318","19,284,549,231","115,276,077,549","49,348,404,177","187,839,513,503",3949285699.0,-76123359.0,-9260326260.0,-9819465624.0,-9819465624.0,"11,540,400,000",-15656742920.0,,,,,,,,,,,
640,동아쏘시오홀딩스,헬스케어,2023,Q4,2024-03-20,"80,332,229,940","905,309,821,227","985,642,051,167","212,190,871,759","124,788,471,248","336,979,343,007","420,691,274,118","648,662,708,160",3026905324.0,-5060759009.0,-31209098569.0,-31017549037.0,-31017549037.0,"31,744,565,000",,,,,,,,,,,,
3000,부광약품,헬스케어,2023,Q4,2024-03-14,"232,285,551,483","228,250,487,856","460,536,039,339","78,225,977,983","95,585,812,547","173,811,790,530","265,448,585,448","286,724,248,809",24884757314.0,-6957837334.0,-11975775432.0,-8234661566.0,-8234661566.0,"36,401,993,000",-12185049546.0,,,,,,,,,,,
3520,영진약품,헬스케어,2023,Q4,2024-03-20,"126,564,018,044","100,036,806,144","226,600,824,188","75,055,135,458","61,913,344,578","136,968,480,036","-17,820,612,830","89,632,344,152",64311975995.0,2607445305.0,-1219827037.0,-1165592197.0,-1165592197.0,"91,446,365,500",-4827537600.0,,,,,,,,,,,
6280,녹십자,헬스케어,2023,Q4,2024-03-20,"849,170,757,248","1,252,168,448,349","2,101,339,205,597","679,537,583,776","166,806,154,345","846,343,738,121","909,501,154,759","1,254,995,467,476",290849182100.0,-11151277961.0,-18063371150.0,-8669720649.0,-8669720649.0,"58,432,690,000",4076684293.0,,,,,,,,,,,
7570,일양약품,헬스케어,2023,Q4,2024-03-14,"114,198,256,772","242,462,736,959","356,660,993,731","139,191,498,531","21,061,855,352","160,253,353,883","25,553,216,495","196,407,639,848",73563012776.0,5356125118.0,-10873718954.0,-8506523841.0,-8506523841.0,"48,826,860,000",7458966253.0,,,,,,,,,,,
8490,서흥,헬스케어,2023,Q4,2024-03-21,"183,142,258,937","378,974,183,182","562,116,442,119","239,680,843,281","607,986,047","240,288,829,328","298,963,339,152","321,827,612,791",66346040185.0,1361923790.0,-2931244994.0,-2784802476.0,-2784802476.0,"6,084,556,500",4893796901.0,,,,,,0.0,,,,,
9290,광동제약,헬스케어,2023,Q4,2024-03-18,"427,681,485,802","427,635,723,537","855,317,209,339","309,047,339,476","20,496,120,068","329,543,459,544","465,906,525,635","525,773,749,795",223883207359.0,3280160678.0,5934201577.0,1620326071.0,1620326071.0,"52,420,851,000",21842249170.0,,,,,,,,,,,
69620,대웅제약,헬스케어,2023,Q4,2024-03-20,"392,347,553,570","1,173,399,838,178","1,565,747,391,748","626,321,715,606","136,450,954,352","762,772,669,958","647,835,306,247","802,974,721,790",319550600655.0,32048989981.0,26416181162.0,42542847411.0,42542847411.0,"28,966,437,500",94783055677.0,,,,,,,,,,,
128940,한미약품,헬스케어,2023,Q4,2024-03-19,"308,540,894,002","1,021,928,318,134","1,330,469,212,136","612,054,409,271","77,225,609,393","689,280,018,664","291,069,895,561","641,189,193,472",320907937865.0,53592439028.0,47334049118.0,26476461603.0,26476461603.0,"31,405,395,000",46198040245.0,,,,,,,,,,,
170900,동아에스티,헬스케어,2023,Q4,2024-03-18,"481,949,842,106","740,966,263,847","1,222,916,105,953","374,169,548,935","185,399,897,471","559,569,446,406","200,677,037,632","663,346,659,547",165703440469.0,4197248514.0,-11264006319.0,-8142599920.0,-8142599920.0,"43,074,825,000",-6022437722.0,,,,,,,,,,,
185750,종근당,헬스케어,2023,Q4,2024-03-20,"931,181,444,302","445,600,928,811","1,376,782,373,113","494,014,835,881","75,078,573,566","569,093,409,447","569,011,439,219","807,688,963,666",501454219339.0,114261082298.0,110569792041.0,88627596683.0,88627596683.0,"31,421,160,000",119266147339.0,,,,,,,,,,,
