,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,영업이익 변화율,GDP 변화율,비유동자산 변화율,비유동부채 변화율,Label,Code
11,하이트진로,2022,Q3,생활소비재,-0.13068270251410546,0.0859231743901192,0.029728978613393853,-0.06919448480591361,0.003059519728652038,-0.00014981265848801328,0.018170216487112256,-0.2051437232353097,000080
11,대림산업,2022,Q3,건설,-0.06144148313487091,-0.0001117024765715513,-0.8760892665254296,-0.9951645335051398,0.003059519728652038,-0.006237330355696069,0.0008709658369132622,-0.17816389286564882,000210
11,현대건설,2022,Q3,건설,-0.07986915223403078,0.037423823447168436,0.05486422442262029,0.0559416330086322,0.003059519728652038,-0.01852449958856628,-0.062414726615489524,-0.1521769633719981,000720
11,CJ,2022,Q3,생활소비재,-0.028630712774054167,0.0015323501314974397,0.027777857369787995,-0.7609286832989623,0.003059519728652038,0.007009046459044432,0.04540291952661257,0.3383795139160159,001040
11,대상,2022,Q3,생활소비재,-0.03113067350765521,0.007759285947577466,0.017481406362892082,-0.27114698590183983,0.003059519728652038,0.023289038692122732,0.040232928335389495,-0.12654113875037226,001680
11,오리온,2022,Q3,생활소비재,-0.0074771304231540416,0.008317968410022525,0.1369698926587004,2.5188679067456534,0.003059519728652038,0.0031242688693531306,-0.0034073849574335346,0.13806866723735475,001800
11,KCC,2022,Q3,건설,-0.16544101598368463,-0.060177015869596895,-0.007458398646956965,-0.15603064010408296,0.003059519728652038,-0.05692599216409744,-0.039136912508165755,-0.1272952865633436,002380
11,아모레G,2022,Q3,생활소비재,-0.1733895665421122,-0.0006477277815708504,0.0277915617774398,-0.026072311989457364,0.003059519728652038,0.09604203388727894,0.278924755592441,0.31921775164162913,002790
11,한일시멘트,2022,Q3,건설,-0.05889279830573177,0.0006847292587661702,0.13631300534761714,-1.377009330631616,0.003059519728652038,0.0072503962456913484,-0.027034709458518935,0.08368510559351913,003300
11,남양유업,2022,Q3,생활소비재,0.014653148954756496,-0.010844471955456347,0.08248547991066135,-0.12704753654084577,0.003059519728652038,-0.008175820241458243,0.002520565974511557,0.5237114380139952,003920
11,농심,2022,Q3,생활소비재,0.055899257977107306,0.009231360901859276,0.052978970086235755,-5.359902425952998,0.003059519728652038,-0.008808670044463507,0.014356629935419862,0.19417690887220765,004370
11,빙그레,2022,Q3,생활소비재,-0.1320930402900028,0.8859307084649504,0.07402089423465652,0.21057666225967275,0.003059519728652038,-0.006887653551416739,0.05268563022338024,0.028641735085464616,005180
