,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,발행금액 변화율,현재까지 감소한 주식의 총수 변화율,금리 변화율,실업률 변화율,국제유가 변화율,Label,Code
31,현대중공업,2017,Q1,중공업,0.0,0.0,0.05748702621533752,0.05748702621533752,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.022818533710330408,009540
31,삼성중공업,2017,Q1,중공업,-0.020719367251949956,0.0,0.0,0.0,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.053459846842630915,010140
31,현대미포조선,2017,Q1,중공업,0.026317107804752056,0.0,0.05748702621537949,0.0,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.09950869188762608,010620
31,한화테크윈,2017,Q1,중공업,0.042915958867101346,0.0,0.0,0.0,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.2684405808370041,012450
31,SK텔레콤,2017,Q1,커뮤니케이션서비스,-0.1265149732385295,0.0,0.0,0.0,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.1017951925832758,017670
31,현대엘리베이,2017,Q1,중공업,-0.03047814222934357,0.0,0.0,0.05748702621537305,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.23448728770631377,017800
31,제일기획,2017,Q1,커뮤니케이션서비스,-0.05491420964243015,0.0,0.0,0.0,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.0015425676114256687,030000
31,KT,2017,Q1,커뮤니케이션서비스,-0.08243373061989505,0.0,0.0,0.0,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.04190906929163888,030200
31,LG유플러스,2017,Q1,커뮤니케이션서비스,-0.1284575581857787,0.0,0.0,0.0,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.06153809450597221,032640
31,두산중공업,2017,Q1,중공업,-0.032246604275862845,0.057487026214163794,0.0,0.0,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.2578520606673034,034020
31,SBS,2017,Q1,커뮤니케이션서비스,-0.02733052572071806,0.0,0.057487026215368386,0.0,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.06802977616064847,034120
31,NAVER,2017,Q1,커뮤니케이션서비스,-0.07260074365793275,0.0,0.0,0.0,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.08199997537878563,035420
31,엔씨소프트,2017,Q1,커뮤니케이션서비스,0.14570839247964562,0.0,0.05748702621537172,0.0,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.04491513576804633,036570
31,대우조선해양,2017,Q1,중공업,0.0,0.0,0.0,0.0,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.0,042660
31,두산인프라코어,2017,Q1,중공업,-0.05394518758055367,0.0,0.0,0.057487026214727344,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.11239710964220126,042670
31,현대로템,2017,Q1,중공업,0.019221061027493984,0.0,0.0,0.0,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.15882906004624808,064350
31,두산엔진,2017,Q1,중공업,0.10010000691024792,0.0,0.0,0.05748702621532287,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.0024219262425977522,082740
31,한진중공업,2017,Q1,중공업,-0.03522811246341301,0.057487026215196746,0.0,0.05748702621519697,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.12428388375794037,097230
