,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,발행금액 변화율,현재까지 감소한 주식의 총수 변화율,금리 변화율,실업률 변화율,국제유가 변화율,Label,Code
15,현대중공업,2021,Q1,중공업,0.18953198958350204,0.0,0.0,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,-0.19266093166180845,009540
15,삼성중공업,2021,Q1,중공업,-0.11626654964734412,0.0,0.0,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.0747392888799497,010140
15,현대미포조선,2021,Q1,중공업,0.5357704126401688,0.0,0.0,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,-0.11281805848560195,010620
15,한화테크윈,2021,Q1,중공업,0.03199781496555087,0.0,0.0,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.19907837896605596,012450
15,SK텔레콤,2021,Q1,커뮤니케이션서비스,0.22431357743014252,0.0,0.0,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,-0.019158511337185838,017670
15,현대엘리베이,2021,Q1,중공업,0.11894539345943225,0.0,0.0,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.03388645071062363,017800
15,제일기획,2021,Q1,커뮤니케이션서비스,0.079842253040428,0.0,0.0,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.020513327195747593,030000
15,KT,2021,Q1,커뮤니케이션서비스,0.14838908409715276,0.0,0.0,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.10855701705614026,030200
15,LG유플러스,2021,Q1,커뮤니케이션서비스,0.23651442304334377,0.0,0.0,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,-0.009723078554463811,032640
15,두산중공업,2021,Q1,중공업,0.10338240903317135,0.0,0.0,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.7244685390492225,034020
15,SBS,2021,Q1,커뮤니케이션서비스,0.3383103043648658,0.0,0.07231825865297137,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.7944338262251008,034120
15,NAVER,2021,Q1,커뮤니케이션서비스,-0.12525002619150338,0.0,0.0,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.29486922013960243,035420
15,엔씨소프트,2021,Q1,커뮤니케이션서비스,-0.12412710673813299,0.0,0.07231825865295605,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,-0.0367189026763012,036570
15,대우조선해양,2021,Q1,중공업,0.35915649211744693,0.0,0.0,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,-0.15944310887287957,042660
15,두산인프라코어,2021,Q1,중공업,0.2743185720484617,0.0,0.0,0.07231825865217978,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.4699380857375547,042670
15,현대로템,2021,Q1,중공업,-0.04655100636791496,0.0,0.0,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.22285094385006707,064350
15,두산엔진,2021,Q1,중공업,0.3212788906987244,0.0,0.0,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,-0.22223448239058458,082740
15,한진중공업,2021,Q1,중공업,0.1713770196377581,0.0,0.0,0.0,0.17195325542571194,0.016000000000000014,0.3732219462632649,-0.012660931661808445,097230
