,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,발행금액 변화율,현재까지 감소한 주식의 총수 변화율,금리 변화율,실업률 변화율,국제유가 변화율,Label,Code
8,현대중공업,2022,Q4,중공업,-0.03636472058907966,0.04510714055384479,0.0,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.13813599448168395,009540
8,삼성중공업,2022,Q4,중공업,-0.04737300184618838,0.056341661617589356,-0.0919097413318658,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.04196396712869172,010140
8,현대미포조선,2022,Q4,중공업,-0.27948332984046154,0.08929427714407034,0.0,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.040972294643167435,010620
8,한화테크윈,2022,Q4,중공업,0.3113547396980872,-0.023267054553800293,0.0,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.08066978507345099,012450
8,SK텔레콤,2022,Q4,커뮤니케이션서비스,-0.05874943564335185,-0.026265959513008252,0.0,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.032823120372152716,017670
8,현대엘리베이,2022,Q4,중공업,-0.024815802144115995,-0.07772076685554341,-0.28771314813275817,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.5753496570938968,017800
8,제일기획,2022,Q4,커뮤니케이션서비스,-0.1466436054507237,0.05122823865589887,0.0,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,-0.08124400252393199,030000
8,KT,2022,Q4,커뮤니케이션서비스,-0.1392767187364564,0.010307521304083078,0.0,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.010661895697450643,030200
8,LG유플러스,2022,Q4,커뮤니케이션서비스,-0.05470524741470588,0.006017710774586904,0.0,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,-0.016454861470923503,032640
8,두산중공업,2022,Q4,중공업,0.062203017359733444,0.4329066287507819,0.0,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,-0.1538476240086925,034020
8,SBS,2022,Q4,커뮤니케이션서비스,0.3599824512713839,-0.09346463004853622,-0.0841455848894671,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,-0.20884391983456269,034120
8,NAVER,2022,Q4,커뮤니케이션서비스,0.07535334644320188,-0.0074726695904347995,0.0,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.00631858920626744,035420
8,엔씨소프트,2022,Q4,커뮤니케이션서비스,-0.1420235943519082,0.08377331913038555,0.09434080731230465,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,-0.050681063999825866,036570
8,대우조선해양,2022,Q4,중공업,0.17984957799043527,-0.003527970423904514,0.0,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.09363447692183444,042660
8,두산인프라코어,2022,Q4,중공업,0.0655944428706901,-0.0041093350647726234,-0.04530366682226028,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.24954563002999428,042670
8,현대로템,2022,Q4,중공업,0.015380278662781301,-0.09646045210285559,0.0,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.2726016443656294,064350
8,두산엔진,2022,Q4,중공업,0.07591808845926926,0.5769581090902414,-0.255480434337226,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.05311597503576032,082740
8,한진중공업,2022,Q4,중공업,-0.013252759654927178,0.005096486661370303,0.0,0.0,0.11445954938682568,0.023809523809523725,-0.12070563315019511,-0.051167895000215305,097230
