,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,발행금액 변화율,현재까지 감소한 주식의 총수 변화율,금리 변화율,실업률 변화율,국제유가 변화율,Label,Code
3,현대중공업,2024,Q1,중공업,0.05059624570439717,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.47399972928725354,009540
3,삼성중공업,2024,Q1,중공업,0.22581038653978008,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.10666313721558776,010140
3,현대미포조선,2024,Q1,중공업,0.14666691807358895,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.4355049531430463,010620
3,한화테크윈,2024,Q1,중공업,0.18928594800086354,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.42999020173573543,012450
3,SK텔레콤,2024,Q1,커뮤니케이션서비스,-0.04163653217503588,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.08785202885842457,017670
3,현대엘리베이,2024,Q1,중공업,-0.033651021674842255,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.06220879736300331,017800
3,제일기획,2024,Q1,커뮤니케이션서비스,0.03465818367887934,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.05285491260701005,030000
3,KT,2024,Q1,커뮤니케이션서비스,-0.0555379062467407,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.09554830945591036,030200
3,LG유플러스,2024,Q1,커뮤니케이션서비스,-0.052109112061917456,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.00896016004143508,032640
3,두산중공업,2024,Q1,중공업,-0.0549987010172387,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.06835882263387019,034020
3,SBS,2024,Q1,커뮤니케이션서비스,-0.21123754566672434,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.2500714753333872,034120
3,NAVER,2024,Q1,커뮤니케이션서비스,-0.03821944473012186,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.10666826333042465,035420
3,엔씨소프트,2024,Q1,커뮤니케이션서비스,0.13211350864126836,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.09225738547868659,036570
3,대우조선해양,2024,Q1,중공업,0.2647486592585876,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.03332703308516264,042660
3,두산인프라코어,2024,Q1,중공업,-0.017807118927036666,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.09410343025277107,042670
3,현대로템,2024,Q1,중공업,0.18465177661154913,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.42347536927754004,064350
3,두산엔진,2024,Q1,중공업,0.331288989569661,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.013749766013346529,082740
3,한진중공업,2024,Q1,중공업,-0.007389877513063867,0.0,0.0,0.0,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,-0.02599371327836455,097230
