,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,발행금액 변화율,현재까지 감소한 주식의 총수 변화율,금리 변화율,실업률 변화율,국제유가 변화율,Label,Code
30,현대중공업,2017,Q2,중공업,-0.022818533710330408,0.0,0.04069603451365267,0.04069603451365267,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.21453709277980884,009540
30,삼성중공업,2017,Q2,중공업,-0.053459846842630915,0.0,0.0,0.0,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,0.02278246914957313,010140
30,현대미포조선,2017,Q2,중공업,0.09950869188762608,0.0,0.04069603451368087,0.0,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.18191416112003664,010620
30,한화테크윈,2017,Q2,중공업,-0.2684405808370041,0.0,0.0,0.0,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.15761322198606276,012450
30,SK텔레콤,2017,Q2,커뮤니케이션서비스,0.1017951925832758,0.0,0.0,0.0,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.14516512165094828,017670
30,현대엘리베이,2017,Q2,중공업,-0.23448728770631377,0.0,0.0,0.040696034513676205,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.0012386623707284494,017800
30,제일기획,2017,Q2,커뮤니케이션서비스,0.0015425676114256687,0.0,0.0,0.0,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.08097144900981183,030000
30,KT,2017,Q2,커뮤니케이션서비스,0.04190906929163888,0.0,0.0,0.0,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.2128665420724176,030200
30,LG유플러스,2017,Q2,커뮤니케이션서비스,0.06153809450597221,0.0,0.0,0.0,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.2689573504888074,032640
30,두산중공업,2017,Q2,중공업,-0.2578520606673034,0.040696034512867074,0.0,0.0,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.16326812765249488,034020
30,SBS,2017,Q2,커뮤니케이션서비스,0.06802977616064847,0.0,0.04069603451367332,0.0,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.1968680539354869,034120
30,NAVER,2017,Q2,커뮤니케이션서비스,-0.08199997537878563,0.0,0.0,0.0,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.08133249393336664,035420
30,엔씨소프트,2017,Q2,커뮤니케이션서비스,0.04491513576804633,0.0,0.04069603451367532,0.0,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.017220693032416495,036570
30,대우조선해양,2017,Q2,중공업,0.0,0.0,0.0,0.0,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,0.0,042660
30,두산인프라코어,2017,Q2,중공업,-0.11239710964220126,0.0,0.0,0.04069603451324433,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,0.0199286130108378,042670
30,현대로템,2017,Q2,중공업,-0.15882906004624808,0.0,0.0,0.0,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.04512460658854662,064350
30,두산엔진,2017,Q2,중공업,0.0024219262425977522,0.0,0.0,0.04069603451364312,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,0.00691191932464405,082740
30,한진중공업,2017,Q2,중공업,0.12428388375794037,0.0406960345135583,0.0,0.0406960345135583,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,-0.2290690490904003,097230
