,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,발행금액 변화율,현재까지 감소한 주식의 총수 변화율,금리 변화율,실업률 변화율,국제유가 변화율,Label,Code
26,현대중공업,2018,Q2,중공업,-0.06897636726711195,0.0,0.022631028297975364,0.0,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.3062073080562547,009540
26,삼성중공업,2018,Q2,중공업,-0.10914166669867553,0.0,0.0,0.0,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.23118891217693166,010140
26,현대미포조선,2018,Q2,중공업,0.012971564211736245,0.0,0.02263102829798913,0.0,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.1233516403864606,010620
26,한화테크윈,2018,Q2,중공업,-0.13077544158432783,0.0,0.0,0.0,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.534406571535166,012450
26,SK텔레콤,2018,Q2,커뮤니케이션서비스,0.25329261677180526,0.0,0.0,0.0,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.09907619067919897,017670
26,현대엘리베이,2018,Q2,중공업,-0.07311258266872628,0.0,0.0,0.022631028297986466,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,-0.07025630912854537,017800
26,제일기획,2018,Q2,커뮤니케이션서비스,0.1291982357360479,0.0,0.0,0.0,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.1817587279625133,030000
26,KT,2018,Q2,커뮤니케이션서비스,0.12804049882701565,0.0,0.0,0.0,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.11044707413812602,030200
26,LG유플러스,2018,Q2,커뮤니케이션서비스,0.33774745853397536,0.0,0.0,0.0,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.011272667533378855,032640
26,두산중공업,2018,Q2,중공업,-0.21265475363294267,0.022631028297542155,0.0,0.0,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,-0.1643069765132048,034020
26,SBS,2018,Q2,커뮤니케이션서비스,-0.20013132934481254,0.0,0.022631028297984468,0.0,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.08764858807709541,034120
26,NAVER,2018,Q2,커뮤니케이션서비스,0.1451806233370187,0.0,0.0,0.0,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,-0.16782385035637076,035420
26,엔씨소프트,2018,Q2,커뮤니케이션서비스,0.15361572200702928,0.0,0.022631028297986244,0.0,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.2947537311917189,036570
26,대우조선해양,2018,Q2,중공업,0.028504566847158054,0.0,0.0,0.0,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.39167701399665333,042660
26,두산인프라코어,2018,Q2,중공업,-0.05946382075277562,0.0,0.0,0.02263102829774888,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,-0.07730299905924186,042670
26,현대로템,2018,Q2,중공업,-0.21379893321860194,0.0,0.0,0.0,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,-0.11820362023949994,064350
26,두산엔진,2018,Q2,중공업,-0.2146729236316297,0.0,0.0,0.022631028297968037,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.3435941696690654,082740
26,한진중공업,2018,Q2,중공업,-0.13822197433200922,0.022631028297922073,0.0,0.022631028297922073,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,-0.24054000229865058,097230
