,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,발행금액 변화율,현재까지 감소한 주식의 총수 변화율,금리 변화율,실업률 변화율,국제유가 변화율,Label,Code
20,현대중공업,2019,Q4,중공업,-0.1571627311565927,0.0,0.0,0.0,0.191387559808615,-0.05357142857142849,0.023897949297593923,-0.09312276899184964,009540
20,삼성중공업,2019,Q4,중공업,-0.291525323445354,0.04409001760585851,0.0,0.0,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.029150752017224196,010140
20,현대미포조선,2019,Q4,중공업,-0.21085323187779612,0.02299095567760001,0.0,0.0,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.015781696221026792,010620
20,한화테크윈,2019,Q4,중공업,-0.3082987403588092,0.5856612568262887,0.0,0.014345487148834435,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.11959121594945432,012450
20,SK텔레콤,2019,Q4,커뮤니케이션서비스,-0.10149247594003277,-0.02074746270204031,0.0,0.0,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.07940777204222457,017670
20,현대엘리베이,2019,Q4,중공업,-0.1495381476043766,0.013277006063531216,-0.002263745922896465,-0.024390380514753174,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.12534774252455733,017800
20,제일기획,2019,Q4,커뮤니케이션서비스,-0.1738042851186514,0.054050256321497736,0.0,0.0,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.026178521617852196,030000
20,KT,2019,Q4,커뮤니케이션서비스,-0.09588076184712982,0.04220714710594353,0.0,0.0,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.13154985149695408,030200
20,LG유플러스,2019,Q4,커뮤니케이션서비스,-0.07482400882100962,0.04163880470643333,0.0,0.0,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.255394207892362,032640
20,두산중공업,2019,Q4,중공업,-0.200533799474666,0.7645882841983533,-0.0730174081237912,5.612160933837249,0.191387559808615,-0.05357142857142849,0.023897949297593923,-0.015470668086628267,034020
20,SBS,2019,Q4,커뮤니케이션서비스,0.18947890815746865,0.301201738159496,-0.024390380514683452,0.0,0.191387559808615,-0.05357142857142849,0.023897949297593923,-0.11715481171548114,034120
20,NAVER,2019,Q4,커뮤니케이션서비스,0.13536923815287016,-0.047019172808545506,0.0,0.0,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.2515951882845189,035420
20,엔씨소프트,2019,Q4,커뮤니케이션서비스,0.34424826146030635,-0.02952299314668494,-0.024390380514750953,0.0,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.11525108026487893,036570
20,대우조선해양,2019,Q4,중공업,-0.36940018108676353,-0.05476493859426179,0.0,0.0,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.17257984387283298,042660
20,두산인프라코어,2019,Q4,중공업,-0.2919342603118671,-0.046499735980568224,-0.005510752688172027,-0.024390380514510035,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.4928332976780979,042670
20,현대로템,2019,Q4,중공업,-0.16266997753340431,0.0,0.0,0.0,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.5236218873136451,064350
20,두산엔진,2019,Q4,중공업,-0.31651613137955814,0.04575117122198091,0.0,0.0,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.2631350433569826,082740
20,한진중공업,2019,Q4,중공업,0.010169528639435182,0.28287044187044885,0.12148087506253691,0.2857051330281697,0.191387559808615,-0.05357142857142849,0.023897949297593923,0.3110660471802244,097230
