,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,발행금액 변화율,현재까지 감소한 주식의 총수 변화율,금리 변화율,실업률 변화율,국제유가 변화율,Label,Code
24,현대중공업,2018,Q4,중공업,-0.11371797594043706,0.0,0.16372672759571905,0.0,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,-0.05632310860481532,009540
24,삼성중공업,2018,Q4,중공업,0.10917394975537703,0.5638821055048808,-0.09065550906555087,0.0,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,-0.025787363996223035,010140
24,현대미포조선,2018,Q4,중공업,0.18480418478697624,1.079795313834655,0.16297902159666067,0.0,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,-0.12370889540684578,010620
24,한화테크윈,2018,Q4,중공업,0.02421419284030474,-0.43586057662900757,0.0,0.017021276595744705,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,-0.07354064154583259,012450
24,SK텔레콤,2018,Q4,커뮤니케이션서비스,-0.07653364974184323,0.0,0.0,0.0,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.06716970112969795,017670
24,현대엘리베이,2018,Q4,중공업,0.010336102474942824,0.31444228566023,-0.045381298082132426,-0.008256951594670658,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,-0.11206410594897,017800
24,제일기획,2018,Q4,커뮤니케이션서비스,0.05476177228069047,0.07002412836603589,0.0,0.0,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.08636396622511665,030000
24,KT,2018,Q4,커뮤니케이션서비스,-0.10303644801752983,-0.10806000120679993,0.0,0.0,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.057241368280829444,030200
24,LG유플러스,2018,Q4,커뮤니케이션서비스,-0.012480616478091733,0.0,0.0,0.0,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.0321486698829376,032640
24,두산중공업,2018,Q4,중공업,-0.32287417734015567,-0.6940303346818624,-0.21806298276886504,0.0,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,-0.02336183228518403,034020
24,SBS,2018,Q4,커뮤니케이션서비스,0.3415740686822057,0.11819831043895723,-0.0082569515947295,0.0,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,-0.07872488300278745,034120
24,NAVER,2018,Q4,커뮤니케이션서비스,0.04799770301662121,3.8923160958438094,0.0,4.0,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.019214525803786825,035420
24,엔씨소프트,2018,Q4,커뮤니케이션서비스,0.07296498379785547,-0.03779133932344192,-0.00825695159468165,0.0,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.0464659038656936,036570
24,대우조선해양,2018,Q4,중공업,-0.2075419310637293,-0.9999988982197331,0.05886764154480706,0.0,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.017114649953694938,042660
24,두산인프라코어,2018,Q4,중공업,-0.18047095379706485,0.10820073600539204,-0.11115830833355467,-0.008256951594545758,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,-0.01518768773076164,042670
24,현대로템,2018,Q4,중공업,-0.010311527781692564,0.8587030497120072,0.0,0.0,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,-0.17395876751954403,064350
24,두산엔진,2018,Q4,중공업,0.07121656273738207,-0.5287858840888597,0.0,0.16297902160114086,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,-0.20145686432463228,082740
24,한진중공업,2018,Q4,중공업,-0.39247138161461015,-0.008256951594644235,0.0,-0.008256951594644235,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.0,097230
