,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,발행금액 변화율,현재까지 감소한 주식의 총수 변화율,금리 변화율,실업률 변화율,국제유가 변화율,Label,Code
4,현대중공업,2023,Q4,중공업,0.1893023454522152,0.02666849807339311,0.0,0.0,0.00757180156657955,0.0625,-0.03388722209400741,0.05059624570439717,009540
4,삼성중공업,2023,Q4,중공업,0.01823121812080361,0.025016996531960878,-0.06727272727272726,0.0,0.00757180156657955,0.0625,-0.03388722209400741,0.22581038653978008,010140
4,현대미포조선,2023,Q4,중공업,-0.22658134178314868,-0.20787101892720128,0.0,0.0,0.00757180156657955,0.0625,-0.03388722209400741,0.14666691807358895,010620
4,한화테크윈,2023,Q4,중공업,0.3273648132583421,0.02144062556814985,0.0,0.0,0.00757180156657955,0.0625,-0.03388722209400741,0.18928594800086354,012450
4,SK텔레콤,2023,Q4,커뮤니케이션서비스,-0.05261054758572337,-0.04573135919752358,0.0,0.0,0.00757180156657955,0.0625,-0.03388722209400741,-0.04163653217503588,017670
4,현대엘리베이,2023,Q4,중공업,-0.25861080503405154,-0.24801063648996735,0.0,1.0556409313725492,0.00757180156657955,0.0625,-0.03388722209400741,-0.033651021674842255,017800
4,제일기획,2023,Q4,커뮤니케이션서비스,-0.22514020518944383,-0.009848034820749363,0.0,0.0,0.00757180156657955,0.0625,-0.03388722209400741,0.03465818367887934,030000
4,KT,2023,Q4,커뮤니케이션서비스,0.03440493118280813,-0.08535270517033688,0.0,0.06277613682361949,0.00757180156657955,0.0625,-0.03388722209400741,-0.0555379062467407,030200
4,LG유플러스,2023,Q4,커뮤니케이션서비스,-0.12344721092645021,-0.10560614830989101,0.0,0.0,0.00757180156657955,0.0625,-0.03388722209400741,-0.052109112061917456,032640
4,두산중공업,2023,Q4,중공업,0.195240635048068,-0.007364787364941172,0.0,0.0,0.00757180156657955,0.0625,-0.03388722209400741,-0.0549987010172387,034020
4,SBS,2023,Q4,커뮤니케이션서비스,-0.04232027923808333,0.17518628591640306,0.24180181273085943,0.0,0.00757180156657955,0.0625,-0.03388722209400741,-0.21123754566672434,034120
4,NAVER,2023,Q4,커뮤니케이션서비스,-0.14323353031945135,0.048902164797478775,0.0,0.021419285832308343,0.00757180156657955,0.0625,-0.03388722209400741,-0.03821944473012186,035420
4,엔씨소프트,2023,Q4,커뮤니케이션서비스,-0.3529001800138427,-0.03865627101077673,0.0,0.0,0.00757180156657955,0.0625,-0.03388722209400741,0.13211350864126836,036570
4,대우조선해양,2023,Q4,중공업,-0.04602264782318254,1.1426377272477746,-0.3575154894671624,0.0,0.00757180156657955,0.0625,-0.03388722209400741,0.2647486592585876,042660
4,두산인프라코어,2023,Q4,중공업,0.022850825190454768,0.042090534317076544,-0.02790117664489511,0.0,0.00757180156657955,0.0625,-0.03388722209400741,-0.017807118927036666,042670
4,현대로템,2023,Q4,중공업,0.1508473545029226,0.047136888670435084,0.0,0.0,0.00757180156657955,0.0625,-0.03388722209400741,0.18465177661154913,064350
4,두산엔진,2023,Q4,중공업,0.12567307683304893,-0.04669339169011821,-0.7147181382184133,0.0,0.00757180156657955,0.0625,-0.03388722209400741,0.331288989569661,082740
4,한진중공업,2023,Q4,중공업,-0.20660987752872714,0.0,0.0,0.0,0.00757180156657955,0.0625,-0.03388722209400741,-0.007389877513063867,097230
