,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,발행금액 변화율,현재까지 감소한 주식의 총수 변화율,금리 변화율,실업률 변화율,국제유가 변화율,Label,Code
34,현대중공업,2016,Q2,중공업,0.30707160652611776,0.0,0.008471446426476348,0.008471446426476126,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,0.05501709048547251,009540
34,삼성중공업,2016,Q2,중공업,-0.05073426959654201,0.0,0.00847144642636155,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,0.12193879833170787,010140
34,현대미포조선,2016,Q2,중공업,0.12352861010544332,0.0,0.008471446426482787,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.20250429185804758,010620
34,한화테크윈,2016,Q2,중공업,0.22504868852247512,0.0,0.0,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.1312677818950058,012450
34,SK텔레콤,2016,Q2,커뮤니케이션서비스,0.003591069211464598,0.0,0.0,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.01600971733972347,017670
34,현대엘리베이,2016,Q2,중공업,0.016276732456174878,0.0,0.0,0.008471446426481899,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.009155151601217167,017800
34,제일기획,2016,Q2,커뮤니케이션서비스,-0.01956933386482041,0.0,0.0,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.06592390631357364,030000
34,KT,2016,Q2,커뮤니케이션서비스,-0.033891037448811286,0.0,0.0,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.012806725329420184,030200
34,LG유플러스,2016,Q2,커뮤니케이션서비스,-0.018441639005782266,0.0,0.0,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.01851175963672108,032640
34,두산중공업,2016,Q2,중공업,0.1378535400344948,0.008471446426483897,0.0,0.008471446426483897,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,0.010496060985617686,034020
34,SBS,2016,Q2,커뮤니케이션서비스,-0.16733052789467118,0.0,0.008471446426481455,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.04534157322973078,034120
34,NAVER,2016,Q2,커뮤니케이션서비스,0.09810711953182953,0.0,0.0,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.011310178185146937,035420
34,엔씨소프트,2016,Q2,커뮤니케이션서비스,-0.0019713489434424747,0.0,0.008471446426482343,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,0.02484209754913413,036570
34,대우조선해양,2016,Q2,중공업,-0.13829224591521272,0.0,0.0,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,0.0,042660
34,두산인프라코어,2016,Q2,중공업,0.25712058863751125,0.0,0.0,0.008471446426383533,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,0.00431737201593998,042670
34,현대로템,2016,Q2,중공업,0.3009329451592211,0.0,0.0,0.0,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.13135165542036203,064350
34,두산엔진,2016,Q2,중공업,0.22535239893459713,0.0,0.0,0.008471446426475016,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.19157843471200448,082740
34,한진중공업,2016,Q2,중공업,0.16926032076743514,0.00847144642648523,0.0,0.00847144642648523,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.1230983132457033,097230
