,name,year,quarter,sector,Relative Return,영업이익 변화율,비유동부채 변화율,유동자산 변화율,매출액 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,Label,Code
11,한화,2022,Q3,에너지_화학,-0.04809657698319467,2.160412601059381,-0.02824601545351768,0.08459483116045519,-0.03951173868662805,0.1987795520152007,-0.0013753316884543842,-0.1129930950985224,000880
11,한국쉘석유,2022,Q3,에너지_화학,0.034814523891978075,-0.3239116876667799,0.08006487900060688,-0.027254735850421485,-0.09720802903509329,-0.28712991566301127,0.000285735006552823,-0.06344360727776799,002960
11,태광산업,2022,Q3,에너지_화학,-0.14218142757993654,23.745655810082592,0.016308901306610002,-0.010414736466801022,-0.07526682353546499,-1.160317849288953,-0.013412538664462792,-0.005003418996644797,003240
11,삼성정밀화학,2022,Q3,에너지_화학,-0.10260207148868916,-0.07360055749788275,-0.08638763375650971,0.05343166484183892,-0.08505280841499374,0.7528022475714127,0.03297100727200375,-0.06662688127019187,004000
11,효성,2022,Q3,에너지_화학,-0.022149233981719637,-2.2695067843133554,0.0065325285198210015,-0.06835851353479372,-0.39985876896421424,-1.8823269286185993,0.010668273806867967,-0.07685846984545379,004800
11,SK케미칼,2022,Q3,에너지_화학,-0.1307915082456566,-3.2277047542665382,-0.3197025091652316,-0.2841696335825402,0.027795288395208173,-5.219696062556976,0.05709861655558823,0.0025124671570370544,006120
11,대한유화,2022,Q3,에너지_화학,0.0775156385166613,0.37894913846028655,-0.12013371289165897,-0.23516350818695542,-0.31820071700109187,0.3979970241280437,0.06280881411905148,0.21386054419001035,006650
11,국도화학,2022,Q3,에너지_화학,-0.11457694174271812,-0.5765640936081425,0.09037319907412433,-0.07317002758069124,-0.17752972468187134,-0.5365168213597105,0.1707735604343006,0.07056010559351913,007690
11,한화케미칼,2022,Q3,에너지_화학,0.09790774493553807,1.26942788193859,-0.001983471860313335,0.13525953368405785,0.15441458674367103,-0.4208053851099701,0.020191809712411413,-0.16380315290732625,009830
11,OCI,2022,Q3,에너지_화학,-0.1562093201570252,0.31484699113555115,-0.10748703318440889,0.029180473212299773,0.09912274476828431,0.3625043922993083,0.0008051673412075022,-0.046451828420508254,010060
11,S-Oil,2022,Q3,에너지_화학,0.04011318165545789,-0.7030724773744221,-0.14933123361755474,0.050736691841062775,-0.025985614608989294,-1.0187523516443269,0.0019895780185310574,-0.12725829063289595,010950
11,롯데케미칼,2022,Q3,에너지_화학,-0.0429830057868965,14.398458730538351,0.12598602478241916,0.05260748769967161,-0.005686633473179548,-4.088443471453342,0.055304467098004295,0.10944519747933187,011170
11,금호석유,2022,Q3,에너지_화학,0.12512279623617856,-0.24088167001384064,0.2613705622179945,-0.04514605145980333,-0.15271981819307678,-0.20688768200207375,-0.008344799368102507,-0.00807165116323762,011780
11,SKC,2022,Q3,에너지_화학,-0.17547457532893496,-0.31771389742795586,-0.13845099595658483,1.6396199906689408,-0.9717882451028904,-0.4341911243001223,-0.31942181125664426,-0.048244718967884376,011790
11,한솔케미칼,2022,Q3,에너지_화학,-0.0026341742174211084,-0.29472189828788,0.004230987642855455,-0.07370866230270956,-0.06564490509792986,-0.25760338327165777,0.0120774796815315,-0.06640923402912237,014680
11,동원시스템즈,2022,Q3,에너지_화학,-0.16091708980370747,-0.2736595516772401,0.03696361522784497,-0.15524834704390755,0.01702904263904159,-0.27227975157361084,0.00978533293216488,-0.06464297011626005,014820
11,유니드,2022,Q3,에너지_화학,-0.19023883533555078,0.20335001890930848,-0.11669646537237177,0.43091664002702657,0.15467425153300085,0.10958415613729589,-0.008230133032401166,0.0,014830
11,남해화학,2022,Q3,에너지_화학,-0.08784016672678441,-0.36436377573955125,0.03694394082377905,0.01876664304395037,-0.1989353214223466,-0.5103770209216287,0.03710834033810495,-0.028363620873811984,025860
11,LG화학,2022,Q3,에너지_화학,0.12067835179173411,-0.5526051854749796,0.09322661880747618,-0.03872974000138585,-0.05312916024608849,-0.5000931198138663,0.032787339513301816,-0.014152732244318702,051910
11,휴켐스,2022,Q3,에너지_화학,0.052749944915958816,0.1798258492646645,0.0298788219071362,-0.05755120440150863,0.22006057556892866,0.3213303613678278,0.05264258973278091,-0.09892561701720348,069260
11,GS,2022,Q3,에너지_화학,0.13323485260809573,0.27257962645493095,0.07056376160737265,0.10649897272891917,-0.02102102102102099,0.14078606730995524,0.004584449234654953,-0.14981647169354712,078930
11,휴비스,2022,Q3,에너지_화학,-0.15973609665980862,0.5914244843190883,1.3215486148461761,0.06845384199749582,-0.10191585111754486,0.7498036230320246,0.01048573735959435,-0.04298156107314753,079980
11,후성,2022,Q3,에너지_화학,-0.15461434680653222,-0.37248987167219894,1.007794036097227,-0.0570992908936534,0.029161951043899403,0.33087096035917285,0.22892421838092614,0.016251853166334672,093370
11,SK이노베이션,2022,Q3,에너지_화학,-0.06094854289220582,0.0042346576761105315,-0.3447604783830842,0.09450543427180902,-0.062078158775010994,-0.13330451487504025,0.0020299766386744356,-0.10398098562439032,096770
11,코오롱인더,2022,Q3,에너지_화학,-0.1279302568168745,-0.4168740863933631,0.045571552574839025,0.07481998098621401,-0.1159639931273646,0.03428120291239534,0.012022011502418106,-0.09333617100222555,120110
