year,quarter,month,week,code,name,sector,upload_dt,prediction,reason,score
2021,Q1,1,1,11070,LG이노텍,정보기술,2021-01-04,중립,"LG이노텍이 LED 사업 철수에 따른 장비 매각을 추진 중이라는 내용은 사업 구조 조정의 일환으로 볼 수 있으며, 긍정적 또는 부정적 영향을 명확히 판단하기 어려운 중립적인 정보로 판단됨.",0.0
2021,Q1,1,2,11070,LG이노텍,정보기술,2021-01-11,중립,"요약문에서는 LG이노텍의 합병 출범식과 관련된 발언이 주를 이루고 있으며, 구체적인 실적 개선이나 사업 확장에 대한 정보는 제공되지 않아 주가에 직접적인 영향을 미칠 만한 긍정적 또는 부정적 요소가 부족함.",0.0
2021,Q1,1,3,11070,LG이노텍,정보기술,,,,
2021,Q1,1,4,11070,LG이노텍,정보기술,2021-01-27,긍정적,"LG이노텍이 애플의 신형 아이폰 판매 호조와 자율주행차 부품 업체로서의 역량 재평가로 주가가 상승했으며, 국내 증권사들이 목표가를 상향 조정한 점에서 긍정적인 논조로 판단됨.",1.0
2021,Q1,2,1,11070,LG이노텍,정보기술,,,,
2021,Q1,2,2,11070,LG이노텍,정보기술,2021-02-08,긍정적,적자 사업 철수와 전장사업부의 성과급 지급은 비용 절감과 사업 효율성 개선을 위한 긍정적인 조치로 해석될 수 있음. 이는 기업의 재무 건전성 개선에 대한 기대감을 높일 수 있음.,1.0
2021,Q1,2,3,11070,LG이노텍,정보기술,2021-02-19,중립,"요약본에서는 LG이노텍의 사업 부문에 대한 설명만 있을 뿐, 긍정적이거나 부정적인 주가 영향을 미칠 만한 구체적인 정보가 제공되지 않음.",0.0
2021,Q1,2,4,11070,LG이노텍,정보기술,2021-02-25,긍정적,LG이노텍이 애플에 아이폰용 카메라모듈을 공급하여 역대급 실적을 기록했다는 점에서 긍정적인 논조로 판단됨. 이는 LG이노텍의 실적 개선과 관련된 긍정적인 신호로 해석될 수 있음.,1.0
2021,Q1,3,1,11070,LG이노텍,정보기술,2021-03-02,긍정적,"LG이노텍이 세계 최초로 차량용 와이파이6E 모듈을 개발했다는 점은 기술 혁신과 시장 선도 가능성을 보여주며, 이는 기업의 경쟁력 강화와 매출 증대에 긍정적인 영향을 미칠 수 있어 긍정적인 논조로 판단됨.",1.0
2021,Q1,3,2,11070,LG이노텍,정보기술,2021-03-12,긍정적,기사 요약에서 LG이노텍의 기판소재 사업 영업이익이 3000억원대를 돌파할 가능성이 제기되었다는 점에서 긍정적인 실적 전망이 나타나고 있음,1.0
2021,Q1,3,3,11070,LG이노텍,정보기술,2021-03-15,긍정적,"LG이노텍이 반도체 산업 성장에 대응하여 새로운 사업인 '플립칩볼그리드어레이(FC-BGA)' 사업에 진출을 추진하고 있다는 점에서, 사업 확장과 관련된 긍정적인 기대감을 반영하고 있음.",1.0
2021,Q1,3,4,11070,LG이노텍,정보기술,,,,
2021,Q2,4,1,11070,LG이노텍,정보기술,2021-04-06,중립,"LG이노텍이 미국 특허를 매각한 사실이 언급되었으나, 이로 인한 재무적 영향이나 시장 반응에 대한 정보가 없어 주가에 미치는 영향이 불확실함",0.0
2021,Q2,4,2,11070,LG이노텍,정보기술,2021-04-14,긍정적,기사 요약에서 LG이노텍이 스마트폰 판매 호조와 경쟁 완화로 인해 광학솔루션 사업에서 긍정적인 성과를 보이고 있다는 점이 언급되어 긍정적인 논조로 판단됨,1.0
2021,Q2,4,3,11070,LG이노텍,정보기술,2021-04-20,긍정적,스마트폰 카메라 사양 경쟁이 치열해지면서 모듈 출하량이 역대 최대 수치를 기록할 것이라는 전망은 LG이노텍의 매출 증가 가능성을 시사하며 긍정적인 논조로 판단됨,1.0
2021,Q2,4,4,11070,LG이노텍,정보기술,2021-04-29,긍정적,요약본에서 LG이노텍을 포함한 여러 계열사의 실적이 전년 동기 대비 크게 개선되었다는 점이 언급되어 있어 긍정적인 논조로 판단됨.,1.0
2021,Q2,5,1,11070,LG이노텍,정보기술,2021-05-07,긍정적,LG이노텍이 LED 특허와 생산설비를 매각하여 연간 10억 원 이상의 특허 유지비를 절약할 수 있게 되었다는 점에서 비용 절감 효과가 긍정적으로 작용할 수 있음.,1.0
2021,Q2,5,2,11070,LG이노텍,정보기술,2021-05-10,긍정적,"애플이 한국 카메라 부품 업체와의 협력을 확대한다는 뉴스는 LG이노텍과 같은 관련 기업에 긍정적인 영향을 미칠 수 있으며, 이는 주가 상승 요인으로 작용할 가능성이 있음.",1.0
2021,Q2,5,3,11070,LG이노텍,정보기술,2021-05-20,중립,"요약문에서는 LG이노텍이 특허를 매각한 사실만 언급되어 있으며, 이로 인한 긍정적 또는 부정적 영향에 대한 추가 정보가 없어 주가에 미치는 영향을 판단하기 어려움",0.0
2021,Q2,5,4,11070,LG이노텍,정보기술,2021-05-26,긍정적,LG이노텍이 재규어 랜드로버로부터 품질 인증을 획득했다는 것은 해당 기업의 제품 품질과 신뢰성을 인정받았다는 긍정적인 신호로 해석될 수 있음.,1.0
2021,Q2,6,1,11070,LG이노텍,정보기술,2021-06-06,긍정적,"요약본에서 LG이노텍이 반도체 인쇄회로기판(PCB) 공급 부족 상황 속에서 호황을 맞고 있으며, 고부가 제품을 중심으로 사업을 정비하고 있다는 점이 긍정적으로 평가됨.",1.0
2021,Q2,6,2,11070,LG이노텍,정보기술,2021-06-10,중립,"LG이노텍이 새로운 시장인 FC-BGA 시장에 진출하기 위해 샘플을 제작하고 공급한 것은 긍정적인 시도로 보이지만, 아직 양산라인이 없다는 점에서 실질적인 매출 증가로 이어지기까지는 시간이 필요할 것으로 보임. 따라서 단기적인 주가 영향은 중립적일 것으로 판단됨.",0.0
2021,Q2,6,3,11070,LG이노텍,정보기술,2021-06-15,긍정적,"LG이노텍의 최대 고객사인 애플의 아이폰12 수요 증가로 인해 고성능 부품 판매가 늘고, 연간 매출액이 10조 원을 돌파할 것으로 전망되어 긍정적인 논조로 판단됨",2.0
2021,Q2,6,4,11070,LG이노텍,정보기술,,,,
2021,Q3,7,1,11070,LG이노텍,정보기술,,,,
2021,Q3,7,2,11070,LG이노텍,정보기술,2021-07-12,긍정적,LG이노텍이 코닝과 함께 차세대 기술인 '액체렌즈' 개발을 위한 공동 프로젝트를 진행 중이라는 점은 기술 혁신과 미래 성장 가능성을 시사하며 긍정적인 요소로 판단됨.,1.0
2021,Q3,7,3,11070,LG이노텍,정보기술,2021-07-16,중립,"요약문에서는 LG이노텍에 대한 구체적인 정보나 긍정적/부정적인 요소가 언급되지 않았으며, 단지 매매가 어려워졌다는 일반적인 시장 상황에 대한 언급만 포함되어 있음.",0.0
2021,Q3,7,4,11070,LG이노텍,정보기술,2021-07-26,중립,"LG이노텍이 중국 기업에 LED 특허를 매각했다는 사실만 언급되어 있으며, 이로 인한 긍정적 또는 부정적 영향에 대한 추가 정보가 없어 중립적인 논조로 판단됨",0.0
2021,Q3,8,1,11070,LG이노텍,정보기술,2021-08-03,긍정적,"요약문에서 LG이노텍이 신고가를 기록한 후 조정을 받고 있지만, 매수 관점에서 접근해도 좋다는 긍정적인 의견이 제시됨.",1.0
2021,Q3,8,2,11070,LG이노텍,정보기술,,,,
2021,Q3,8,3,11070,LG이노텍,정보기술,2021-08-16,부정적,"요약문에서 LG 이노텍의 주가가 최근 한 달 동안 16% 하락했으며, 음모 패턴이 연이어 발생하고 있어 주가가 힘을 잃고 있다는 부정적인 내용이 포함되어 있음",-1.0
2021,Q3,8,4,11070,LG이노텍,정보기술,,,,
2021,Q3,9,1,11070,LG이노텍,정보기술,2021-09-07,긍정적,"LG이노텍이 애플 아이폰13 시리즈의 카메라 모듈 물량을 집중적으로 공급하게 되면서, 매출 증가와 시장 점유율 확대에 긍정적인 영향을 미칠 것으로 예상됨.",1.0
2021,Q3,9,2,11070,LG이노텍,정보기술,2021-09-13,긍정적,"LG이노텍이 환경오염을 줄이는 '친환경 마그넷'을 개발했다는 점에서 긍정적인 기술 혁신으로 평가되며, 중국 의존도를 줄일 수 있는 가능성도 긍정적으로 작용할 수 있음.",1.0
2021,Q3,9,3,11070,LG이노텍,정보기술,2021-09-20,긍정적,"LG이노텍이 희토류 사용량을 크게 줄일 수 있는 친환경 자석을 개발했다는 점에서 기술 혁신과 환경적 이점이 부각되며, 이는 시장에서 긍정적으로 평가될 가능성이 높다.",1.0
2021,Q3,9,4,11070,LG이노텍,정보기술,,,,
2021,Q4,10,1,11070,LG이노텍,정보기술,,,,
2021,Q4,10,2,11070,LG이노텍,정보기술,2021-10-14,긍정적,LG이노텍이 애플과 마이크로소프트의 VR 헤드셋에 3D ToF 모듈을 주력 공급한다는 소식은 주요 글로벌 기업과의 협력 강화 및 매출 증가 가능성을 시사하여 긍정적인 논조로 판단됨.,1.0
2021,Q4,10,3,11070,LG이노텍,정보기술,,,,
2021,Q4,10,4,11070,LG이노텍,정보기술,2021-10-28,긍정적,"LG이노텍이 2분기 만에 분기 매출액 3조원대를 회복했다는 점에서 실적 개선이 이루어졌음을 알 수 있으며, 이는 긍정적인 신호로 해석될 수 있다.",1.0
2021,Q4,11,1,11070,LG이노텍,정보기술,2021-11-03,중립,"요약문에서는 LG이노텍의 LED 사업 철수 결정과 실적 개선에 대한 언급이 있지만, 이로 인한 시장의 반응이 엇갈렸다고 되어 있어 긍정적이거나 부정적인 방향으로 명확히 기울지 않음.",0.0
2021,Q4,11,2,11070,LG이노텍,정보기술,2021-11-08,긍정적,기사 요약에서 LG이노텍이 4분기에도 호실적을 이어가며 연간 영업이익 1조 돌파를 무난히 이룰 전망이라는 긍정적인 실적 전망이 언급됨,1.0
2021,Q4,11,3,11070,LG이노텍,정보기술,2021-11-15,중립,"요약본은 메타버스와 관련된 하드웨어의 중요성을 반복적으로 언급하고 있지만, LG이노텍의 구체적인 사업 성과나 전망에 대한 정보는 포함되어 있지 않음. 따라서 주가에 직접적인 영향을 미칠 만한 긍정적 또는 부정적 요소를 판단하기 어려움.",0.0
2021,Q4,11,4,11070,LG이노텍,정보기술,2021-11-25,긍정적,"LG이노텍이 반도체 기판 시장 진출을 위해 대규모 투자를 검토 중이며, 광학솔루션과 반도체 기판의 호황으로 인해 긍정적인 실적을 기록하고 있다는 점에서 긍정적인 논조로 판단됨.",1.0
2021,Q4,12,1,11070,LG이노텍,정보기술,2021-12-04,중립,"요약문에서는 LG이노텍의 주가가 최근 눈에 띄는 퍼포먼스를 보이고 있지만, 고점에서 부침을 겪고 있다는 점이 언급되어 있어 긍정적이거나 부정적인 명확한 방향성을 제시하지 않음.",0.0
2021,Q4,12,2,11070,LG이노텍,정보기술,2021-12-09,부정적,"요약문에서 LG이노텍의 자산이 LX세미콘에 인수되었다는 내용이 포함되어 있어, 이는 LG이노텍의 사업 축소나 자산 매각으로 해석될 수 있으며, 단기적으로 부정적인 영향을 미칠 가능성이 있음.",-1.0
2021,Q4,12,3,11070,LG이노텍,정보기술,2021-12-20,중립,"요약본은 LG이노텍과 직접적인 관련이 없는 코어포토닉스와 애플 간의 특허 침해 소송에 대한 내용만을 포함하고 있어, LG이노텍의 주가에 대한 긍정적 또는 부정적 영향을 판단할 수 있는 정보가 부족함.",0.0
2021,Q4,12,4,11070,LG이노텍,정보기술,2021-12-25,중립,"LG이노텍이 중국 후이저우 법인을 매각했다는 사실만 언급되어 있으며, 이로 인한 긍정적 또는 부정적 영향에 대한 추가 정보가 없어 중립적인 논조로 판단됨",0.0
2022,Q1,1,1,11070,LG이노텍,정보기술,2022-01-07,중립,"요약문은 삼성전자와 LG전자의 라이벌 관계에 대한 언급만 있을 뿐, LG이노텍의 주가에 직접적인 영향을 미칠 수 있는 정보는 포함되어 있지 않음.",0.0
2022,Q1,1,2,11070,LG이노텍,정보기술,2022-01-14,중립,"요약문은 메타버스와 NFT 열풍에 대한 전망을 다루고 있으며, LG이노텍과 직접적인 관련이 있는 정보는 포함되어 있지 않음. 따라서 LG이노텍의 주가에 대한 직접적인 긍정적 또는 부정적 영향을 판단할 수 없음.",0.0
2022,Q1,1,3,11070,LG이노텍,정보기술,2022-01-17,부정적,"요약문에서 전반적인 투자심리가 좋지 않다는 점과 미국, 유럽, 아시아 주요국 증시가 흔들리고 있다는 점이 언급되어 부정적인 논조로 판단됨",-1.0
2022,Q1,1,4,11070,LG이노텍,정보기술,2022-01-26,긍정적,"기사 요약에서 LG이노텍이 역대 최대 실적을 달성했다고 언급되어 있어, 이는 기업의 재무적 성과가 좋다는 긍정적인 신호로 해석될 수 있음.",1.0
2022,Q1,2,1,11070,LG이노텍,정보기술,2022-02-07,긍정적,"LG이노텍이 차세대 성장동력으로 새로운 사업 분야인 FC-BGA에 집중하고 있으며, 이를 통해 매출 비중의 다변화가 기대된다는 점에서 긍정적인 논조로 판단됨.",1.0
2022,Q1,2,2,11070,LG이노텍,정보기술,2022-02-11,긍정적,LG이노텍이 스마트폰 판매 호조와 기판 전장 사업 호황으로 인해 역대급 실적을 기록했다는 점에서 긍정적인 논조로 판단됨,1.0
2022,Q1,2,3,11070,LG이노텍,정보기술,2022-02-18,중립,"요약본에는 LG이노텍과 관련된 구체적인 정보가 없으며, 주가에 영향을 미칠 만한 긍정적 또는 부정적 요소가 언급되지 않음.",0.0
2022,Q1,2,4,11070,LG이노텍,정보기술,2022-02-25,긍정적,LG이노텍이 미래 성장 동력으로 고집적패키지기판에 집중하여 공격적인 투자를 진행하고 있다는 점에서 긍정적인 논조로 판단됨. 이는 기업의 성장 가능성을 높이는 요인으로 작용할 수 있음.,1.0
