code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
170900,동아에스티,헬스케어,2015,Q4,2016-03-30,"519,058,737,535","539,970,819,295","1,059,029,556,830","236,580,839,096","271,166,608,146","507,747,447,242","96,734,335,539","551,282,109,588",567910906983,54346380267,62953441058,47951667822,47951667822,,
170900,동아에스티,헬스케어,2016,Q1,2016-05-13,"517,200,837,262","537,980,638,842","1,055,181,476,104","241,578,219,017","240,565,906,879","482,144,125,896","93,157,557,689","573,037,350,208",146873107173,11733396059,5968578967,4468303001,4468303001,,
170900,동아에스티,헬스케어,2016,Q2,2016-08-12,"496,898,823,952","501,356,847,643","1,037,821,724,161","287,374,283,815","171,924,049,024","459,298,332,839","89,193,135,736","578,523,391,322",152735507367,8184983784,-5073561932,-3791452324,-3791452324,,
170900,동아에스티,헬스케어,2016,Q3,2016-11-14,"531,443,097,278","487,075,035,093","1,018,518,132,371","345,184,019,011","89,863,833,566","435,047,852,577","94,219,589,628","583,470,279,794",136348380583,1674203904,6640934079,4991112110,4991112110,,
170900,동아에스티,헬스케어,2016,Q4,2017-03-31,"560,895,995,491","505,610,163,545","1,066,506,159,036","386,131,676,684","91,248,914,220","477,380,590,904","99,768,953,928","589,125,568,132",124321133141,-6416300550,7732648674,7248713412,7248713412,,
170900,동아에스티,헬스케어,2017,Q1,2017-05-15,"514,987,717,497","500,084,606,384","1,015,072,323,881","357,348,148,928","85,010,918,461","442,359,067,389","84,218,081,500","572,713,256,492",133053931450,4936696928,-15138624722,-11274865902,-11274865902,,
170900,동아에스티,헬스케어,2017,Q2,2017-08-14,"502,241,721,840","493,048,864,957","995,290,586,797","331,384,785,147","86,436,671,504","417,821,456,651","89,276,178,813","577,469,130,146",132639474471,3767160686,5735820754,4631625645,4631625645,,
170900,동아에스티,헬스케어,2017,Q3,2017-11-14,"431,794,572,225","489,562,349,770","921,356,921,995","245,037,038,430","87,618,565,572","332,655,604,002","100,255,278,326","588,701,317,993",143825832287,15887753481,14197047796,11094867177,11094867177,"42,219,340,000",
170900,동아에스티,헬스케어,2017,Q4,2018-04-02,"412,417,050,439","487,411,775,057","899,828,825,496","219,546,075,348","98,950,058,167","318,496,133,515","92,958,805,954","581,332,691,981",145247991268,-523723466,-12981089787,-9686385715,-9686385715,"42,219,340,000",
170900,동아에스티,헬스케어,2018,Q1,2018-05-15,"420,820,302,994","536,285,438,173","957,105,741,167","224,220,995,299","148,595,371,997","372,816,367,296","96,101,079,004","584,289,373,871",135632590440,10535329073,9215354717,7554041725,7554041725,"42,219,340,000",
170900,동아에스티,헬스케어,2018,Q2,2018-08-14,"417,691,483,392","543,871,323,569","961,562,806,961","201,601,274,903","152,062,933,836","353,664,208,739","126,491,042,645","607,898,598,222",152366785874,20107545374,27163262652,21584316101,21584316101,"42,219,340,000",
170900,동아에스티,헬스케어,2018,Q3,2018-11-14,"421,926,964,798","538,361,038,223","960,288,003,021","196,662,694,595","149,649,010,669","346,311,705,264","133,038,058,750","613,976,297,757",140759456023,8173956216,6800792120,6056730027,6056730027,"42,219,340,000",
170900,동아에스티,헬스케어,2018,Q4,2019-04-01,"426,246,385,839","532,193,386,230","958,439,772,069","269,023,892,098","100,324,657,525","369,348,549,623","111,260,378,917","589,091,222,446",138487725968,599813175,-17554123508,-17634439946,-17634439946,"42,219,340,000",
170900,동아에스티,헬스케어,2019,Q1,2019-05-15,"444,324,753,608","543,353,548,189","987,678,301,797","275,709,678,981","108,458,746,841","384,168,425,822","125,014,129,302","603,509,875,975",142646917994,20498985957,26855593756,22333053911,22333053911,"42,219,340,000",
170900,동아에스티,헬스케어,2019,Q2,2019-08-14,"486,925,857,624","536,908,618,371","1,023,834,475,995","230,259,868,268","181,587,292,856","411,847,161,124","133,634,320,046","611,987,314,871",151579578862,9874133956,11422188918,8567655442,8567655442,"42,219,340,000",
170900,동아에스티,헬스케어,2019,Q3,2019-11-14,"510,696,588,228","537,122,364,546","1,047,818,952,774","229,618,172,950","186,083,279,680","415,701,452,630","153,345,278,827","632,117,500,144",161668306235,21527875714,24667497526,20363091280,20363091280,"42,219,340,000",
170900,동아에스티,헬스케어,2019,Q4,2020-03-30,"452,916,343,831","559,396,895,105","1,012,313,238,936","215,969,003,264","146,758,005,217","362,727,008,481","166,110,921,042","649,586,230,455",156354569469,5064699856,20116367020,13706563111,13706563111,"42,219,340,000",
170900,동아에스티,헬스케어,2020,Q1,2020-05-15,"491,220,954,254","584,757,967,007","1,075,978,921,261","214,884,771,417","157,690,454,928","372,575,226,345","204,592,985,030","703,403,694,916",201216676646,52985948482,60814819475,46807267923,46807267923,"42,219,340,000",
170900,동아에스티,헬스케어,2020,Q2,2020-08-14,"458,156,809,377","563,456,910,306","1,021,613,719,683","148,438,598,836","194,911,393,342","343,349,992,178","195,831,296,288","678,263,727,505",111599503131,-9398581801,-12837222525,-8897135503,-8897135503,"42,219,340,000",
170900,동아에스티,헬스케어,2020,Q3,2020-11-16,"510,689,837,641","507,398,777,319","1,018,088,614,960","147,894,466,209","194,638,839,030","342,533,305,239","199,971,957,530","675,555,309,721",145556143777,6727840927,3821389958,4191989746,4191989746,"42,219,340,000",
170900,동아에스티,헬스케어,2020,Q4,2021-03-16,"461,974,337,509","522,939,249,544","984,913,587,053","147,633,297,448","190,854,429,685","338,487,727,133","176,723,057,070","646,425,859,920",128204378536,-16253618171,-17960908898,-14448908243,-14448908243,"42,219,340,000",
170900,동아에스티,헬스케어,2021,Q1,2021-05-17,"466,296,336,778","526,318,820,256","992,615,157,034","158,991,984,980","196,512,011,516","355,503,996,496","169,072,259,214","637,111,160,538",140886519731,857170205,2444027819,739697227,739697227,"42,219,340,000",
170900,동아에스티,헬스케어,2021,Q2,2021-08-17,"459,613,298,071","536,000,978,018","995,614,276,089","208,799,860,098","146,237,377,559","355,037,237,657","175,229,253,419","640,577,038,432",147429818064,7859623915,5881294444,6236383248,6236383248,"42,219,340,000",
170900,동아에스티,헬스케어,2021,Q3,2021-11-15,"570,887,537,775","566,380,166,905","1,137,267,704,680","260,625,294,429","218,345,973,769","478,971,268,198","187,242,074,170","658,296,436,482",151874792771,11636346943,12514964664,12094390018,12094390018,"42,220,735,000",
170900,동아에스티,헬스케어,2021,Q4,2022-03-18,"523,143,069,956","592,139,107,102","1,115,282,177,058","273,506,739,922","181,976,035,726","455,482,775,648","182,818,639,090","659,799,401,410",149932525826,-4860901724,-9499319601,-7101944507,-7101944507,"42,231,625,000",
170900,동아에스티,헬스케어,2022,Q1,2022-05-16,"572,252,719,312","604,116,370,502","1,176,369,089,814","273,132,917,801","250,208,424,697","523,341,342,498","176,045,605,521","653,027,747,316",153515806542,7886551043,7247070960,1876382930,1876382930,"42,232,265,000",
170900,동아에스티,헬스케어,2022,Q2,2022-08-16,"550,806,467,721","622,787,587,477","1,173,594,055,198","248,293,856,302","269,372,701,789","517,666,558,091","178,937,028,063","655,927,497,107",160203926538,4317419683,4503441557,3277212682,3277212682,"42,232,675,000",
170900,동아에스티,헬스케어,2022,Q3,2022-11-14,"562,961,036,015","637,670,626,265","1,200,631,662,280","225,896,019,608","297,799,156,427","523,695,176,035","199,963,771,120","676,936,486,245",158278945846,14174110588,22174352075,21413258954,21413258954,"42,232,690,000",
170900,동아에스티,헬스케어,2022,Q4,2023-03-20,"452,307,482,539","682,835,603,327","1,135,143,085,866","178,432,421,098","284,746,306,588","463,178,727,686","201,701,984,289","671,964,358,180",163840954176,4149270099,-20377810659,-17547104277,-17547104277,"42,232,940,000",
170900,동아에스티,헬스케어,2023,Q1,2023-05-15,"448,754,679,668","709,371,187,695","1,158,125,867,363","203,178,037,202","281,785,598,038","484,963,635,240","204,778,460,582","673,162,232,123",135127297133,6681785108,11721399093,9132016166,9132016166,"43,073,540,000",
170900,동아에스티,헬스케어,2023,Q2,2023-08-14,"509,272,639,677","715,487,793,996","1,224,760,433,673","192,367,586,536","357,080,193,808","549,447,780,344","209,614,430,262","675,312,653,329",154146326680,8754068369,6178285834,4813436150,4813436150,"43,073,540,000",
170900,동아에스티,헬스케어,2023,Q3,2023-11-14,"512,426,490,139","722,895,195,893","1,235,321,686,032","308,550,929,099","241,894,260,072","550,445,189,171","221,287,618,876","684,876,496,861",150243713966,13077442621,14756326628,11496495619,11496495619,"43,074,825,000",11667598114.0
170900,동아에스티,헬스케어,2023,Q4,2024-03-18,"481,949,842,106","740,966,263,847","1,222,916,105,953","374,169,548,935","185,399,897,471","559,569,446,406","200,677,037,632","663,346,659,547",165703440469,4197248514,-11264006319,-8142599920,-8142599920,"43,074,825,000",-6022437722.0
170900,동아에스티,헬스케어,2024,Q1,2024-05-16,"509,447,292,262","768,708,589,394","1,278,155,881,656","354,731,960,333","260,275,253,515","615,007,213,848","196,002,388,842","663,148,667,808",140061968978,734698482,2114817007,1710216270,1710216270,"44,174,850,000",2063754150.0
170900,동아에스티,헬스케어,2024,Q2,2024-08-14,"578,476,162,328","810,020,451,414","1,388,496,613,742","360,973,514,300","356,628,200,202","717,601,714,502","204,086,300,206","670,894,899,240",157662935100,7096027371,9710194248,7852467673,7852467673,"44,176,460,000",8060794294.0
170900,동아에스티,헬스케어,2024,Q3,2024-11-14,"555,951,012,151","814,412,682,388","1,370,363,694,539","253,777,642,094","420,821,106,310","674,598,748,404","205,618,663,431","695,764,946,135",179516652582,19794658567,1509458250,1220673018,1220673018,"45,836,720,000",1534904255.0
170900,동아에스티,헬스케어,2024,Q4,2025-03-21,"514,024,092,576","820,638,705,377","1,334,662,797,953","214,860,828,208","425,565,094,519","640,425,922,727","201,179,122,968","694,236,875,226",163488708669,4832246584,7792171216,4352971309,4352971309,"45,864,875,000",-2482816613.0
