접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160329000693,Y,00103592,광동제약,-,-,-,-,-,-,2015-12-31,2015,Q4
20170330001230,Y,00103592,광동제약,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330001639,Y,00103592,광동제약,-,-,-,-,-,-,2017-12-31,2017,Q4
20190329002653,Y,00103592,광동제약,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330002372,Y,00103592,광동제약,-,-,-,-,-,-,2019-12-31,2019,Q4
20210405002921,Y,00103592,광동제약,-,-,-,-,-,-,2020-12-31,2020,Q4
20220317000780,Y,00103592,광동제약,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321001353,Y,00103592,광동제약,-,-,-,-,-,-,2022-12-31,2022,Q4
20240322001015,Y,00103592,광동제약,-,-,-,-,-,-,2023-12-31,2023,Q4
20250325000803,Y,00103592,광동제약,-,-,-,-,-,-,2024-12-31,2024,Q4
