접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330000045,Y,00135795,신도리코,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331000025,Y,00135795,신도리코,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330000024,Y,00135795,신도리코,-,-,-,-,-,-,2017-12-31,2017,Q4
20190329000035,Y,00135795,신도리코,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330000162,Y,00135795,신도리코,-,-,-,-,-,-,2019-12-31,2019,Q4
20210310000864,Y,00135795,신도리코,-,-,-,-,-,-,2020-12-31,2020,Q4
20220308000868,Y,00135795,신도리코,-,-,-,-,-,-,2021-12-31,2021,Q4
20230313000388,Y,00135795,신도리코,-,-,-,-,-,-,2022-12-31,2022,Q4
20240313000830,Y,00135795,신도리코,-,-,-,-,-,-,2023-12-31,2023,Q4
20250715000025,Y,00135795,신도리코,-,-,-,-,-,-,2024-12-31,2024,Q4
