접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20170622000235,Y,00164478,현대건설,-,-,-,-,-,-,2015-12-31,2015,Q4
20170622000239,Y,00164478,현대건설,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402004254,Y,00164478,현대건설,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004695,Y,00164478,현대건설,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004026,Y,00164478,현대건설,-,-,-,-,-,-,2019-12-31,2019,Q4
20210317001019,Y,00164478,현대건설,-,-,-,-,-,-,2020-12-31,2020,Q4
20220325001068,Y,00164478,현대건설,2021.11.05,유상증자(일반공모),우선주,"955,837","5,000","88,100",2021-12-31,2021,Q4
20230315001104,Y,00164478,현대건설,2021.11.05,유상증자(일반공모),우선주,"955,837","5,000","88,100",2022-12-31,2022,Q4
20240329003141,Y,00164478,현대건설,2021.11.05,유상증자(일반공모),우선주,"955,837","5,000","88,100",2023-12-31,2023,Q4
20250312001136,Y,00164478,현대건설,2021.11.05,유상증자(일반공모),우선주,"955,837","5,000","88,100",2024-12-31,2024,Q4
