접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330003341,Y,00593032,LF,-,-,-,-,-,-,2015-12-31,2015,Q4
20170329000949,Y,00593032,LF,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330003623,Y,00593032,LF,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401001974,Y,00593032,LF,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330003111,Y,00593032,LF,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318001018,Y,00593032,LF,-,-,-,-,-,-,2020-12-31,2020,Q4
20220318000553,Y,00593032,LF,-,-,-,-,-,-,2021-12-31,2021,Q4
20230320000688,Y,00593032,LF,-,-,-,-,-,-,2022-12-31,2022,Q4
20240320001217,Y,00593032,LF,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318000532,Y,00593032,LF,-,-,-,-,-,-,2024-12-31,2024,Q4
