접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330004322,Y,00117188,효성,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004981,Y,00117188,효성,-,-,-,-,-,-,2016-12-31,2016,Q4
20180326000377,Y,00117188,효성,-,-,-,-,-,-,2017-12-31,2017,Q4
20180326000377,Y,00117188,효성,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401002305,Y,00117188,효성,2018.06.04,주식분할,보통주,"21,322,304","5,000",-,2018-12-31,2018,Q4
20190401002305,Y,00117188,효성,2018.12.21,현물출자,보통주,"7,275,874","5,000","48,548",2018-12-31,2018,Q4
20200330004774,Y,00117188,효성,2018.06.04,주식분할,보통주,"21,322,304","5,000",-,2019-12-31,2019,Q4
20200330004774,Y,00117188,효성,2018.12.21,현물출자,보통주,"7,275,874","5,000","48,548",2019-12-31,2019,Q4
20210324000507,Y,00117188,효성,2018.06.04,주식분할,보통주,"21,322,304","5,000",-,2020-12-31,2020,Q4
20210324000507,Y,00117188,효성,2018.12.21,현물출자,보통주,"7,275,874","5,000","48,548",2020-12-31,2020,Q4
20220310001203,Y,00117188,효성,-,-,-,-,-,-,2021-12-31,2021,Q4
20230309000903,Y,00117188,효성,-,-,-,-,-,-,2022-12-31,2022,Q4
20240315000695,Y,00117188,효성,-,-,-,-,-,-,2023-12-31,2023,Q4
20250313001006,Y,00117188,효성,2024.07.03,주식분할,보통주,"3,725,927","5,000",-,2024-12-31,2024,Q4
