,name,year,quarter,sector,Relative Return,이익잉여금 변화율,자산총계 변화율,유동부채 변화율,자본총계 변화율,비유동자산 변화율,영업이익 변화율,Label,Code
4,현대중공업,2023,Q4,중공업,0.1893023454522152,-0.0005822213671847765,0.003600582130225183,0.2809316578926562,-3.3020788475779383e-05,0.006446121475520261,-0.05539257371888473,0.05059624570439717,009540
4,삼성중공업,2023,Q4,중공업,0.01823121812080361,0.1542631719374834,-0.06117087045605363,-0.023254792451389505,-0.1296801935914491,0.06046287716517007,-0.6538982101322219,0.22581038653978008,010140
4,현대미포조선,2023,Q4,중공업,-0.22658134178314868,-0.09112874669814175,0.016538443314130236,0.055510123700195146,-0.06387978129242566,0.00566217569731986,5.50467103440932,0.14666691807358895,010620
4,한화테크윈,2023,Q4,중공업,0.3273648132583421,0.0690232880817383,0.02830279983943984,0.03329406818796299,0.075340173226494,0.08685449707865134,3.698786031623424,0.18928594800086354,012450
4,SK텔레콤,2023,Q4,커뮤니케이션서비스,-0.05261054758572337,-0.00394816903379458,0.005488365933755457,0.09706513798725558,-0.012899162910763762,0.008460555756166777,-0.3761210087666509,-0.04163653217503588,017670
4,현대엘리베이,2023,Q4,중공업,-0.25861080503405154,-0.07821496320377797,0.021703384561164274,0.10535593970121027,-0.03478243862803099,0.016696202251050396,-0.0801507058726143,-0.033651021674842255,017800
4,제일기획,2023,Q4,커뮤니케이션서비스,-0.22514020518944383,-0.07283682502893873,0.1206005913372068,0.4276508779626098,-0.08685851950533419,-0.11227460018553848,-0.2593973654058588,0.03465818367887934,030000
4,KT,2023,Q4,커뮤니케이션서비스,0.03440493118280813,0.000252366987049113,-0.016415893533656356,0.004665146803319642,0.004016053803668207,-0.0038203037632494885,0.014578660685677702,-0.0555379062467407,030200
4,LG유플러스,2023,Q4,커뮤니케이션서비스,-0.12344721092645021,0.01593491260799329,-0.005138796879539664,0.08247769185316733,0.010378595963690174,0.0027738333744080634,-0.2546754133021968,-0.052109112061917456,032640
4,두산중공업,2023,Q4,중공업,0.195240635048068,-1.116004683184395,-0.008431159761983276,0.07890837758324154,-0.04782264234855327,-0.013696663792455932,2.6406525199525293,-0.0549987010172387,034020
4,SBS,2023,Q4,커뮤니케이션서비스,-0.04232027923808333,0.0038366815965229506,0.0195932958939109,0.01800458900464119,0.03567666277111403,0.05857901905477636,1.703648270800311,-0.21123754566672434,034120
4,NAVER,2023,Q4,커뮤니케이션서비스,-0.14323353031945135,0.019119645410526243,0.004259920065930123,-0.18522412011732536,0.04488091595611565,-0.0025869888065161994,-0.013571523719412948,-0.03821944473012186,035420
4,엔씨소프트,2023,Q4,커뮤니케이션서비스,-0.3529001800138427,0.004675774851141901,0.015045277845041172,-0.029043121716337272,0.02706524746959338,0.056278007158893306,-0.8164407024259057,0.13211350864126836,036570
4,대우조선해양,2023,Q4,중공업,-0.04602264782318254,-0.043762653659967676,0.05224380150418728,-0.07797023453426766,0.6660286507888418,0.0343962334140413,-2.0251728468901224,0.2647486592585876,042660
4,두산인프라코어,2023,Q4,중공업,0.022850825190454768,-0.027087669899817035,-0.049137139832855725,-0.06411873125898082,-0.006637566059416566,0.022848822857139517,-0.9501285838918289,-0.017807118927036666,042670
4,현대로템,2023,Q4,중공업,0.1508473545029226,0.13888891680439874,0.05626379691808969,0.09971195214585782,0.022684946525847627,0.031076818949361318,0.40682073403028207,0.18465177661154913,064350
4,두산엔진,2023,Q4,중공업,0.12567307683304893,0.05151163206182274,0.020653883095498538,0.011113029902328986,-0.006471762712566109,-0.04295393030643713,-0.9107811070653664,0.331288989569661,082740
4,한진중공업,2023,Q4,중공업,-0.20660987752872714,0.010088761829574855,0.0409291688235327,-0.0035938823739243286,0.23524814663391092,0.10116125556727384,-1.4653053229518633,-0.007389877513063867,097230
