,name,year,quarter,sector,Relative Return,이익잉여금 변화율,자산총계 변화율,유동부채 변화율,자본총계 변화율,비유동자산 변화율,영업이익 변화율,Label,Code
20,현대중공업,2019,Q4,중공업,-0.1571627311565927,-0.002224376667508854,-0.0027691770465605448,0.047585713135646746,-0.0020460802046146087,-0.00276944180343186,-0.6514266135628898,-0.09312276899184964,009540
20,삼성중공업,2019,Q4,중공업,-0.291525323445354,-0.21060025485548162,-0.09907061571433906,-0.0675811676222734,-0.08044187868258024,-0.04648355100905088,-0.34916682224364126,0.029150752017224196,010140
20,현대미포조선,2019,Q4,중공업,-0.21085323187779612,-0.0031294411705028446,-0.025838877745750555,-0.024750147795311483,-0.003259694466297147,-0.007533245049601733,-1.1035005276309011,0.015781696221026792,010620
20,한화테크윈,2019,Q4,중공업,-0.3082987403588092,2.1831117209547557e-06,0.027158634574035556,-0.10397748595529555,-1.9924198380483205e-05,0.02903650615451059,0.7322927736451041,0.11959121594945432,012450
20,SK텔레콤,2019,Q4,커뮤니케이션서비스,-0.10149247594003277,-0.0017526261261773257,0.03026650374491524,0.08873784865326373,0.015988059419659306,0.025784161987132848,-0.5395333932054391,0.07940777204222457,017670
20,현대엘리베이,2019,Q4,중공업,-0.1495381476043766,0.08729088545637897,0.09718870348945519,0.12247608604238369,0.0245875682711012,-0.018229319921474252,0.02179314404574928,0.12534774252455733,017800
20,제일기획,2019,Q4,커뮤니케이션서비스,-0.1738042851186514,0.036459502227314644,0.04895303625478031,0.05981698186772855,0.04541884817579378,-0.02723915249269826,0.8054966944387512,0.026178521617852196,030000
20,KT,2019,Q4,커뮤니케이션서비스,-0.09588076184712982,-0.007571227163839733,0.02428189461607655,0.045361916987670226,-0.004449934836545655,0.019022367988865696,-0.7273439910180095,0.13154985149695408,030200
20,LG유플러스,2019,Q4,커뮤니케이션서비스,-0.07482400882100962,0.01766951559496599,0.055796681790261315,-0.1204123077832362,0.009715530083234114,0.11942403341952823,0.2261801483298218,0.255394207892362,032640
20,두산중공업,2019,Q4,중공업,-0.200533799474666,-1.557273800363779,-0.08164748465836646,0.03843526683892917,-0.24626491876398404,-0.029762647860613445,0.5608873328684287,-0.015470668086628267,034020
20,SBS,2019,Q4,커뮤니케이션서비스,0.18947890815746865,0.04601798598165985,0.06790396124291531,0.5403097584359595,0.03524532904490396,0.02951761620716109,-7.896463123338084,-0.11715481171548114,034120
20,NAVER,2019,Q4,커뮤니케이션서비스,0.13536923815287016,0.03593070992352221,-0.03517989913037989,-0.359520397337577,0.04447679816296146,0.06329678392917781,0.05476623055182661,0.2515951882845189,035420
20,엔씨소프트,2019,Q4,커뮤니케이션서비스,0.34424826146030635,-0.027661359168061006,0.014090400073917042,0.7261712960171869,-0.0060226246057021315,-0.012808343253418841,0.1915338462762759,0.11525108026487893,036570
20,대우조선해양,2019,Q4,중공업,-0.36940018108676353,-0.2277329249625213,-0.03489421610793264,-0.07203470656601885,-0.034424726335589684,-0.04446246249100283,-1.5854954747871326,0.17257984387283298,042660
20,두산인프라코어,2019,Q4,중공업,-0.2919342603118671,-0.2779389612345645,-0.043208314591414054,-0.17115692007436767,-0.017268312669967978,0.017772364549410335,-0.5851843645739621,0.4928332976780979,042670
20,현대로템,2019,Q4,중공업,-0.16266997753340431,-37.84764229352765,0.0038243415677896575,0.06699535581763727,-0.09582913542832383,0.04071032543988928,0.7945621349147589,0.5236218873136451,064350
20,두산엔진,2019,Q4,중공업,-0.31651613137955814,6.617558159463166,-0.047806472713914916,-0.012574608619731698,-0.1500356955788522,-0.05315718916392176,-7.570271023854082,0.2631350433569826,082740
20,한진중공업,2019,Q4,중공업,0.010169528639435182,-0.02997609854199601,0.12196631348075071,0.6599143871447228,0.18909353209906232,0.1252804516175725,4.734678111587983,0.3110660471802244,097230
