,name,year,quarter,sector,Relative Return,이익잉여금 변화율,자산총계 변화율,유동부채 변화율,자본총계 변화율,비유동자산 변화율,영업이익 변화율,Label,Code
26,현대중공업,2018,Q2,중공업,-0.06897636726711195,-0.0015637114655496775,-0.041230584070073406,-0.09947767985710809,-0.007245351529554633,-0.004353228971181178,0.5538524750745439,0.3062073080562547,009540
26,삼성중공업,2018,Q2,중공업,-0.10914166669867553,-0.04860327248292928,0.013004431509304748,-0.1678763370507923,0.21693572760920188,-0.0011620352670813627,0.6929729710057575,0.23118891217693166,010140
26,현대미포조선,2018,Q2,중공업,0.012971564211736245,-0.017592674793955765,0.05002737524095213,0.16103982880566536,-0.01452248025077818,0.09495068131092155,-0.21774118451024294,0.1233516403864606,010620
26,한화테크윈,2018,Q2,중공업,-0.13077544158432783,-0.02136771327563869,-0.026788320849085334,0.04496692022596305,-0.01762181824399578,0.01111093117153672,-0.31799961428562284,0.534406571535166,012450
26,SK텔레콤,2018,Q2,커뮤니케이션서비스,0.25329261677180526,0.013493541272320275,-0.028425972783139297,-0.29334512525508194,0.011678571102223811,-0.0021514953556308614,-0.0026485618417524392,0.09907619067919897,017670
26,현대엘리베이,2018,Q2,중공업,-0.07311258266872628,0.02592191636520158,0.03149919141513702,0.031719869501468434,0.03574413564776657,0.02514193343972071,0.038166412029007946,-0.07025630912854537,017800
26,제일기획,2018,Q2,커뮤니케이션서비스,0.1291982357360479,0.04121324587667563,-0.02907691553433056,-0.126826344523974,0.05055692012147861,-0.0025096289699270136,3.9585017986757265,0.1817587279625133,030000
26,KT,2018,Q2,커뮤니케이션서비스,0.12804049882701565,0.019937944336794633,-0.010614258300428836,0.007547623936458914,0.015371857988417004,-0.011760382493162469,0.008853707243972053,0.11044707413812602,030200
26,LG유플러스,2018,Q2,커뮤니케이션서비스,0.33774745853397536,0.04393986137149475,-0.02669071151932767,-0.10242638168125984,0.02112169968172961,-0.011800608316541172,0.09953488372093022,0.011272667533378855,032640
26,두산중공업,2018,Q2,중공업,-0.21265475363294267,0.05854605764641008,0.04617137566914664,0.04789970815346445,0.0677409447682511,0.045048045273855974,-0.1860390817802322,-0.1643069765132048,034020
26,SBS,2018,Q2,커뮤니케이션서비스,-0.20013132934481254,0.020086339814562093,-0.035227859113986515,-0.2107655269069456,0.015044278999811755,0.021982037982442693,0.9087661668729277,0.08764858807709541,034120
26,NAVER,2018,Q2,커뮤니케이션서비스,0.1451806233370187,0.051294223613219225,0.014166969810505803,-0.12569121547103912,0.060434662125786964,0.03396170523040354,0.055454385423371555,-0.16782385035637076,035420
26,엔씨소프트,2018,Q2,커뮤니케이션서비스,0.15361572200702928,0.07866913580249668,-0.04435865374052028,-0.4181991545588576,-0.007267470570257117,0.017699838844223548,-0.18427785473244596,0.2947537311917189,036570
26,대우조선해양,2018,Q2,중공업,0.028504566847158054,-2.414741256481969,0.029746507340949746,0.005356737666369016,0.10462989243797582,-0.0021796812876445637,-0.23776480532510658,0.39167701399665333,042660
26,두산인프라코어,2018,Q2,중공업,-0.05946382075277562,0.08057570207804443,-0.009776580072628271,-0.004193222628584459,0.003034004996686601,-0.0037051031126397183,-0.20469945017808067,-0.07730299905924186,042670
26,현대로템,2018,Q2,중공업,-0.21379893321860194,0.03849028877999183,-0.015030954188655743,-0.025705071932091594,0.014039042109528221,0.00682631336527173,3.773727228057692,-0.11820362023949994,064350
26,두산엔진,2018,Q2,중공업,-0.2146729236316297,-0.8615104641719781,-0.26683908441393045,0.15367807435229075,-0.5106592342414357,-0.004507783857180203,9.717072284678917,0.3435941696690654,082740
26,한진중공업,2018,Q2,중공업,-0.13822197433200922,0.04498404663759681,-0.00225657405110391,-6.367706859788935e-05,0.01806869210222395,0.010348744996349524,-0.507610193847327,-0.24054000229865058,097230
