,name,year,quarter,sector,Relative Return,이익잉여금 변화율,자산총계 변화율,유동부채 변화율,자본총계 변화율,비유동자산 변화율,영업이익 변화율,Label,Code
35,현대중공업,2016,Q1,중공업,-0.025308210769684588,0.0341930243557198,-0.008338894929141527,-0.033913355872801865,0.03233848141077722,-0.010154695788428314,-1.0604371935789663,0.30707160652611776,009540
35,삼성중공업,2016,Q1,중공업,-0.17209840243745703,0.009793807592386239,0.06380132585300591,0.08498701593647784,0.22263418421254122,0.08733131398308314,-1.0113594679963038,-0.05073426959654201,010140
35,현대미포조선,2016,Q1,중공업,0.07554966713593551,0.04238936357171008,-0.014935192330637448,-0.055963023422493596,0.08153123940541218,0.015779900219003773,0.1830514122728375,0.12352861010544332,010620
35,한화테크윈,2016,Q1,중공업,0.2646872512391267,0.18881579243581714,-0.008146952104779115,0.06875480592249605,-0.028899895762428573,-0.17397624953465973,-1.2932610365065218,0.22504868852247512,012450
35,SK텔레콤,2016,Q1,커뮤니케이션서비스,0.032929691692332404,-0.019388903598981155,-0.0011658560483588376,-0.006979623098061327,-0.016301509638258715,-0.022408740273466843,0.0705283487338948,0.003591069211464598,017670
35,현대엘리베이,2016,Q1,중공업,0.1041648837786755,-0.5760716529061932,-0.08193492105999345,-0.13299872729218876,-0.08836959662052801,-0.06204019317317433,-0.7677257115574956,0.016276732456174878,017800
35,제일기획,2016,Q1,커뮤니케이션서비스,-0.0030696829258132045,-0.036704231450991553,-0.11870567956107692,-0.19536543275997342,-0.04490884000103679,-0.04742025935222427,-0.8335603280296989,-0.01956933386482041,030000
35,KT,2016,Q1,커뮤니케이션서비스,0.08138760673378859,0.003232824693224279,-0.009932048701011165,-0.022980909983756015,0.015366109024344876,-0.036770276083290865,-0.6675074664876253,-0.033891037448811286,030200
35,LG유플러스,2016,Q1,커뮤니케이션서비스,0.05310477845096031,0.0035141188757445985,0.00413100549918477,0.045015214319670704,0.0008949076471835848,-0.02830987433118526,-0.7309880989955626,-0.018441639005782266,032640
35,두산중공업,2016,Q1,중공업,0.12122938807857961,-0.041317404072099606,-0.00033708759799799815,0.029059695005954955,-0.017608386915235474,0.014562296978399836,-0.6266683425420337,0.1378535400344948,034020
35,SBS,2016,Q1,커뮤니케이션서비스,0.0022630276092094684,-0.05714151428463987,-0.0389475969852866,-0.043647594671844536,-0.043808277615376756,0.03387554814675742,-1.514977177079937,-0.16733052789467118,034120
35,NAVER,2016,Q1,커뮤니케이션서비스,0.06899187330745093,0.04153727684752839,0.03791255100552271,0.03780554881448328,0.040063040155844165,0.02222466394847289,-0.7390497183891704,0.09810711953182953,035420
35,엔씨소프트,2016,Q1,커뮤니케이션서비스,0.00731353265971452,-0.001459157807492062,0.015366468307579595,0.10932120230339981,-0.08109973326062181,0.06410064805983007,-0.7828440938014674,-0.0019713489434424747,036570
35,대우조선해양,2016,Q1,중공업,-0.04725479318978072,-0.12999257056266444,0.024397300491708407,0.038966723803793624,0.4244810792885192,-0.035740497289369566,-1.061410044110144,-0.13829224591521272,042660
35,두산인프라코어,2016,Q1,중공업,-0.017926915823201686,-0.0640890043319261,0.002694297113223554,0.1577095316972541,0.008768633328532172,-0.12474900840329473,-1.0765097138279023,0.25712058863751125,042670
35,현대로템,2016,Q1,중공업,0.04723877900697922,0.018675689410943885,-0.062349145470290135,-0.09473231475646093,0.007072256921573095,0.037610934448719435,-1.1403232148703044,0.3009329451592211,064350
35,두산엔진,2016,Q1,중공업,0.10576935525346814,-0.039872815960435126,0.021613108694472416,0.0709480495083068,-0.0028289537895305195,-0.00027586122067035923,-1.0424927052373552,0.22535239893459713,082740
35,한진중공업,2016,Q1,중공업,0.04918942887095594,-0.3883767143369059,0.003949438392404581,0.05446519970560204,-0.03155650443656721,-0.019393198949255952,-0.841233002760454,0.16926032076743514,097230
