접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330002465,Y,00776820,영원무역,2009.07.01,-,보통주,"40,811,468",500,-,2015-12-31,2015,Q4
20160330002465,Y,00776820,영원무역,2013.02.13,유상증자(제3자배정),보통주,"3,500,000",500,"35,321",2015-12-31,2015,Q4
20170331004556,Y,00776820,영원무역,2009.07.01,-,보통주,"40,811,468",500,-,2016-12-31,2016,Q4
20170331004556,Y,00776820,영원무역,2013.02.13,유상증자(제3자배정),보통주,"3,500,000",500,"35,321",2016-12-31,2016,Q4
20180402004648,Y,00776820,영원무역,2009.07.01,-,보통주,"40,811,468","500,000,000",-,2017-12-31,2017,Q4
20180402004648,Y,00776820,영원무역,2013.02.13,유상증자(제3자배정),보통주,"3,500,000","500,000,000","35,321,000,000",2017-12-31,2017,Q4
20190401004682,Y,00776820,영원무역,2009.07.01,-,보통주,"40,811,468",500,-,2018-12-31,2018,Q4
20190401004682,Y,00776820,영원무역,2013.02.13,유상증자(제3자배정),보통주,"3,500,000",500,"35,321",2018-12-31,2018,Q4
20200330003523,Y,00776820,영원무역,2009.07.01,-,보통주,"40,811,468",500,-,2019-12-31,2019,Q4
20200330003523,Y,00776820,영원무역,2013.02.13,유상증자(제3자배정),보통주,"3,500,000",500,"35,321",2019-12-31,2019,Q4
20210323001006,Y,00776820,영원무역,2009.07.01,-,보통주,"40,811,468",500,-,2020-12-31,2020,Q4
20210323001006,Y,00776820,영원무역,2013.02.13,유상증자(제3자배정),보통주,"3,500,000",500,"35,321",2020-12-31,2020,Q4
20220321001405,Y,00776820,영원무역,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321001365,Y,00776820,영원무역,-,-,-,-,-,-,2022-12-31,2022,Q4
20240401004267,Y,00776820,영원무역,-,-,-,-,-,-,2023-12-31,2023,Q4
20250321001998,Y,00776820,영원무역,-,-,-,-,-,-,2024-12-31,2024,Q4
