접수번호,법인구분,고유번호,회사명,증자일자,증자방식,증자주식종류,증자주식수,주식액면가액,발행금액,결제일시,연도,분기
20160330003583,Y,00130772,SBS,-,-,-,-,-,-,2015-12-31,2015,Q4
20160330003583,Y,00130772,SBS,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331002119,Y,00130772,SBS,-,-,-,-,-,-,2016-12-31,2016,Q4
20170331002119,Y,00130772,SBS,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330000125,Y,00130772,SBS,-,-,-,-,-,-,2017-12-31,2017,Q4
20180330000125,Y,00130772,SBS,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401002685,Y,00130772,SBS,-,-,-,-,-,-,2018-12-31,2018,Q4
20190401002685,Y,00130772,SBS,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330002425,Y,00130772,SBS,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318000400,Y,00130772,SBS,-,-,-,-,-,-,2020-12-31,2020,Q4
20220317001064,Y,00130772,SBS,-,-,-,-,-,-,2021-12-31,2021,Q4
20230316000964,Y,00130772,SBS,-,-,-,-,-,-,2022-12-31,2022,Q4
20240321001674,Y,00130772,SBS,2023.12.04,-,보통주,"298,656","5,000","5,000",2023-12-31,2023,Q4
20250320001108,Y,00130772,SBS,-,-,-,-,-,-,2024-12-31,2024,Q4
