code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,파생상품자산,파생상품관련손익,파생상품부채,영업비용,이자수익,당기손익-공정가치측정금융자산,기타포괄손익-공정가치측정금융자산,차입부채,이자비용,상각후원가측정금융자산,금융상품관련순손익
100,유한양행,헬스케어,2020,Q4,2021-03-11,"1,082,161,956,094","1,057,717,637,708","2,139,879,593,802","303,262,661,163","86,249,788,970","389,512,450,133","1,610,750,466,322","1,750,367,143,669",439476380229.0,42835377012.0,17132768310.0,24581635301.0,24581635301.0,"68,037,750,000",,,,,,,,,,,,
230,일동제약,헬스케어,2020,Q4,2021-03-19,"5,954,034,091","243,712,567,273","249,666,601,364","57,571,593,513","19,189,920,424","76,761,513,937","46,848,887,323","172,905,087,427",4293119328.0,595962644.0,17626142897.0,17105428206.0,17105428206.0,"11,540,400,000",,,,,,,,,,,,
640,동아쏘시오홀딩스,헬스케어,2020,Q4,2021-03-19,"85,740,943,455","827,955,160,649","913,696,104,104","130,735,591,348","164,712,535,969","295,448,127,317","412,856,514,531","618,247,976,787",3389606114.0,-4218663819.0,56959570535.0,56378420887.0,56378420887.0,"30,776,730,000",,,,,,,,,,,,
3000,부광약품,헬스케어,2020,Q4,2021-03-12,"198,222,757,412","203,051,301,882","401,274,059,294","60,451,090,164","44,088,111,338","104,539,201,502","292,067,549,435","296,734,857,792",49564854178.0,5016956069.0,-4584405946.0,-4515654730.0,-4515654730.0,"33,289,457,500",,,,,,,,,,,,
3520,영진약품,헬스케어,2020,Q4,2021-03-11,"98,674,576,501","89,426,153,126","188,100,729,627","30,140,066,862","43,528,823,532","73,668,890,394","12,411,954,454","114,431,839,233",50715896667.0,-2913063136.0,-3103907048.0,-2440819861.0,-2440819861.0,"91,446,365,500",,,,,,,,,,,,
6280,녹십자,헬스케어,2020,Q4,2021-03-17,"952,356,067,359","910,202,861,555","1,862,558,928,914","506,203,139,998","256,173,772,714","762,376,912,712","755,296,849,728","1,100,182,016,202",336154426747.0,-20704702559.0,-25678156489.0,-18670603539.0,-18670603539.0,"58,432,690,000",,,,,,,,,,,,
7570,일양약품,헬스케어,2020,Q4,2021-03-18,"96,682,695,993","245,617,654,011","342,300,350,004","147,301,519,317","16,441,163,375","163,742,682,692","3,333,877,700","178,557,667,312",50427820596.0,228751610.0,-2445350876.0,-1826834806.0,-1826834806.0,"48,826,860,000",,,,,,,,,,,,
8490,서흥,헬스케어,2020,Q4,2021-03-18,"185,416,424,366","294,998,753,868","480,415,178,234","148,025,944,685","56,698,930,773","204,724,875,458","248,618,372,396","275,690,302,776",83166063133.0,4871418884.0,1168379183.0,2157307817.0,2157307817.0,"6,084,556,500",,,,,,,,,,,,
9290,광동제약,헬스케어,2020,Q4,2021-03-18,"393,002,085,664","289,835,286,055","682,837,371,719","201,678,442,288","20,072,887,880","221,751,330,168","392,572,101,496","461,086,041,551",181758836066.0,8191290729.0,5871300323.0,3659991115.0,3659991115.0,"52,420,851,000",,,,,,,,,,,,
69620,대웅제약,헬스케어,2020,Q4,2021-03-18,"374,877,424,433","811,857,976,041","1,186,735,400,474","291,287,496,597","319,414,014,600","610,701,511,197","471,717,444,325","576,033,889,277",241494498811.0,9098809378.0,3182795516.0,13307291585.0,13307291585.0,"28,966,437,500",,,,,,,,,,,,
128940,한미약품,헬스케어,2020,Q4,2021-03-18,"351,235,784,214","1,151,161,973,830","1,502,397,758,044","463,352,608,703","497,283,486,631","960,636,095,334","155,453,206,402","541,761,662,710",208246300368.0,25933362140.0,20039120166.0,18075178123.0,18075178123.0,"29,607,572,500",,,,,,,,,,,,
170900,동아에스티,헬스케어,2020,Q4,2021-03-16,"461,974,337,509","522,939,249,544","984,913,587,053","147,633,297,448","190,854,429,685","338,487,727,133","176,723,057,070","646,425,859,920",128204378536.0,-16253618171.0,-17960908898.0,-14448908243.0,-14448908243.0,"42,219,340,000",,,,,,,,,,,,
185750,종근당,헬스케어,2020,Q4,2021-03-18,"594,551,493,533","329,164,876,485","923,716,370,018","310,449,550,827","64,788,276,804","375,237,827,631","269,245,840,050","548,478,542,387",337076103007.0,15702367253.0,13919280957.0,11135349048.0,11135349048.0,"27,214,212,500",,,,,,,,,,,,
