접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330003054,Y,00828497,한미약품,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331004264,Y,00828497,한미약품,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402002687,Y,00828497,한미약품,-,-,-,-,-,-,2017-12-31,2017,Q4
20190329003969,Y,00828497,한미약품,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004799,Y,00828497,한미약품,-,-,-,-,-,-,2019-12-31,2019,Q4
20210318001419,Y,00828497,한미약품,-,-,-,-,-,-,2020-12-31,2020,Q4
20220316001397,Y,00828497,한미약품,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321001525,Y,00828497,한미약품,-,-,-,-,-,-,2022-12-31,2022,Q4
20240319000649,Y,00828497,한미약품,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001206,Y,00828497,한미약품,-,-,-,-,-,-,2024-12-31,2024,Q4
