year,quarter,disclosure_date,code,name,sector,prediction,reason
2016,Q1,2016-05-16,20150,일진머티리얼즈,정보기술,up,요약본에서는 일진머티리얼즈가 전기차 관련 주식으로 긍정적인 성과를 보였다고 언급되어 주가에 긍정적인 영향을 줄 수 있습니다.
2016,Q2,2016-08-16,20150,일진머티리얼즈,정보기술,,
2016,Q3,2016-11-14,20150,일진머티리얼즈,정보기술,down,"요약본에는 일진머티리얼즈(020150)에 대한 구체적인 정보가 없으며, 주가에 영향을 미칠 만한 정보가 부족하여 기본적으로 하락으로 판단했습니다."
2016,Q4,2017-03-31,20150,일진머티리얼즈,정보기술,up,요약본에서는 전기차 시장의 성장과 배터리 가격 하락으로 인해 일진머티리얼즈의 제품에 대한 수요가 증가할 것으로 예상되어 주가에 긍정적인 영향을 줄 수 있습니다.
2017,Q1,2017-05-15,20150,일진머티리얼즈,정보기술,up,요약본에서 일진머티리얼즈가 스마트카 관련 투자 유망 종목으로 제시되어 주가에 긍정적인 영향을 줄 수 있습니다.
2017,Q2,2017-08-10,20150,일진머티리얼즈,정보기술,,
2017,Q3,2017-11-14,20150,일진머티리얼즈,정보기술,up,"요약본에서는 일진머티리얼즈가 전기차(EV) 섹터의 주요 기업 중 하나로 언급되며, 확장 관련 뉴스로 인해 주가가 크게 상승했다고 합니다. 또한, EV 시장의 긍정적인 추세로 인해 일진머티리얼즈의 주가가 계속해서 좋은 성과를 낼 것으로 기대된다고 합니다. 이러한 이유로 주가에 긍정적인 영향을 미칠 것으로 판단됩니다."
2017,Q4,2018-03-30,20150,일진머티리얼즈,정보기술,up,"요약본에서는 일진머티리얼즈가 2차 전지용 전기박 시장에서 강력한 시장 지위를 가지고 있으며, 성장 잠재력이 크다고 언급하고 있습니다. 또한, 환경 정책의 지원이 예상되어 주가에 긍정적인 영향을 미칠 수 있습니다."
2018,Q1,2018-05-15,20150,일진머티리얼즈,정보기술,up,"영상에서는 일진머티리얼즈가 전기차 부문에서의 수요 증가로 긍정적인 영향을 받을 것으로 예상되며, 주가 목표가가 현재 가격보다 높게 설정되어 있어 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q2,2018-08-14,20150,일진머티리얼즈,정보기술,up,"요약본에서는 전기차 시장의 성장과 함께 전기차 배터리 및 배터리 소재 시장의 고속 성장이 예상된다고 언급하고 있습니다. 일진머티리얼즈는 배터리 소재 업체로 분류되어 있어, 이러한 시장 성장에 따라 긍정적인 영향을 받을 가능성이 있습니다."
