year,quarter,disclosure_date,code,name,sector,prediction,reason
2016,Q1,2016-05-16,8060,대덕전자,정보기술,,
2016,Q2,2016-08-16,8060,대덕전자,정보기술,,
2016,Q3,2016-11-14,8060,대덕전자,정보기술,,
2016,Q4,2017-03-31,8060,대덕전자,정보기술,,
2017,Q1,2017-05-15,8060,대덕전자,정보기술,,
2017,Q2,2017-08-14,8060,대덕전자,정보기술,,
2017,Q3,2017-11-14,8060,대덕전자,정보기술,,
2017,Q4,2018-04-02,8060,대덕전자,정보기술,,
2018,Q1,2018-05-15,8060,대덕전자,정보기술,,
2018,Q2,2018-08-14,8060,대덕전자,정보기술,up,"요약본에서는 대덕전자와 대덕GDS의 합병 시너지 효과가 기대된다고 분석하며, 합병으로 인한 매출 성장과 비용 절감 가능성을 긍정적으로 평가하고 있습니다. 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q3,2018-11-14,8060,대덕전자,정보기술,up,요약본에서는 대덕전자가 삼성전자의 협력사 채용 한마당에 참여하여 우수 인재를 확보하고 있다는 점이 언급되어 있습니다. 이는 회사의 인재 경쟁력을 강화하고 미래 성장에 긍정적인 영향을 미칠 수 있어 주가에 긍정적인 영향을 줄 수 있습니다.
2018,Q4,2019-04-01,8060,대덕전자,정보기술,down,"요약본에서는 대덕전자(008060)의 주가가 5G 시장과 경제 상황에 영향을 받으며, 현재 주가가 저항선에 부딪히고 있다는 점이 언급되었습니다. 또한, 주가가 특정 가격 이하로 떨어질 경우 다른 성장 잠재력이 있는 주식으로 전환하는 것이 권장되고 있어, 주가에 부정적인 영향을 미칠 수 있습니다."
2019,Q1,2019-05-15,8060,대덕전자,정보기술,up,"요약본에서는 대덕전자가 5G 기술과 관련된 다층 인쇄 회로 기판 생산에서 선도적인 역할을 하고 있으며, 최근의 합병과 기술적 진보가 매출 증가에 긍정적인 영향을 미칠 것으로 예상된다고 언급하고 있습니다. 또한, 기관 투자자들의 강한 매수세와 5G 관련 시장 성장 전망이 주가 상승에 긍정적인 영향을 줄 수 있음을 시사합니다."
2019,Q2,2019-08-14,8060,대덕전자,정보기술,,
2019,Q3,2019-11-14,8060,대덕전자,정보기술,up,"대덕전자는 다양한 회로 기판 생산에서의 이익 증가로 연간 성과가 개선될 것으로 예상되며, 폴더블 스마트폰과 5G 기술의 성장으로부터 혜택을 받을 것으로 보입니다. 이는 주가에 긍정적인 영향을 미칠 수 있습니다."
