year,quarter,disclosure_date,code,name,sector,prediction,reason
2016,Q1,2016-05-16,6400,삼성SDI,정보기술,,
2016,Q2,2016-08-16,6400,삼성SDI,정보기술,,
2016,Q3,2016-11-14,6400,삼성SDI,정보기술,,
2016,Q4,2017-03-31,6400,삼성SDI,정보기술,,
2017,Q1,2017-05-15,6400,삼성SDI,정보기술,,
2017,Q2,2017-08-14,6400,삼성SDI,정보기술,irrelevant,"요약본은 삼성SDI와 관련된 정보가 없으며, 삼성전기와 관련된 내용만 포함되어 있어 삼성SDI의 주가에 직접적인 영향을 미치지 않습니다."
2017,Q3,2017-11-14,6400,삼성SDI,정보기술,up,"영상에서는 삼성SDI의 전기차 배터리 및 에너지 저장 시스템 분야에서의 성장 잠재력을 강조하고 있으며, 한국과 중국 간의 보조금 협상이 긍정적인 영향을 미칠 수 있다고 언급하고 있습니다. 이는 주가에 긍정적인 영향을 줄 수 있습니다."
2017,Q4,2018-03-30,6400,삼성SDI,정보기술,down,요약본에 따르면 삼성SDI의 주가 하락은 테슬라의 성능 저하와 전기차 관련 주식의 글로벌 하락세에 영향을 받고 있습니다. 이는 삼성SDI의 주가에 부정적인 영향을 미칠 수 있습니다.
2018,Q1,2018-05-15,6400,삼성SDI,정보기술,up,"영상에서는 삼성SDI의 주가가 최근 반등하고 있으며, 2차 전지 부문의 회복과 중국의 규제 변화 가능성이 긍정적인 영향을 미칠 수 있다고 언급하고 있습니다. 또한, 전기차 시장의 성장과 관련된 긍정적인 전망이 주가에 긍정적인 영향을 줄 수 있습니다."
2018,Q2,2018-08-14,6400,삼성SDI,정보기술,irrelevant,"요약본에서는 삼성SDI에 대한 구체적인 언급이나 관련된 투자 신호가 없으며, 기술주에 대한 조심스러운 접근을 권장하고 있어 삼성SDI의 주가에 직접적인 영향을 미칠 내용이 없습니다."
2018,Q3,2018-11-14,6400,삼성SDI,정보기술,down,삼성SDI는 3분기 실적이 좋았음에도 불구하고 글로벌 전기차 배터리 시장 점유율 우려와 기관 매도로 인해 도전 과제에 직면해 있습니다. 이는 주가에 부정적인 영향을 미칠 수 있습니다.
2018,Q4,2019-03-29,6400,삼성SDI,정보기술,up,"중국 전기차 보조금 재개와 삼성SDI 배터리를 장착한 모델의 보조금 신청이 긍정적인 모멘텀을 제공하며, 중국 시장 재진입에 대한 낙관론이 주가에 긍정적인 영향을 미칠 수 있습니다."
2019,Q1,2019-05-15,6400,삼성SDI,정보기술,up,"요약본에서는 삼성SDI의 주가가 현재 저점에 있으며, 장기적으로 성장 가능성이 있다고 언급하고 있습니다. 또한, 중국의 보조금 축소가 2차 전지 회사들에게 긍정적일 수 있다는 점이 강조되어 주가에 긍정적인 영향을 줄 수 있습니다."
2019,Q2,2019-08-14,6400,삼성SDI,정보기술,up,"요약본에서는 삼성SDI가 한국 시장에서 최고의 주식 중 하나로 강조되며, 장기 투자에 적합한 성장주로 언급되고 있습니다. 외국인 투자자들의 지속적인 관심과 주식 가격 상승 가능성도 강조되어 주가에 긍정적인 영향을 줄 수 있습니다."
2019,Q3,2019-11-14,6400,삼성SDI,정보기술,,
