,name,sector,year,quarter,Relative Return,이익잉여금 변화율,자본총계 변화율,실업률 변화율,환율 변화율,자기주식수 변화율,발행금액 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 수 변화율,증자주식수 변화율,Label,Code
7,Kyungbang,유통,2022,Q4,0.019518304796937613,0.017186328981429022,0.01766930511252862,-0.023809523809523725,-0.01431559495807777,-0.7339098132378699,-0.012722631646700844,-0.5420283447359613,0.0,-0.012722631646700844,-0.0654013812207838,000050
7,Hite_Jinro,음식료·담배,2022,Q4,-0.06201702978717745,-0.043660870690116926,-0.013606506822322784,-0.023809523809523725,-0.01431559495807777,0.16072110867060974,0.08412907948633808,0.03684671810597606,0.08412907948633808,0.08412907948633819,-0.065360363657063,000080
7,Yuhan_Corporation,제약,2022,Q4,0.042936475457633724,-0.028114435203607124,-0.024780912427657897,-0.023809523809523725,-0.01431559495807777,-0.8829966819858375,0.8333936422018936,-0.7691911806450886,0.0841111242905831,-1.354501077831209,0.08228773858083811,000100
7,CJ_Logistics,운송·창고,2022,Q4,-0.13872643149657915,-0.09948103097008354,-0.009223161166028282,-0.023809523809523725,-0.01431559495807777,0.20018454741414515,0.0,-0.9701537503628335,0.08375981896968088,0.0,0.01727310409979074,000120
7,Doosan_Corp,기타금융,2022,Q4,0.23248859387923604,0.02054926205104246,0.018261523370401767,-0.023809523809523725,-0.01431559495807777,0.2728695916372087,0.08409261905093213,-0.06778416577704927,0.08409261905093202,0.0840926190509319,-0.004762963475152865,000150
7,DL_Holdings,화학,2022,Q4,-0.1133258648703858,0.007154929037306301,0.023144962140460024,-0.023809523809523725,-0.01431559495807777,-0.7858514255335225,-0.785873990110654,-0.3819264991508726,0.08644620190072028,-0.7858739901106537,0.0037464237313656785,000210
7,Ildong_Pharmaceutical,제약,2022,Q4,0.28661898332251984,-0.17458928553337483,-0.04955042799221565,-0.023809523809523725,-0.01431559495807777,0.20806900191924838,0.4638648209380435,-1.184012842153043,0.08414473964875191,0.6308801027213117,-0.1773598981077148,000230
7,Hankook_Tire_Worldwide,기타금융,2022,Q4,0.050013957243809574,0.024629719864510236,0.0068583464042974995,-0.023809523809523725,-0.01431559495807777,0.9984169757857946,-1.1242743432529076,-0.7185390063859374,0.08410444222353586,0.9791842348625764,0.10353869626979526,000240
8,Chosun_Refractories,비금속,2022,Q4,0.02604577307537509,0.015204212932843797,0.019217834981658966,-0.023809523809523725,-0.01431559495807777,0.5473336061998935,0.14679613343854703,0.11291575060489933,0.08414321627377719,0.35613007756243287,0.0032451938617782637,000480
7,Dong-A_Socio_Holdings,기타금융,2022,Q4,0.07398984951238477,0.04519803264226607,0.028456488524916446,-0.023809523809523725,-0.01431559495807777,-0.7759752443961174,-0.22087733191639058,-0.5953890227344198,0.08414177241930476,0.8641202670685577,-0.011992736391543163,000640
