,name,sector,year,quarter,Relative Return,이익잉여금 변화율,자본총계 변화율,실업률 변화율,환율 변화율,자기주식수 변화율,발행금액 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 수 변화율,증자주식수 변화율,Label,Code
3,Kyungbang,유통,2023,Q4,-0.10705879904123497,0.02913300337571556,0.0298399328240454,-0.0625,-0.0065457565880464585,-0.951743652137121,-0.13995258150193535,-0.6668139165198552,0.0,-0.13995258150193535,-0.06844304965656839,000050
3,Hite_Jinro,음식료·담배,2023,Q4,-0.08967059887248052,0.40951448612130625,0.029954228229900126,-0.0625,-0.0065457565880464585,0.05532025084575187,-0.05898261556556128,-0.10566646158298498,-1.1529269042566779,-0.05898261556556106,0.07829396500631221,000080
3,Yuhan_Corporation,제약,2023,Q4,0.27234032762498045,-0.008934289881062263,-0.010874538931739952,-0.0625,-0.0065457565880464585,-1.1676811056879672,-4.326276102099511,-1.0971205683888927,-8.092304972661813,0.40906728889149335,-0.23831869525258847,000100
3,CJ_Logistics,운송·창고,2023,Q4,0.09880020821330142,-0.04835951692287255,0.03911776262100786,-0.0625,-0.0065457565880464585,0.10021513562942264,0.0,-0.8315604501797702,-5909.416879795396,0.0,0.47834696106324737,000120
3,Doosan_Corp,기타금융,2023,Q4,0.2807863441068099,0.011778553386568857,0.011312003820950434,-0.0625,-0.0065457565880464585,0.18159552474079166,-0.05891694472222553,-1.0971461549625228,1.1082453789171336,-0.05891694472222553,-0.2952707955787645,000150
3,DL_Holdings,화학,2023,Q4,0.0688781787577624,-0.002003321317093576,-0.005244974556896542,-0.0625,-0.0065457565880464585,-1.0191078907302504,-1.0190591554075787,-0.4401531121583251,0.8751775065751213,-1.0190591554075779,0.10546200343050109,000210
3,Ildong_Pharmaceutical,제약,2023,Q4,0.4405113520605537,0.1690850681510353,0.0179949015666363,-0.0625,-0.0065457565880464585,0.10856976255323714,0.3965041005680784,-1.0880378429612465,-0.05902967353000488,0.5845033993177348,-0.2438243988109839,000230
3,Hankook_Tire_Worldwide,기타금융,2023,Q4,-0.027517578654944162,0.0849544281873652,0.02960530978978615,-0.0625,-0.0065457565880464585,0.6749430658966664,-1.3909892328964046,-0.9627972000121954,-5.542105433145173,0.9765706955525025,0.30465654914614015,000240
4,Chosun_Refractories,비금속,2023,Q4,0.0,-0.00010999641630404788,-0.35788953969126136,-0.0625,-0.0065457565880464585,-2.5884341664363593,0.16447385591188246,-0.8941753424082026,3.8443100816842133,-1.2983013650987636,-0.21863353745154018,000480
3,Dong-A_Socio_Holdings,기타금융,2023,Q4,0.22592378432705484,0.07003817712350702,0.04652446363812168,-0.0625,-0.0065457565880464585,-0.9990978036333615,-0.3559957888700509,-0.6765645004710636,0.513147334485057,0.825253817989391,-0.11947194177878831,000640
3,Hanwha_Corp,화학,2023,Q4,-0.16449644819195325,-0.019852553975776788,-0.024618044190962474,-0.0625,-0.0065457565880464585,0.7013501989320379,-0.05828348382359372,-1.0091933622601532,-0.6208548732820576,-0.05828348382359372,-0.030003449979552885,000880
3,CJ_Corp,기타금융,2023,Q4,0.35268798576114657,-0.004543680757163937,-0.0028438460482544947,-0.0625,-0.0065457565880464585,0.2979610876395238,-0.05898181293812743,0.06022391214164868,0.9228620233762721,-0.05898181293812721,-0.01199360160550969,001040
3,LG_International,유통,2023,Q4,-0.17041264271183396,0.04756283664886085,0.06606135005017977,-0.0625,-0.0065457565880464585,-1.6215126963726108,0.0,-1.8088248534245932,-0.0589037100499874,0.0,-0.06896005560839094,001120
3,Dongkuk_Steel,기타금융,2023,Q4,-0.34775657974500906,0.08420327257327986,-0.22140334335008482,-0.0625,-0.0065457565880464585,0.6370896256200096,-0.25529273171314304,0.1888358047595018,-13.700217156741205,-3.1088977900439323,-0.281366133417708,001230
3,Daesang,음식료·담배,2023,Q4,0.125819002339975,0.014493159087137553,0.021244364149633488,-0.0625,-0.0065457565880464585,0.0,0.0,-0.9052231264380919,0.6826017547829147,0.23563556615798875,0.003529404682543008,001680
3,SK_Networks,유통,2023,Q4,0.2242885081025989,-0.014278471648720314,-0.006501101737731219,-0.0625,-0.0065457565880464585,-0.8560851310184818,0.0,0.0,0.8292427344809862,0.0,-0.15292925149135886,001740
3,Orion_Corp,기타금융,2023,Q4,0.08069442329002781,-0.05463193572173286,-0.00019867870248235775,-0.0625,-0.0065457565880464585,-0.4166192405671203,-0.05901435421963819,-0.8055065448017367,0.0,-0.05901435421963819,-0.15291834786415823,001800
3,Nexen_Tire,화학,2023,Q4,-0.02604577478793072,-0.00021951304037415298,-0.0016665989005111292,-0.0625,-0.0065457565880464585,0.05682043104993062,-0.05898190800191783,-0.07001444831132564,0.0,-0.05898190800191805,-0.06821724300808832,002350
3,KCC,화학,2023,Q4,0.29363734117749346,-0.043560478578628326,-0.04132725686210992,-0.0625,-0.0065457565880464585,-0.7738789482057675,0.0,-0.9404700971319686,-56.1769132037881,-0.05892966609024075,-0.16933880210316496,002380
3,AmoreG,화학,2023,Q4,0.18887909245870807,0.004556039264380973,0.010939236231286786,-0.0625,-0.0065457565880464585,0.008067138227391468,-0.05900567222552322,-0.26091946822619594,5659.647195138949,-0.05900567222552322,-0.13790722286796817,002790
3,Korea_Shell_Petroleum,화학,2023,Q4,0.05756084788689701,-0.04786591632577886,-0.045233433210126295,-0.0625,-0.0065457565880464585,0.0,0.0,-0.7366833489491091,0.0,0.0,-0.12491856487247022,002960
3,Bukwang_Pharmaceutical,제약,2023,Q4,-0.09406872470399816,0.03455993105107302,0.04150163646934313,-0.0625,-0.0065457565880464585,-0.11280896566763898,0.7324512888013446,-0.03381330811434746,-0.9704402141247086,-0.007599609379778105,-0.12738138574961336,003000
3,SeAH_Steel,기타금융,2023,Q4,0.0904248983236774,0.011665631929074882,0.011188767409846645,-0.0625,-0.0065457565880464585,-0.10086708516594545,0.0,-0.8170357854185035,-7.103637967218095,-0.7605793037249247,0.001443090900950253,003030
3,Ilshin_Spinning,섬유·의류,2023,Q4,-0.097748668810133,0.020447329868259922,0.02052845061835018,-0.0625,-0.0065457565880464585,-4.088155272393363,0.0,-0.16128615306799432,-0.059027171367801445,-2.506025281281597,-0.13277033044118394,003200
3,Taekwang_Industrial,화학,2023,Q4,-0.059703577665587725,0.04934960181004233,0.04937226052834065,-0.0625,-0.0065457565880464585,0.9903400423306092,0.0,-0.43737565373271403,-0.05891129399592221,0.0,-0.037611781194343635,003240
3,Hanil_Cement,비금속,2023,Q4,-0.04652619552540314,0.00850830332864716,0.018686611101312978,-0.0625,-0.0065457565880464585,0.9931593726124078,0.9569456339186624,-0.7623948821009379,-0.05901929772274328,-0.276928018132397,-0.10336171390385454,003300
3,Ssangyong_Cement,비금속,2023,Q4,0.08553677439940889,0.07217981308924137,0.06969482002817717,-0.0625,-0.0065457565880464585,-3.1560253169539365,0.1061633454632891,-0.2267671251226473,1.0344996583250474,-0.11211143425139025,-0.05462214865052782,003410
3,Korean_Air,운송·창고,2023,Q4,-0.06878406869192599,0.1342185025751682,0.042260192771823135,-0.0625,-0.0065457565880464585,-0.28187920609550954,0.03758798272088082,-0.12649805826053728,1.0827450282222237,-0.5710348572939332,0.0019598867665833325,003490
3,Youngjin_Pharmaceutical,제약,2023,Q4,-0.030884582021947528,-0.21333895705723815,-0.026332762957117062,-0.0625,-0.0065457565880464585,0.044997209638487634,-0.24703806581783994,-0.09725982226353391,0.0,0.7133693125801657,-0.1857549767319,003520
3,LG_Corp,기타금융,2023,Q4,-0.008985683846091351,-0.004863011933422534,-0.0012873374988897623,-0.0625,-0.0065457565880464585,-4.5152741386927335,0.0,-0.7635841706100726,0.0,-1.3934845307510706,-0.062107044600404754,003550
3,Namyang_Dairy_Products,음식료·담배,2023,Q4,-0.09338576647435151,0.05361429870544143,0.054368230412414675,-0.0625,-0.0065457565880464585,-0.0826085982484559,-3.5660961119026995,-0.4832373762554749,-0.059022634217463565,-3.5660961119026995,0.1709226970894172,003920
3,Samsung_Fine Chemicals,화학,2023,Q4,-0.13039027727232363,0.01759269056390056,0.01446681746283418,-0.0625,-0.0065457565880464585,-0.22698365467042136,0.0,-0.8697454322312641,-7.435884718510126,0.0,-0.1027235757657164,004000
