,name,sector,year,quarter,Relative Return,이익잉여금 변화율,자본총계 변화율,실업률 변화율,환율 변화율,자기주식수 변화율,발행금액 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 수 변화율,증자주식수 변화율,Label,Code
19,Kyungbang,유통,2019,Q4,-0.04506360504071451,-0.0006663466699976528,0.0020520354134663243,0.05357142857142849,0.015711916865137066,-0.0018298662001663413,-0.4628439305414267,0.02438926826311627,0.0,-0.4628439305414267,-0.13606678917383533,000050
19,Hite_Jinro,음식료·담배,2019,Q4,0.3452040348619619,0.16296750789433656,0.0500032890966573,0.05357142857142849,0.015711916865137066,-0.212040954666592,-0.17528842814449463,0.024403018579844726,0.024403018579844615,-0.1752884281444942,-0.004277624972789884,000080
19,Yuhan_Corporation,제약,2019,Q4,-0.09611474277102672,-0.00034013247637565414,-0.005943948264206966,0.05357142857142849,0.015711916865137066,0.5104368480753143,-0.2032635721191578,0.024379337779646293,0.024379337779646404,0.40684269874742784,0.01395351485548639,000100
19,CJ_Logistics,운송·창고,2019,Q4,0.08021112023401077,-0.2717363957706229,-0.003530937578351656,0.05357142857142849,0.015711916865137066,-0.8753906885751548,0.0,0.02430496827288864,0.02430496827288864,0.0,-0.0017239662182092497,000120
19,Doosan_Corp,기타금융,2019,Q4,0.06081948000079192,-0.34032451465756464,-0.501530454116482,0.05357142857142849,0.015711916865137066,-0.0498975031297797,-0.26629472618560723,0.024395979525106526,0.024395979525106748,-0.6174024186497777,0.0,000150
19,DL_Holdings,화학,2019,Q4,-0.08184192449297666,-0.018537867647057116,-0.014093938786702287,0.05357142857142849,0.015711916865137066,0.03429279364388704,0.0342927890852508,0.025923056006874057,0.030734365714950473,0.03429278908525091,-0.19145807343458393,000210
19,Ildong_Pharmaceutical,제약,2019,Q4,-0.12400156074301194,0.42940857929066034,0.12235185876952448,0.05357142857142849,0.015711916865137066,-0.13478367297807714,0.22553215581042652,0.02439078711209386,0.02439078711209386,-0.3322051096977161,-0.02711775645954778,000230
19,Hankook_Tire_Worldwide,기타금융,2019,Q4,-0.15891269768636876,-0.03968820084704183,-0.015886721438594265,0.05357142857142849,0.015711916865137066,-1.5461085239759251,0.02437156892951997,0.02437156892951986,0.02437156892951997,-1.6238896140611532,-0.06386201029032726,000240
20,Chosun_Refractories,비금속,2019,Q4,0.019280181254291297,-4.900716840183783e-05,-0.0024803731794782458,0.05357142857142849,0.015711916865137066,0.38697269428032977,-0.23248914953468036,0.02438980347544306,0.024389803475443173,0.06990260567591955,-0.03579183485173077,000480
19,Dong-A_Socio_Holdings,기타금융,2019,Q4,-0.09288528690494957,0.024302305618690734,0.014056643026128413,0.05357142857142849,0.015711916865137066,0.024389402708728802,-0.5724941412760951,0.024389402708728802,0.024389402708728913,0.12058816204696732,0.16695116583705819,000640
19,Hanwha_Corp,화학,2019,Q4,-0.039735228336873124,-0.025841260887770723,-0.017757214918212583,0.05357142857142849,0.015711916865137066,-0.9910077820030143,-1.4314654385383112,0.02442717849400544,0.024427178494005553,-1.4314654385383108,-0.07238431806376888,000880
19,CJ_Corp,기타금융,2019,Q4,-0.17447536974659686,-0.008625523468160257,-0.046883053015542187,0.05357142857142849,0.015711916865137066,0.0991739555565283,-0.6382676997168386,0.024324527636612636,0.024324527636612636,0.6263488213256703,0.10366045440800392,001040
19,LG_International,유통,2019,Q4,-0.02296518349939603,0.11067833187406972,0.10600409858012327,0.05357142857142849,0.015711916865137066,0.8785855399455701,0.0,0.02445259875260619,0.024452598752606303,0.0,-0.19427136701547346,001120
19,Dongkuk_Steel,기타금융,2019,Q4,-0.02097959373149981,0.18384996626953887,0.0548252997998373,0.05357142857142849,0.015711916865137066,0.4075825033097151,-0.1505162463532559,0.02469101969860832,0.023751360802744093,0.8473340702280585,-0.1575103833054438,001230
