,name,sector,year,quarter,Relative Return,이익잉여금 변화율,자본총계 변화율,실업률 변화율,환율 변화율,자기주식수 변화율,발행금액 변화율,전체 주주 수 변화율,특정 증권 등 소유 증감 수 변화율,증자주식수 변화율,Label,Code
11,Kyungbang,유통,2021,Q4,0.06116283320735383,-0.008360731976974733,-0.004830080587084451,-0.02083333333333348,-0.020007078311950588,-1.0067052405319488,-0.23611953393110685,-0.998215449446135,0.0,-0.23611953393110707,0.009742516297228892,000050
11,Hite_Jinro,음식료·담배,2021,Q4,-0.03245324829027793,0.01539016242601654,0.0045021121627238925,-0.02083333333333348,-0.020007078311950588,-0.024319733463393334,-0.08221354426969829,-0.6320469505950768,-0.08221354426969829,-0.08221354426969829,-0.060367014190983226,000080
11,Yuhan_Corporation,제약,2021,Q4,0.059043087518126654,-0.04145997332955509,-0.030376137764630107,-0.02083333333333348,-0.020007078311950588,-1.1937236280337262,0.7966478731679265,-1.30942036278718,-0.08220220370575904,-1.7484056211181978,0.07715090444107445,000100
11,CJ_Logistics,운송·창고,2021,Q4,-0.04969540479947375,-6.189275717805032e-05,-0.0012331682735899907,-0.02083333333333348,-0.020007078311950588,0.024261526459601224,0.0,-1.41735940473629,-0.0819076872733282,0.0,-0.15768692687592137,000120
11,Doosan_Corp,기타금융,2021,Q4,0.1299229727722137,0.017168454771196107,0.016099854476457676,-0.02083333333333348,-0.020007078311950588,0.11272649401167556,-0.08208579215077383,0.2557113706346468,-0.08208579215077383,-1.276587290181511,0.21133524785023414,000150
11,DL_Holdings,화학,2021,Q4,0.037025635088381484,0.009170287232970531,-0.005060249794284877,-0.02083333333333348,-0.020007078311950588,-1.2006401907513973,-1.2006679882955908,-1.137039977199493,-0.08478260478408695,-1.2006679882955904,-0.17137325112026716,000210
11,Ildong_Pharmaceutical,제약,2021,Q4,-0.0025375586101505643,-0.04950641431642322,-0.027469589478397394,-0.02083333333333348,-0.020007078311950588,0.033357394024625786,0.34558289166451317,-0.1486528036430932,-0.08222459101559254,0.5494450182716022,0.10966200099932229,000230
11,Hankook_Tire_Worldwide,기타금융,2021,Q4,-0.1327754031337094,-0.010123839998829709,-0.003501414239996281,-0.02083333333333348,-0.020007078311950588,0.9980679100886102,-1.592688722505374,-1.1633507232098355,-0.08218141248587352,0.9745942421733174,0.016560592881939732,000240
12,Chosun_Refractories,비금속,2021,Q4,0.05506081113422295,-0.0157225608294993,0.01808973169136019,-0.02083333333333348,-0.020007078311950588,0.44746758104867146,-0.04143537648611506,0.07309163247863815,-0.08222090360209822,0.21408125143141676,-0.06930700197874072,000480
11,Dong-A_Socio_Holdings,기타금융,2021,Q4,0.040815848326394545,0.033815740770788305,0.025317292267324487,-0.02083333333333348,-0.020007078311950588,-1.1677651238766216,-0.4783259185345059,-1.1817357377263673,-0.08221855803459865,0.8120186764205313,0.013365704703025994,000640
