접수번호,법인구분,회사코드,회사명,직원 수,총 급여액,1인평균급여,비고,결제일시,연도,분기
20160330003057,Y,00113410,CJ대한통운,"4,726","250,309,826,000","52,964,000",-,2015-12-31,2015,Q4
20160330003057,Y,00113410,CJ대한통운,667,"22,961,448,000","34,425,000",-,2015-12-31,2015,Q4
20170331005048,Y,00113410,CJ대한통운,"4,703","259,471,476,000","55,171,000",-,2016-12-31,2016,Q4
20170331005048,Y,00113410,CJ대한통운,709,"25,967,804,000","36,626,000",-,2016-12-31,2016,Q4
20180402002335,Y,00113410,CJ대한통운,"4,721","285,378,903,000","60,449,000",-,2017-12-31,2017,Q4
20180402002335,Y,00113410,CJ대한통운,822,"31,390,204,000","38,188,000",-,2017-12-31,2017,Q4
20191002000600,Y,00113410,CJ대한통운,"5,342","321,698,883,000","60,221,000",-,2018-12-31,2018,Q4
20191002000600,Y,00113410,CJ대한통운,"1,008","37,180,803,000","36,886,000",-,2018-12-31,2018,Q4
20200330003195,Y,00113410,CJ대한통운,"5,422","313,219,000,000","58,000,000",-,2019-12-31,2019,Q4
20200330003195,Y,00113410,CJ대한통운,936,"40,102,000,000","43,000,000",-,2019-12-31,2019,Q4
20210319001047,Y,00113410,CJ대한통운,"5,376","364,061,000,000","68,000,000",-,2020-12-31,2020,Q4
20210319001047,Y,00113410,CJ대한통운,914,"44,405,000,000","49,000,000",-,2020-12-31,2020,Q4
20220318000927,Y,00113410,CJ대한통운,"5,463","404,583,000,000","74,000,000",-,2021-12-31,2021,Q4
20220318000927,Y,00113410,CJ대한통운,888,"50,926,000,000","57,000,000",-,2021-12-31,2021,Q4
20230317000857,Y,00113410,CJ대한통운,"5,883","420,294,000,000","71,000,000",-,2022-12-31,2022,Q4
20230317000857,Y,00113410,CJ대한통운,"1,000","56,398,000,000","56,000,000",-,2022-12-31,2022,Q4
20240320001789,Y,00113410,CJ대한통운,"5,969","470,887,000,000","79,000,000",-,2023-12-31,2023,Q4
20240320001789,Y,00113410,CJ대한통운,"1,072","60,061,000,000","56,000,000",-,2023-12-31,2023,Q4
20250317000953,Y,00113410,CJ대한통운,"5,895","482,164,000,000","82,000,000",-,2024-12-31,2024,Q4
20250317000953,Y,00113410,CJ대한통운,"1,107","69,644,000,000","63,000,000",-,2024-12-31,2024,Q4
