,name,sector,year,quarter,이익잉여금변화율,영업이익변화율,부채총계변화율,자본총계변화율,비유동자산변화율,Relative Return,주주 수변화율,1인평균급여변화율,전체 주식 수변화율,전체 주주 수변화율,Label,Code
7,Yuhan_Corporation,Healthcare,2022,Q4,-0.028114435203607124,-3.643369942421395,-0.006191671358673156,-0.024780912427657897,-0.06451288948904876,0.042936475457633724,-0.5822604654783776,-0.15454396649592295,-0.5083004405728886,-0.48352102141290687,0.08228773858083811,000100
7,Ildong_Pharmaceutical,Healthcare,2022,Q4,-0.17458928553337483,-0.16327159309723105,-0.2734405427197111,-0.04955042799221565,-0.07531821877733602,0.28661898332251984,-1.040773027799057,0.008175410690256846,-0.2402208717831582,-0.8615190223450935,-0.1773598981077148,000230
7,Bukwang_Pharmaceutical,Healthcare,2022,Q4,-0.008893178242985522,-1.0842737442974295,-0.0270097802283229,-0.00808810442185659,-0.03484260616516477,-0.030620396117816515,-0.47461912177500576,-0.11941697019189057,-0.21179232498570943,-0.1825232059173716,0.15597902056967575,003000
7,Youngjin_Pharmaceutical,Healthcare,2022,Q4,-4.704712484286079,-0.176317468797621,-0.08876784487345457,0.10030951267043586,0.016815381495059234,-0.18685809781006368,-0.3744062342494452,-0.19238142730327512,-0.18964521780576038,-0.25693785978427686,0.20947186289857453,003520
7,SK_Chemicals,Healthcare,2022,Q4,-0.028349155874551446,2.059385587612022,-0.02972182414114899,-0.041914357657112156,-0.04883843863384718,-0.05010432784557377,-0.20126183107056583,-0.41827841529220455,-0.16237193892682256,-0.13556628279286187,-0.015287602301975267,006120
7,GC_Biopharma,Healthcare,2022,Q4,0.020370775757484916,1.0906167729176037,0.06668121109921155,0.013775888711579642,-0.03719341862586245,-0.18060677337692105,-0.565211511466897,-0.09399380926010115,-0.379848046997491,-0.44669636434040316,0.014929278519111248,006280
7,Ilyang_Pharmaceutical,Healthcare,2022,Q4,0.0013280378944423576,0.2660190903315569,0.027057372768145127,0.0020866218013601,0.010926984414206142,-0.11536713496655092,-0.6864961626262425,-0.5227367997870902,-0.902755798665432,-0.9154877077568908,0.05211754203961487,007570
7,Kwang_Dong_Pharmaceutical,Healthcare,2022,Q4,-0.02004902677043252,-0.8320302410539604,-0.03465404785307302,-0.016776274594552554,-0.05559459424622948,0.03886476631933775,-0.270367864354881,-0.03137806444159308,-0.2673526552883214,-0.31969628816543927,-0.005058681356158471,009290
7,Daewoong_Pharmaceutical,Healthcare,2022,Q4,0.020212556295869377,0.49507484644878763,-0.04711724277083906,0.02394425446884252,-0.046838273366891725,-0.023735554707949566,0.0997653700164931,-0.11314068717797432,-0.35434732128946766,0.13153524010820483,-0.026318231441048112,069620
7,Huvepharma,Healthcare,2022,Q4,0.13065627309852867,-0.9668187762389313,0.15594144349785855,0.06293390952190714,-0.011188877533241826,-0.08394919366849389,-0.680246002761959,-0.4097320451045605,-0.43536212328940405,-0.4247547707283257,-0.13517427837245605,079980
7,Hanmi_Pharmaceutical,Healthcare,2022,Q4,-0.07050982409424478,-0.09697970018841717,0.053331028165724215,-0.022628206396875017,0.00044665096895213363,-0.1750388520786627,-0.507735284516114,-0.5080915286724181,-0.9655034524361816,-0.840916577125165,0.29949508154832144,128940
7,KOLMAR_Korea,Healthcare,2022,Q4,0.1288758147195913,-1.0605403673380263,-0.011052991134195445,0.08151480322357318,0.019780089268053636,0.09391500114485347,-0.2479612483981437,0.013060727427287144,-0.14555891418753308,-0.2749021209859317,0.09824001463225031,161890
7,COSMAX,Healthcare,2022,Q4,0.8107467280112755,0.7495580760910436,-0.04002524435008459,0.3329233809420872,0.21596584524504614,-0.02736897426917466,-0.6861654843956781,-0.16793738019457094,-0.464883743261,-0.8216433614129794,0.4417181858817866,192820
