,name,sector,year,quarter,이익잉여금변화율,영업이익변화율,부채총계변화율,자본총계변화율,비유동자산변화율,Relative Return,주주 수변화율,1인평균급여변화율,전체 주식 수변화율,전체 주주 수변화율,Label,Code
22,Yuhan_Corporation,Healthcare,2019,Q1,-0.009790877963220312,-0.8376297898598386,-0.2924768383201046,-0.010481439909303392,-0.011822535120708855,0.018030783106653556,-0.507114882756347,0.08446506854712699,0.0018845762329888771,0.0027919064228177914,0.11530193030160116,000100
22,Ildong_Pharmaceutical,Healthcare,2019,Q1,-0.10817160534144632,-5.735873827668296,-0.22754898931857848,-0.03397390867196215,-0.08402742776398409,0.05364849015381312,-0.09025872289153347,0.19040061264724395,-0.07958803428102112,-0.08066177786541906,-0.11037221640146783,000230
22,Bukwang_Pharmaceutical,Healthcare,2019,Q1,0.03747494793978423,-1.7041520617731534,0.05746009839561372,0.017446862403065255,0.08866892282467642,0.2960884820299768,-2.567158863744034,-0.21267196076356032,-0.03686368043333932,-0.03530219466550366,-0.29487184896336216,003000
22,Youngjin_Pharmaceutical,Healthcare,2019,Q1,-0.18245073499254816,-0.12959422761937156,-0.04727579531715165,-0.015670886108700488,-0.025102628529119375,-0.1641516459148492,-0.15405703672173088,0.056687990259746024,-0.01748830777465593,-0.01629067861359501,0.058295474253877884,003520
22,SK_Chemicals,Healthcare,2019,Q1,-0.00496035289452923,14.09080065994778,-0.0513968549181576,-0.008451945934941696,-0.0028658376873071933,-0.0919922661487079,-0.3419186317023919,-0.20417122508785268,-0.009692639469695896,-0.009844221233647588,-0.038407222269727814,006120
22,GC_Biopharma,Healthcare,2019,Q1,0.011706630464668022,1.0747454764131863,-0.08769752480181703,0.006727003195408421,-0.030089420979013237,-0.09384920550564724,-0.3343934470235803,0.09173073096285678,-0.0373683218956673,-0.03219133629077464,0.012642396050882874,006280
22,Ilyang_Pharmaceutical,Healthcare,2019,Q1,1.272233523712709,1.728942980165685,-0.023365898299071874,-0.019085602197985274,0.0029167556264764194,-0.11224428029687059,-0.16647949332555623,0.28693982513016514,-0.06838845620698497,-0.06529541605044975,-0.015561575068250698,007570
22,Kwang_Dong_Pharmaceutical,Healthcare,2019,Q1,-0.014690855878285447,-0.7946217257846748,-0.13571730076321176,-0.002282895722382605,0.009478436829528758,0.020832409175967445,-0.07234723396608,0.21567400949886628,-0.03771599971167472,-0.03634211304081525,-0.03969795228003149,009290
22,Daewoong_Pharmaceutical,Healthcare,2019,Q1,0.0037913216808720396,-1.1750532527781696,-0.009175555710848604,0.0019215015224327558,-0.015181477224605278,0.11044279878635704,-0.42156461365301956,0.22229293519601512,-0.011478708401404303,-0.008561629230458001,-0.08143655131753819,069620
22,Huvepharma,Healthcare,2019,Q1,0.011223073852091314,1.8656511816040173,-0.015058653741087058,0.0052477280448117725,-0.31089264226929214,-0.043503255159696885,-0.1502628942285018,-0.823044800393554,0.6476790282265861,0.588518595208756,0.01131260881684032,079980
22,Hanmi_Pharmaceutical,Healthcare,2019,Q1,0.03193143253493114,-0.07526276184231517,-0.1650387313164745,0.014298283298834868,-0.059493343469585236,0.07700843966658386,0.11613588604681835,0.24582259059540668,-0.02420762136190402,-0.0252253363307835,-0.06390525350047492,128940
22,KOLMAR_Korea,Healthcare,2019,Q1,-0.029280541432614715,0.08221220691611486,-0.2614590721896821,-0.014058963984828532,-0.0010506190611736521,0.06376170210526037,-0.3424704568770829,-0.023196222292695357,-0.07762823689085763,-0.011775049899978018,0.064988334426233,161890
22,COSMAX,Healthcare,2019,Q1,-0.027242643153229107,-0.4345693400083319,-0.05889037456327051,-0.010952483654043776,-0.029247328867399558,-0.048584503055055905,-0.26402324365553786,0.16922419905184305,-0.02532304372876748,-0.005171283056677023,0.09354289342925232,192820
