,name,sector,year,quarter,이익잉여금변화율,영업이익변화율,부채총계변화율,자본총계변화율,비유동자산변화율,Relative Return,주주 수변화율,1인평균급여변화율,전체 주식 수변화율,전체 주주 수변화율,Label,Code
26,Yuhan_Corporation,Healthcare,2018,Q1,-0.020100821409697378,-0.8487809083563134,-0.1627853693583634,-0.011897972456992534,0.003840407717576988,0.10151199608253887,-0.9261928050483423,0.12901781600757234,-0.0011761739077702504,-0.0005726719335252817,0.04787317080634118,000100
26,Ildong_Pharmaceutical,Healthcare,2018,Q1,-0.010536696927416767,-2.77958784676398,-0.07249226597951575,-0.003676096059373579,-0.0019227963395513914,0.052540524263906235,-0.07932723980325207,0.22399552643368115,-0.00727593014561978,-0.0013816958129575507,0.020977954684127886,000230
26,Bukwang_Pharmaceutical,Healthcare,2018,Q1,0.018838895094074326,0.4923787975288135,-0.12042489959511027,0.02176148649369891,-0.026912311927950405,0.14614477594045328,-0.6942668448873501,0.28820351819803125,0.006461084135596762,0.010493388398499226,0.1064461049323252,003000
26,Youngjin_Pharmaceutical,Healthcare,2018,Q1,-0.019365657972167938,1.6596513138472682,0.05452113923190505,-0.0028534398337456413,0.018544978353534525,-0.1139044590132392,-0.05920522003195172,0.03689564831269754,0.02285716305270591,0.02416668132153832,-0.03463243483520891,003520
26,SK_Chemicals,Healthcare,2018,Q1,-0.00220536477939115,1.2953405325431473,-0.03172309767987258,-0.0002319249843252269,0.001287753856559326,0.2095755641177764,0.014745423875665353,-4.8679527241700695,-0.021601581307102435,-0.030989147642618287,0.0,006120
26,GC_Biopharma,Healthcare,2018,Q1,-0.01768637450287991,-5.885725671873631,0.034399724147420985,0.0007443057810411213,-0.011106149304930701,0.1136401468644205,-1.439239743023169,0.12652674425852628,0.0028800202953279674,-0.005525900137242745,-0.043986296165535864,006280
26,Ilyang_Pharmaceutical,Healthcare,2018,Q1,1.4423815577428798,-0.10448548004953184,0.009385892777734939,-0.0293533053782693,0.0031241533478693073,0.15215796501349416,-0.0995241242206526,-0.07174367845058915,-0.04627275855608959,-0.043147167321025304,0.08615430851586856,007570
26,Kwang_Dong_Pharmaceutical,Healthcare,2018,Q1,-0.011010640968224905,-0.05419186259006881,-0.032645959641888656,-0.009346877568902068,-0.018403343597573008,0.07352473877475729,-0.1305351777815711,0.12325451641204321,-0.014628436089867636,-0.014130111683233748,0.050102215807098116,009290
26,Daewoong_Pharmaceutical,Healthcare,2018,Q1,-0.011261712214872377,-0.26169915131956145,-0.015113021797393822,0.0018910779196542604,0.00724182942317908,0.5124101855598323,-0.7248299940243597,0.08177214982421921,-0.0036895727380983345,-0.004040088506588324,0.2432296129253732,069620
26,Huvepharma,Healthcare,2018,Q1,0.014512161248124822,2.1257924562592736,-0.030294425253131863,0.007179752974245668,0.014842290651943535,0.266126765603846,-0.7383393024097613,0.43199714054011384,0.7179081131213085,0.6893821746153642,0.14688380187367983,079980
26,Hanmi_Pharmaceutical,Healthcare,2018,Q1,0.05488900297626176,5.373942140773708,-0.03728816887104669,0.03688749896015919,-0.03608034595848242,0.2864256036824904,0.3193142380649111,0.21453958240586568,-0.0745512000266404,-0.0899978094756475,-0.09532909448710494,128940
26,KOLMAR_Korea,Healthcare,2018,Q1,-0.032537189571749,-0.15714981701415187,-0.015718105567247065,-0.01840085348949816,-0.23250656929794378,0.06963094386754716,-0.06259048086339769,0.35576269045800946,-0.006076805994720047,-0.019214383347635033,-0.023762381810891714,161890
26,COSMAX,Healthcare,2018,Q1,-0.036439259269364976,-2.3933716810744996,-0.11826695469008897,-0.00937444025408829,-0.20503005402719743,-0.09667085491317434,0.25411832586150973,0.2420569147415933,-0.09170609392662077,-0.040228707937916,0.22661253811539772,192820
