,name,sector,year,quarter,이익잉여금변화율,영업이익변화율,부채총계변화율,자본총계변화율,비유동자산변화율,Relative Return,주주 수변화율,1인평균급여변화율,전체 주식 수변화율,전체 주주 수변화율,Label,Code
33,Yuhan_Corporation,Healthcare,2016,Q2,-0.00778925058490243,0.04604792536088487,-0.1821138899953112,-0.017805223649448365,-0.03908441310855304,-0.0110160541859021,-0.0001434613260207218,-0.03870591202619256,-0.017363780301645537,-0.01669752299873406,0.09688910304178666,000100
33,Ildong_Pharmaceutical,Healthcare,2016,Q2,-0.02397429260698436,1.0325129179033725,-1.4612468085859787,1.4628016707532463,0.7385181210354279,0.06352558779286917,0.24771349111299057,0.6705915410268418,0.44806085527948736,0.2864826321177647,0.04195093049247461,000230
33,Bukwang_Pharmaceutical,Healthcare,2016,Q2,-0.02391376667468781,-0.917003647797161,0.4800648238254245,-0.023437684622347854,-0.07679223209403618,0.10312801741981986,0.12957472387394053,0.018440139648817744,0.05449945925239641,0.0357247432268869,0.20353367848398757,003000
33,Youngjin_Pharmaceutical,Healthcare,2016,Q2,-0.19397707890492022,-0.4436198187429212,0.008164639718798994,-0.018388491023170417,0.004855341068887076,0.6074704321713525,0.0010185849081237874,-0.00273362300118829,0.00012965649605123364,0.0015336988355159065,2.23794834808677,003520
33,SK_Chemicals,Healthcare,2016,Q2,-0.003568120172122269,-0.3264385470433404,0.08956709111457506,-0.004223364560564269,-0.017655697616079324,0.07313091679023224,0.030586621632860744,-0.032038104055644334,0.007894068083645567,0.01621541517916547,-0.08545447597038469,006120
33,GC_Biopharma,Healthcare,2016,Q2,-0.031106672788698164,-1.9115430429517484,-0.14318151843103522,-0.028300195561228314,-0.051329597969460794,-0.06245372002572644,0.013684256680607576,-0.058447946934093054,-0.016056106351385768,-0.0173422084843311,0.06208392447264128,006280
33,Ilyang_Pharmaceutical,Healthcare,2016,Q2,-0.018594804707566137,0.738959482703897,-0.012604979824519136,-0.00035308303554337783,0.0016315689173831416,-0.004918401233317701,0.00391691722132137,0.0014544548658496081,0.006726435868654512,0.00622386773993322,0.1622167744422434,007570
33,Kwang_Dong_Pharmaceutical,Healthcare,2016,Q2,-0.035919435120392196,-0.30536581774563776,-0.007480495745590954,-0.02461428656961595,0.003447649976453304,-0.02290878425437557,-0.0236100682237379,-0.030765592566424083,-0.021378722127180172,-0.021952485036963676,-0.10440975215354908,009290
33,Daewoong_Pharmaceutical,Healthcare,2016,Q2,-0.005681273563482581,-0.13351529317813826,-0.34302760446922465,-0.004334809353797375,-0.05626820256628151,0.36147560013000885,-0.14007589318791558,-0.12966622013766527,-0.09482935820147631,-0.16084449304282966,0.07769902098661419,069620
33,Huvepharma,Healthcare,2016,Q2,-0.02205260351177052,0.664189658020091,-0.02544123348224936,-0.010043473666985658,-0.009252840545259655,0.10651528266969135,-0.0193783352894894,-0.008813139690754479,-0.028866800814531413,-0.030271882949886697,-0.12438538310224423,079980
33,Hanmi_Pharmaceutical,Healthcare,2016,Q2,-0.11267127970815238,0.992399187371041,0.06857799974103806,-0.021028632536151948,-0.08166181691805141,-0.06987078282976227,-0.47295707019783784,-0.0013998146984728344,2.624285538707406,2.0277927485968634,0.020279103208005758,128940
33,KOLMAR_Korea,Healthcare,2016,Q2,-0.17737935478603784,-0.22402831403597423,-0.012112017613319148,-0.07443553340283304,-0.03268022054560071,-0.17162381507466956,-0.08958482026334402,-0.08121312786765955,-0.04636381264295775,-0.0673973762671054,0.23591644931474362,161890
33,COSMAX,Healthcare,2016,Q2,-0.3068404505509128,-0.17789343708055738,-0.10696082363296511,-0.11588385131645951,-0.07676557074953272,-0.34902525066536544,-0.08919551360275424,-0.09980412795139126,-0.09482893002470316,-0.09410100150570666,0.37539154414972564,192820
