,name,sector,year,quarter,이익잉여금변화율,영업이익변화율,부채총계변화율,자본총계변화율,비유동자산변화율,Relative Return,주주 수변화율,1인평균급여변화율,전체 주식 수변화율,전체 주주 수변화율,Label,Code
25,Yuhan_Corporation,Healthcare,2018,Q2,-0.012613736892784777,0.06864230666251181,-0.06336190636973438,-0.014769178896622881,-0.019888338501792502,0.04787317080634118,-0.0016219085991633353,-0.024766410933486416,-0.013370084440480934,-0.013000719575807507,0.03914035069613461,000100
25,Ildong_Pharmaceutical,Healthcare,2018,Q2,-0.009487290026072293,0.7998524005108403,0.04711351861199187,-0.004335520566391304,-0.003047617924940349,0.020977954684127886,-0.007301111764092871,-0.011761157336718897,-0.00015420058029724792,-0.0033909768069826374,-0.009704254846117456,000230
25,Bukwang_Pharmaceutical,Healthcare,2018,Q2,-0.008081255611921856,-0.4516651073909612,-0.40459768429674936,-0.1860643504091124,0.018290410002986035,0.1064461049323252,-0.2615039116750242,-0.1640161785124592,-0.1675898606600772,-0.15516973799067446,-0.01681752860932499,003000
25,Youngjin_Pharmaceutical,Healthcare,2018,Q2,0.11988353141857688,3.1390804477361165,0.01988887669755235,0.017955128586721214,-0.004527575197385669,-0.03463243483520891,-0.034925032050306726,0.005580372807377665,0.011209921495844544,0.008858445551289229,-0.05118533252260858,003520
25,SK_Chemicals,Healthcare,2018,Q2,0.0025000097512393182,1.1356566939807466,-0.03486787432033078,-0.5069789664329083,-0.37361785525058444,0.0,-0.11043045035291232,-0.17946417139911008,-0.15047292026675096,-0.1417865854453817,-0.061661578498046,006120
25,GC_Biopharma,Healthcare,2018,Q2,-0.008329474728966169,0.210389859308716,-0.011115524884496075,-0.007910943533209425,8.63787492900725e-05,-0.043986296165535864,-0.028046069172313448,-0.014206396361446494,-0.022132797326718467,-0.013481530370774486,0.052813798739057755,006280
25,Ilyang_Pharmaceutical,Healthcare,2018,Q2,-0.255702826654181,0.9192445550640805,0.021706635551794307,-0.004699748017717331,0.006355375347451231,0.08615430851586856,0.012497073878006582,0.012060677354362004,0.0137086361969323,0.013589998246509305,-0.1569753489171457,007570
25,Kwang_Dong_Pharmaceutical,Healthcare,2018,Q2,-0.013656776440506668,0.40574780541230804,0.018749018891457525,-0.010427704840148655,0.030693830258068044,0.050102215807098116,-0.008233933735650512,-0.007481906068763422,-0.006897989696034168,-0.008349711984448449,-0.08587464698822292,009290
25,Daewoong_Pharmaceutical,Healthcare,2018,Q2,-0.016402962229962403,-0.24956427233916556,-0.0026487954576532857,-0.013074199276183807,0.008108839997419848,0.2432296129253732,-0.007913330594632395,0.0013122574916649699,-0.057110019800459266,0.015284484331376524,0.025510992382491073,069620
25,Huvepharma,Healthcare,2018,Q2,-0.06003115189902575,0.9551761210536228,-0.04391377747979708,-0.02809996339450116,-0.006378649727516894,0.14688380187367983,-0.25295815855493187,-0.2948015579846095,-1.4047546965926192,-1.2139857599251211,-0.17319417175316254,079980
25,Hanmi_Pharmaceutical,Healthcare,2018,Q2,-0.06033596895783444,-0.752833150862255,-0.06329351447640819,-0.0188209498430556,-0.01962792024153548,-0.09532909448710494,-0.0043635417039542546,-0.025535684083270338,0.13464452478528044,0.08648710538207205,-0.11594455549282248,128940
25,KOLMAR_Korea,Healthcare,2018,Q2,-0.10072568730337594,-0.3061589920517698,-1.3690911439749462,-0.05765257150635961,-1.0804190549585133,-0.023762381810891714,-0.12559191091011024,-0.33602345989656435,-0.49470980008976473,-0.2019010048815788,0.09617869348095913,161890
25,COSMAX,Healthcare,2018,Q2,-0.18405266573100132,-0.5373007632885398,-0.08051885973778106,-0.05281446432446568,-0.07272034542963235,0.22661253811539772,-0.06144327040162301,-0.0987943594318279,-0.028700028079949425,-0.008935569361782525,0.14836352276864406,192820
