,name,sector,year,quarter,이익잉여금변화율,영업이익변화율,부채총계변화율,자본총계변화율,비유동자산변화율,Relative Return,주주 수변화율,1인평균급여변화율,전체 주식 수변화율,전체 주주 수변화율,Label,Code
24,Yuhan_Corporation,Healthcare,2018,Q3,-0.002199391186204158,0.8168575344427329,0.09520669035975471,0.00026414843069044736,-0.05403965900885077,0.03914035069613461,-0.06481961733246644,0.00847723370212028,-0.036856328963154494,-0.038321170636002044,0.12070046759517751,000100
24,Ildong_Pharmaceutical,Healthcare,2018,Q3,-0.007490586328543047,0.13864789210286188,-0.02513754011378344,-0.004380278102731339,-0.012707395553600342,-0.009704254846117456,-0.014021318152170448,-0.00806886952586372,-0.010798476451654215,-0.012887861304049952,0.05594255522166336,000230
24,Bukwang_Pharmaceutical,Healthcare,2018,Q3,-0.1336898211937747,-8.288103004984887,-1.2763037354383466,-0.7383472970817226,-1.4388706832208595,-0.01681752860932499,-0.7887468869456244,-0.5133944896747342,-0.70749433993225,-0.6609200287930206,0.1749948948547269,003000
24,Youngjin_Pharmaceutical,Healthcare,2018,Q3,0.17241032562001268,-0.11436295038510091,-0.06946275411182268,0.02314201015548145,-0.0183816696514556,-0.05118533252260858,-0.01993028001170427,-0.012350696870821576,-0.017694569409708816,-0.019675013224767612,0.13454222476019753,003520
24,SK_Chemicals,Healthcare,2018,Q3,-0.036684342733819486,0.03351807564288578,0.0032137219944476936,-0.055217089702063626,-0.035625874669532376,-0.061661578498046,-0.06444836839708179,-0.05345556480844249,-0.0538426229533604,-0.05275855244266281,-0.0904780270992914,006120
24,GC_Biopharma,Healthcare,2018,Q3,-0.029056672304904607,-1.9151728597161881,-0.0068654432267687415,-0.017144303974619746,0.0016150018750873407,0.052813798739057755,0.005871268634181637,-0.01819940425438693,-0.005022352546235842,-0.002433478838237191,-0.1571893373103476,006280
24,Ilyang_Pharmaceutical,Healthcare,2018,Q3,1.3150226885618892,13.554328967073609,-0.059884390241683905,0.022932903315699416,0.0037892912833267234,-0.1569753489171457,0.009369590944587669,-0.0022096502558770492,0.02320388981929744,0.020817271709502205,0.12231228321991115,007570
24,Kwang_Dong_Pharmaceutical,Healthcare,2018,Q3,-0.024989489762256456,-1.2403395309556529,-0.010056031971524826,-0.020270190930483434,-0.007352709138810809,-0.08587464698822292,-0.019358809723754478,-0.022630203533246185,-0.01764663722293891,-0.01850823060449991,0.0006092773581305444,009290
24,Daewoong_Pharmaceutical,Healthcare,2018,Q3,-0.009410813754126446,0.19775799768752722,-0.003970391413430807,-0.007360347050849647,-0.02135693199833777,0.025510992382491073,-0.004648477616320035,-0.01801162304587267,0.036367798177573185,-0.024969644088425502,-0.027316989617908537,069620
24,Huvepharma,Healthcare,2018,Q3,-0.025602179705375372,0.6112528184480952,-0.0832897741063865,-0.012812181252755073,-0.011747180194197293,-0.17319417175316254,-0.04748134995311082,-0.024800321629783184,-0.0621963571266646,-0.06014759213135901,0.036355313475336354,079980
24,Hanmi_Pharmaceutical,Healthcare,2018,Q3,-0.03991520331330434,0.1898916980812948,0.014578394776136872,-0.008863259607668317,-0.016329040548137774,-0.11594455549282248,-0.028129505042220337,0.001546371050991091,-0.04201388879239665,-0.04002219579046651,0.19152883022932066,128940
24,KOLMAR_Korea,Healthcare,2018,Q3,-0.038969996805396256,0.4810073541243355,0.22279567430548797,-0.3356736063352552,0.005039957131429684,0.09617869348095913,-0.23572911557304388,0.03489631644403468,-0.12198247275682483,-0.3102327754949701,-0.11204553244808474,161890
24,COSMAX,Healthcare,2018,Q3,-0.005031933120408283,0.483472530537325,-0.03662984485181742,0.0025672386303797756,-0.01678882654322078,0.14836352276864406,-0.02754167176131017,0.004335906555993696,-0.0757527229966084,-0.0858395127933802,-0.038491321819378886,192820
