,name,sector,year,quarter,이익잉여금변화율,영업이익변화율,부채총계변화율,자본총계변화율,비유동자산변화율,Relative Return,주주 수변화율,1인평균급여변화율,전체 주식 수변화율,전체 주주 수변화율,Label,Code
10,Yuhan_Corporation,Healthcare,2022,Q1,-0.03576857243677756,0.5943501883001182,-0.20630836272583664,-0.02254947668513485,0.003961223608116016,0.07715090444107445,0.45062676962188275,0.1005485007319582,0.33661045273251755,0.398447076826811,0.019865372246513788,000100
10,Ildong_Pharmaceutical,Healthcare,2022,Q1,0.005505962846233059,-67.28365410231228,0.013962186067307591,0.0022966925940069993,0.001722042608176766,0.10966200099932229,-0.09020622409502743,0.0667940126181692,0.20779931161433896,-0.20617397884504474,0.5425262653429956,000230
10,Bukwang_Pharmaceutical,Healthcare,2022,Q1,0.026398903594429646,0.9928392175488304,-0.0572606423634785,0.024343594599048002,0.004900141285031356,-0.126634295296974,0.37092827638019277,0.12874909449311533,0.194744750778594,0.21802341330691766,0.06781111004410387,003000
10,Youngjin_Pharmaceutical,Healthcare,2022,Q1,0.5116442950193714,0.7211314296432794,-0.11813928911894966,0.013978643384075173,0.007924443356237654,0.07989796276754212,0.2761665785538845,0.12637149343864262,0.16803595348046463,0.2075987928882529,0.062425784506670356,003520
10,SK_Chemicals,Healthcare,2022,Q1,-0.014773257488093217,10.344201308633778,-0.019323160517017435,-0.020526276325253168,-0.0005888717501187912,-0.0159229982258443,0.22294990463602482,0.19723729011538627,0.1796372795668939,0.18553899730807066,-0.024232689242650873,006120
10,GC_Biopharma,Healthcare,2022,Q1,0.02054951217334855,1.6602605941902615,0.004675330961782409,0.014855344719876595,-0.02497967528410827,-0.3220001489555106,0.3835355570294673,0.1556855778320867,0.29639644037534585,0.3420411692388503,0.006044521608004005,006280
10,Ilyang_Pharmaceutical,Healthcare,2022,Q1,-0.040232866726348515,0.445189726838193,0.11425573345426931,0.0037087619466269484,0.008833184586550913,-0.08615275436599487,0.4543149787850719,0.3519671761899076,0.5206787510983627,0.5363742222619228,0.045570924329225944,007570
10,Kwang_Dong_Pharmaceutical,Healthcare,2022,Q1,-0.0017162375652717277,0.32763625536781327,0.11007655368871083,-0.0024500088105205986,0.011858892179314351,-0.0473169754486807,0.28374892985939926,0.1040786417292866,0.2557043298102989,0.3088325556692033,0.08883499017521046,009290
10,Daewoong_Pharmaceutical,Healthcare,2022,Q1,-0.0217043921492015,-0.08357001267476938,-0.00835104278954013,-0.039540018867615156,-0.0365298422453999,0.051962195931096175,0.29603236167479063,0.09217903752768397,0.2537254888070529,0.28017452340489,0.16553173225263612,069620
10,Huvepharma,Healthcare,2022,Q1,0.06667858802221771,0.9532049803461672,-0.14717279455501986,0.03521367452680202,-0.002314015910276135,-0.13190792713777003,0.46586470810049185,0.2968099043375918,0.35147597408049125,0.3871960457369896,-0.08162703164659113,079980
10,Hanmi_Pharmaceutical,Healthcare,2022,Q1,0.07416324727130374,0.22082099791794274,-0.01908185318982425,-0.011256485452756149,-0.013414882981161114,0.05545851107298187,0.45663152973828836,0.2834340420920406,0.5008599053916207,0.5717618292440865,0.05976659368871531,128940
10,KOLMAR_Korea,Healthcare,2022,Q1,-0.0072806566895142755,0.2660706966680486,-0.23039372755212395,-0.005139596253922241,-0.01629367595120934,-0.06768452360747629,0.3196078555066043,-0.1565734526259046,0.24209953215271873,0.37437745785620347,0.16287612785521915,161890
10,COSMAX,Healthcare,2022,Q1,-0.029779616436851786,0.5315323423989959,-0.03782586239922314,-0.011327180717602303,-0.037825667709587174,-0.27316490754187195,0.3969592089925892,0.07598129185755653,0.33651318702609967,0.45931976809963404,0.03486758844941947,192820
